ArticleID,Journal,Volume,Issue,FirstPage,PubDate,CiteCount,LastPage,Year
9373,P&P,105,5,408,2015-05-01,1.0,413,2015
9374,P&P,105,5,414,2015-05-01,0.0,419,2015
9375,P&P,105,5,420,2015-05-01,2.0,425,2015
9376,P&P,105,5,426,2015-05-01,0.0,431,2015
9377,P&P,105,5,432,2015-05-01,0.0,436,2015
9378,P&P,105,5,437,2015-05-01,0.0,441,2015
9379,P&P,105,5,442,2015-05-01,2.0,446,2015
9380,P&P,105,5,447,2015-05-01,2.0,451,2015
9381,P&P,105,5,452,2015-05-01,1.0,456,2015
9382,P&P,105,5,457,2015-05-01,1.0,461,2015
9383,P&P,105,5,462,2015-05-01,1.0,466,2015
9384,P&P,105,5,467,2015-05-01,0.0,470,2015
9385,P&P,105,5,471,2015-05-01,1.0,475,2015
9386,P&P,105,5,476,2015-05-01,4.0,480,2015
9387,P&P,105,5,481,2015-05-01,3.0,485,2015
9388,P&P,105,5,486,2015-05-01,1.0,490,2015
9389,P&P,105,5,491,2015-05-01,12.0,495,2015
9390,P&P,105,5,496,2015-05-01,5.0,501,2015
9391,P&P,105,5,502,2015-05-01,2.0,507,2015
9392,P&P,105,5,508,2015-05-01,3.0,513,2015
9393,P&P,105,5,514,2015-05-01,5.0,517,2015
9394,P&P,105,5,518,2015-05-01,2.0,523,2015
9395,P&P,105,5,524,2015-05-01,1.0,529,2015
9396,P&P,105,5,530,2015-05-01,2.0,536,2015
9397,P&P,105,5,537,2015-05-01,3.0,544,2015
9398,P&P,105,5,545,2015-05-01,3.0,550,2015
9399,P&P,105,5,551,2015-05-01,3.0,557,2015
9400,P&P,105,5,558,2015-05-01,1.0,563,2015
9401,P&P,105,5,564,2015-05-01,5.0,569,2015
9402,P&P,105,5,570,2015-05-01,1.0,575,2015
9403,P&P,105,5,576,2015-05-01,1.0,580,2015
9404,P&P,105,5,581,2015-05-01,2.0,586,2015
9405,P&P,105,5,587,2015-05-01,3.0,592,2015
9406,P&P,105,5,593,2015-05-01,10.0,597,2015
9407,P&P,105,5,598,2015-05-01,2.0,603,2015
9408,P&P,105,5,604,2015-05-01,3.0,610,2015
9409,P&P,105,5,611,2015-05-01,1.0,615,2015
9410,P&P,105,5,616,2015-05-01,1.0,620,2015
9411,P&P,105,5,621,2015-05-01,0.0,624,2015
9412,P&P,105,5,625,2015-05-01,0.0,629,2015
9413,P&P,105,5,630,2015-05-01,0.0,637,2015
9414,P&P,105,5,638,2015-05-01,2.0,643,2015
9415,P&P,105,5,644,2015-05-01,1.0,649,2015
9416,P&P,105,5,650,2015-05-01,9.0,655,2015
9417,P&P,105,5,656,2015-05-01,3.0,661,2015
9418,P&P,105,5,662,2015-05-01,0.0,666,2015
9419,JPE,123,3,547,2015-06-01,6.0,586,2015
9420,JPE,123,3,587,2015-06-01,1.0,640,2015
9421,JPE,123,3,641,2015-06-01,5.0,669,2015
9422,JPE,123,3,670,2015-06-01,8.0,685,2015
9423,JPE,123,3,686,2015-06-01,8.0,724,2015
9424,AER,105,6,1683,2015-06-01,2.0,1710,2015
9425,AER,105,6,1711,2015-06-01,7.0,1737,2015
9426,AER,105,6,1738,2015-06-01,21.0,1779,2015
9427,AER,105,6,1780,2015-06-01,1.0,1816,2015
9428,AER,105,6,1817,2015-06-01,23.0,1851,2015
9429,AER,105,6,1852,2015-06-01,4.0,1882,2015
9430,AER,105,6,1883,2015-06-01,6.0,1927,2015
9431,ECA,83,3,835,2015-05-01,2.0,896,2015
9432,ECA,83,3,897,2015-05-01,6.0,941,2015
9433,ECA,83,3,943,2015-05-01,0.0,976,2015
9434,ECA,83,3,977,2015-05-01,6.0,1011,2015
9435,ECA,83,3,1013,2015-05-01,6.0,1079,2015
9436,ECA,83,3,1081,2015-05-01,6.0,1145,2015
9437,ECA,83,3,1147,2015-05-01,5.0,1184,2015
9438,ECA,83,3,1185,2015-05-01,7.0,1197,2015
9439,ECA,83,3,1199,2015-05-01,7.0,1210,2015
9440,ECA,83,3,1211,2015-05-01,1.0,1236,2015
9441,ECA,83,3,1237,2015-05-01,5.0,1252,2015
9442,ECA,83,4,1261,2015-07-01,9.0,1313,2015
9443,ECA,83,4,1315,2015-07-01,2.0,1371,2015
9444,ECA,83,4,1373,2015-07-01,3.0,1423,2015
9445,ECA,83,4,1425,2015-07-01,2.0,1465,2015
9446,ECA,83,4,1467,2015-07-01,6.0,1495,2015
9447,ECA,83,4,1497,2015-07-01,2.0,1541,2015
9448,ECA,83,4,1543,2015-07-01,13.0,1579,2015
9449,ECA,83,4,1581,2015-07-01,1.0,1600,2015
9450,ECA,83,4,1601,2015-07-01,1.0,1617,2015
9451,ECA,83,4,1619,2015-07-01,0.0,1639,2015
9452,ECA,83,4,1641,2015-07-01,0.0,1655,2015
9453,ECA,83,5,1685,2015-09-01,2.0,1725,2015
9454,ECA,83,5,1727,2015-09-01,0.0,1754,2015
9455,ECA,83,5,1755,2015-09-01,2.0,1794,2015
9456,ECA,83,5,1795,2015-09-01,2.0,1848,2015
9457,ECA,83,5,1849,2015-09-01,4.0,1875,2015
9458,ECA,83,5,1877,2015-09-01,10.0,1911,2015
9459,ECA,83,5,1913,2015-09-01,2.0,1961,2015
9460,ECA,83,5,1963,2015-09-01,5.0,1999,2015
9461,ECA,83,5,2001,2015-09-01,2.0,2041,2015
9462,ECA,83,5,2043,2015-09-01,3.0,2063,2015
9463,ECA,83,5,2065,2015-09-01,4.0,2079,2015
9464,ECA,83,6,2083,2015-11-01,2.0,2126,2015
9465,ECA,83,6,2127,2015-11-01,9.0,2189,2015
9466,ECA,83,6,2191,2015-11-01,0.0,2229,2015
9467,ECA,83,6,2231,2015-11-01,3.0,2292,2015
9468,ECA,83,6,2293,2015-11-01,3.0,2369,2015
9469,ECA,83,6,2371,2015-11-01,5.0,2409,2015
9470,ECA,83,6,2411,2015-11-01,18.0,2451,2015
9471,ECA,83,6,2453,2015-11-01,9.0,2483,2015
9472,ECA,83,6,2485,2015-11-01,5.0,2505,2015
9473,AER,105,7,1939,2015-07-01,7.0,1978,2015
9474,AER,105,7,1979,2015-07-01,0.0,2010,2015
9475,AER,105,7,2011,2015-07-01,8.0,2043,2015
9476,AER,105,7,2044,2015-07-01,18.0,2085,2015
9477,AER,105,7,2086,2015-07-01,2.0,2119,2015
9478,AER,105,7,2120,2015-07-01,2.0,2140,2015
9479,AER,105,7,2141,2015-07-01,2.0,2182,2015
9480,AER,105,7,2183,2015-07-01,8.0,2203,2015
9481,AER,105,7,2204,2015-07-01,3.0,2241,2015
9482,AER,105,7,2242,2015-07-01,5.0,2260,2015
9483,AER,105,7,2261,2015-07-01,6.0,2271,2015
9484,AER,105,7,2272,2015-07-01,4.0,2286,2015
9485,AER,105,7,2287,2015-07-01,0.0,2293,2015
9486,AER,105,8,2295,2015-08-01,7.0,2332,2015
9487,AER,105,8,2333,2015-08-01,4.0,2363,2015
9488,AER,105,8,2364,2015-08-01,14.0,2409,2015
9489,AER,105,8,2410,2015-08-01,4.0,2448,2015
9490,AER,105,8,2449,2015-08-01,14.0,2500,2015
9491,AER,105,8,2501,2015-08-01,19.0,2538,2015
9492,AER,105,8,2539,2015-08-01,18.0,2569,2015
9493,AER,105,8,2570,2015-08-01,2.0,2594,2015
9494,AER,105,8,2595,2015-08-01,1.0,2643,2015
9495,AER,105,8,2644,2015-08-01,20.0,2678,2015
9496,AER,105,8,2679,2015-08-01,10.0,2694,2015
9497,AER,105,8,2695,2015-08-01,7.0,2724,2015
9498,AER,105,9,2725,2015-09-01,13.0,2756,2015
9499,AER,105,9,2757,2015-09-01,9.0,2797,2015
9500,AER,105,9,2798,2015-09-01,7.0,2837,2015
9501,AER,105,9,2838,2015-09-01,2.0,2881,2015
9502,AER,105,9,2882,2015-09-01,1.0,2910,2015
9503,AER,105,9,2911,2015-09-01,6.0,2945,2015
9504,AER,105,10,2947,2015-10-01,8.0,2985,2015
9505,AER,105,10,2986,2015-10-01,5.0,3029,2015
9506,AER,105,10,3030,2015-10-01,8.0,3060,2015
9507,AER,105,10,3061,2015-10-01,5.0,3101,2015
9508,AER,105,10,3102,2015-10-01,2.0,3124,2015
9509,AER,105,10,3125,2015-10-01,7.0,3149,2015
9510,AER,105,10,3150,2015-10-01,90.0,3182,2015
9511,AER,105,10,3183,2015-10-01,8.0,3221,2015
9512,AER,105,11,3223,2015-11-01,1.0,3272,2015
9513,AER,105,11,3273,2015-11-01,3.0,3320,2015
9514,AER,105,11,3321,2015-11-01,3.0,3351,2015
9515,AER,105,11,3352,2015-11-01,28.0,3384,2015
9516,AER,105,11,3385,2015-11-01,3.0,3415,2015
9517,AER,105,11,3416,2015-11-01,5.0,3442,2015
9518,AER,105,11,3443,2015-11-01,0.0,3470,2015
9519,AER,105,11,3471,2015-11-01,5.0,3488,2015
9520,AER,105,11,3489,2015-11-01,11.0,3529,2015
9521,AER,105,12,3531,2015-12-01,4.0,3563,2015
9522,AER,105,12,3564,2015-12-01,6.0,3596,2015
9523,AER,105,12,3597,2015-12-01,9.0,3632,2015
9524,AER,105,12,3633,2015-12-01,14.0,3659,2015
9525,AER,105,12,3660,2015-12-01,15.0,3703,2015
9526,AER,105,12,3704,2015-12-01,4.0,3739,2015
9527,AER,105,12,3740,2015-12-01,0.0,3765,2015
9528,AER,105,12,3766,2015-12-01,4.0,3797,2015
9529,AER,101,7,3440,2011-12-01,18.0,3455,2011
9530,AER,101,7,3368,2011-12-01,43.0,3399,2011
9531,AER,97,3,1013,2007-06-01,14.0,1020,2007
9532,AER,97,3,713,2007-06-01,107.0,744,2007
9533,AER,97,5,1774,2007-12-01,122.0,1793,2007
9534,AER,97,5,1957,2007-12-01,13.0,1969,2007
9535,AER,97,4,1074,2007-09-01,46.0,1101,2007
9536,AER,97,3,607,2007-06-01,94.0,635,2007
9537,AER,97,4,1467,2007-09-01,11.0,1487,2007
9538,AER,97,4,1374,2007-09-01,60.0,1406,2007
9539,AER,97,4,1507,2007-09-01,215.0,1528,2007
9540,AER,97,5,1533,2007-12-01,103.0,1559,2007
9541,AER,97,5,1703,2007-12-01,41.0,1730,2007
9542,AER,97,3,745,2007-06-01,133.0,788,2007
9543,AER,97,3,828,2007-06-01,85.0,851,2007
9544,AER,97,4,1250,2007-09-01,87.0,1277,2007
9545,AER,97,4,1047,2007-09-01,149.0,1073,2007
9546,AER,97,4,1102,2007-09-01,102.0,1130,2007
9547,AER,97,4,1131,2007-09-01,66.0,1164,2007
9548,AER,97,4,1165,2007-09-01,35.0,1188,2007
9549,AER,97,4,1189,2007-09-01,65.0,1216,2007
9550,AER,97,4,1217,2007-09-01,45.0,1249,2007
9551,AER,97,4,1278,2007-09-01,45.0,1304,2007
9552,AER,97,4,1305,2007-09-01,62.0,1320,2007
9553,AER,97,4,1321,2007-09-01,39.0,1339,2007
9554,AER,97,4,1340,2007-09-01,141.0,1352,2007
9555,AER,97,4,1353,2007-09-01,56.0,1373,2007
9556,AER,97,4,1407,2007-09-01,78.0,1418,2007
9557,AER,97,4,1419,2007-09-01,44.0,1431,2007
9558,AER,97,4,1432,2007-09-01,49.0,1448,2007
9559,AER,97,4,1449,2007-09-01,92.0,1466,2007
9560,AER,97,4,1488,2007-09-01,15.0,1506,2007
9561,AER,97,5,1560,2007-12-01,18.0,1582,2007
9562,AER,97,5,1583,2007-12-01,128.0,1610,2007
9563,AER,97,5,1611,2007-12-01,279.0,1638,2007
9564,AER,97,5,1639,2007-12-01,61.0,1666,2007
9565,AER,97,5,1667,2007-12-01,39.0,1702,2007
9566,AER,97,5,1731,2007-12-01,58.0,1750,2007
9567,AER,97,5,1751,2007-12-01,15.0,1773,2007
9568,AER,97,5,1794,2007-12-01,15.0,1823,2007
9569,AER,97,5,1824,2007-12-01,99.0,1839,2007
9570,AER,97,5,1840,2007-12-01,18.0,1857,2007
9571,AER,97,5,1858,2007-12-01,80.0,1876,2007
9572,AER,97,5,1877,2007-12-01,21.0,1900,2007
9573,AER,97,5,1901,2007-12-01,81.0,1920,2007
9574,AER,97,5,1921,2007-12-01,65.0,1938,2007
9575,AER,97,5,1939,2007-12-01,36.0,1956,2007
9576,AER,97,5,1970,2007-12-01,36.0,1977,2007
9577,AER,97,5,1978,2007-12-01,50.0,1993,2007
9578,AER,97,5,1994,2007-12-01,41.0,2004,2007
9579,AER,97,3,562,2007-06-01,79.0,585,2007
9580,AER,97,3,586,2007-06-01,857.0,606,2007
9581,AER,97,3,636,2007-06-01,25.0,663,2007
9582,AER,97,3,664,2007-06-01,33.0,686,2007
9583,AER,97,3,687,2007-06-01,83.0,712,2007
9584,AER,97,3,789,2007-06-01,52.0,817,2007
9585,AER,97,3,818,2007-06-01,136.0,827,2007
9586,AER,97,3,852,2007-06-01,57.0,870,2007
9587,AER,97,3,871,2007-06-01,35.0,889,2007
9588,AER,97,3,890,2007-06-01,162.0,915,2007
9589,AER,97,3,916,2007-06-01,68.0,943,2007
9590,AER,97,3,944,2007-06-01,29.0,947,2007
9591,AER,97,3,948,2007-06-01,27.0,965,2007
9592,AER,97,3,966,2007-06-01,55.0,972,2007
9593,AER,97,3,973,2007-06-01,12.0,983,2007
9594,AER,97,3,984,2007-06-01,47.0,998,2007
9595,AER,97,3,999,2007-06-01,101.0,1012,2007
9596,AER,97,3,1021,2007-06-01,106.0,1026,2007
9597,P&P,93,2,63,2003-05-01,21.0,69,2003
9598,P&P,93,2,102,2003-05-01,59.0,106,2003
9599,AER,101,7,3400,2011-12-01,91.0,3426,2011
9600,AER,101,7,3427,2011-12-01,45.0,3439,2011
9601,AER,101,7,3456,2011-12-01,16.0,3476,2011
9602,AER,101,7,3477,2011-12-01,7.0,3500,2011
9603,QJE,130,3,1011,2015-08-01,14.0,1066,2015
9604,QJE,130,3,1067,2015-08-01,11.0,1115,2015
9605,QJE,130,3,1117,2015-08-01,12.0,1165,2015
9606,QJE,130,3,1167,2015-08-01,2.0,1239,2015
9607,QJE,130,3,1241,2015-08-01,4.0,1281,2015
9608,QJE,130,3,1283,2015-08-01,5.0,1328,2015
9609,QJE,130,3,1329,2015-08-01,10.0,1367,2015
9610,QJE,130,3,1369,2015-08-01,12.0,1420,2015
9611,QJE,130,3,1421,2015-08-01,1.0,1484,2015
9612,QJE,130,3,1485,2015-08-01,3.0,1545,2015
9613,QJE,130,4,1547,2015-11-01,18.0,1621,2015
9614,QJE,130,4,1623,2015-11-01,14.0,1667,2015
9615,QJE,130,4,1669,2015-11-01,8.0,1726,2015
9616,QJE,130,4,1727,2015-11-01,0.0,1779,2015
9617,QJE,130,4,1781,2015-11-01,6.0,1824,2015
9618,QJE,130,4,1825,2015-11-01,7.0,1883,2015
9619,QJE,130,4,1885,2015-11-01,6.0,1939,2015
9620,QJE,130,4,1941,2015-11-01,8.0,1973,2015
9621,QJE,130,4,1975,2015-11-01,13.0,2026,2015
9622,QJE,130,4,2027,2015-11-01,4.0,2073,2015
9623,JPE,106,1,1,1998-02-01,323.0,40,1998
9624,JPE,106,6,1156,1998-12-01,128.0,1185,1998
9625,JPE,107,1,1,1999-02-01,197.0,39,1999
9626,JPE,107,1,178,1999-02-01,0.0,185,1999
9627,JPE,107,3,606,1999-06-01,30.0,644,1999
9628,JPE,107,S6,225,1999-06-01,126.0,258,1999
9629,JPE,105,4,770,1997-08-01,93.0,795,1997
9630,JPE,108,4,663,2000-08-01,181.0,679,2000
9631,JPE,110,1,181,2002-02-01,106.0,214,2002
9632,JPE,112,4,848,2004-08-01,133.0,886,2004
9633,JPE,112,4,779,2004-08-01,129.0,816,2004
9634,JPE,113,6,1217,2005-12-01,54.0,1238,2005
9635,JPE,115,1,1,2007-02-01,176.0,42,2007
9636,JPE,117,3,417,2009-06-01,49.0,452,2009
9637,JPE,118,3,409,2010-06-01,75.0,432,2010
9638,JPE,119,1,153,2011-02-01,49.0,182,2011
9639,JPE,119,1,1,2011-02-01,37.0,38,2011
9640,JPE,119,1,78,2011-02-01,229.0,121,2011
9641,JPE,119,1,122,2011-02-01,39.0,152,2011
9642,JPE,119,1,39,2011-02-01,95.0,77,2011
9643,JPE,119,6,1015,2011-12-01,26.0,1060,2011
9644,JPE,120,4,659,2012-08-01,31.0,695,2012
9645,JPE,121,2,393,2013-04-01,11.0,436,2013
9646,JPE,122,3,507,2014-06-01,14.0,553,2014
9647,JPE,122,5,1130,2014-10-01,6.0,1202,2014
9648,JPE,123,4,778,2015-08-01,1.0,808,2015
9649,JPE,123,4,902,2015-08-01,3.0,940,2015
9650,JPE,123,4,853,2015-08-01,7.0,901,2015
9651,JPE,123,4,941,2015-08-01,0.0,984,2015
9652,JPE,123,5,1214,2015-10-01,0.0,1226,2015
9653,JPE,123,4,809,2015-08-01,3.0,852,2015
9654,JPE,123,5,1087,2015-10-01,1.0,1132,2015
9655,JPE,123,5,1133,2015-10-01,5.0,1176,2015
9656,JPE,123,5,1038,2015-10-01,3.0,1086,2015
9657,JPE,123,5,985,2015-10-01,9.0,1037,2015
9658,JPE,123,5,1177,2015-10-01,2.0,1200,2015
9659,JPE,123,6,1227,2015-12-01,3.0,1277,2015
9660,JPE,123,6,1278,2015-12-01,2.0,1310,2015
9661,JPE,123,6,1311,2015-12-01,7.0,1355,2015
9662,JPE,123,6,1356,2015-12-01,2.0,1409,2015
9663,JPE,123,6,1410,2015-12-01,1.0,1455,2015
9664,JPE,123,6,1456,2015-12-01,7.0,1499,2015
9665,QJE,100,Supplement,823,1985-01-01,318.0,838,1985
9666,QJE,100,Supplement,839,1985-01-01,77.0,852,1985
9667,QJE,100,Supplement,853,1985-01-01,18.0,869,1985
9668,QJE,100,Supplement,871,1985-01-01,67.0,885,1985
9669,QJE,100,Supplement,887,1985-01-01,6.0,914,1985
9670,QJE,100,Supplement,915,1985-01-01,29.0,934,1985
9671,QJE,100,Supplement,935,1985-01-01,17.0,959,1985
9672,QJE,100,Supplement,961,1985-01-01,100.0,987,1985
9673,QJE,100,Supplement,989,1985-01-01,7.0,1010,1985
9674,QJE,100,Supplement,1011,1985-01-01,26.0,1039,1985
9675,QJE,100,Supplement,1041,1985-01-01,29.0,1065,1985
9676,QJE,121,4,1167,2006-11-01,6.0,1210,2006
9677,QJE,98,Supplement,1,1983-01-01,62.0,22,1983
9678,QJE,98,Supplement,23,1983-01-01,77.0,54,1983
9679,QJE,98,Supplement,55,1983-01-01,9.0,105,1983
9680,QJE,98,Supplement,107,1983-01-01,56.0,122,1983
9681,QJE,98,Supplement,123,1983-01-01,66.0,156,1983
9682,QJE,98,Supplement,157,1983-01-01,60.0,172,1983
9683,QJE,98,Supplement,173,1983-01-01,84.0,187,1983
9684,QJE,98,Supplement,189,1983-01-01,8.0,197,1983
9685,QJE,98,Supplement,199,1983-01-01,53.0,228,1983
9686,QJE,125,1,1,2010-01-01,112.0,45,2010
9687,RES,72,2,287,2005-04-01,117.0,312,2005
9688,RES,72,2,313,2005-04-01,40.0,341,2005
9689,RES,72,2,343,2005-04-01,57.0,366,2005
9690,RES,72,2,367,2005-04-01,53.0,393,2005
9691,RES,72,2,395,2005-04-01,220.0,427,2005
9692,RES,72,2,429,2005-04-01,26.0,448,2005
9693,RES,72,2,449,2005-04-01,27.0,466,2005
9694,RES,72,2,467,2005-04-01,19.0,497,2005
9695,RES,72,2,499,2005-04-01,33.0,541,2005
9696,RES,72,2,543,2005-04-01,43.0,566,2005
9697,RES,72,2,567,2005-04-01,29.0,592,2005
9698,RES,72,2,593,2005-04-01,12.0,614,2005
9699,RES,72,1,1,2005-01-01,321.0,19,2005
9700,RES,72,1,21,2005-01-01,42.0,42,2005
9701,RES,72,1,43,2005-01-01,16.0,56,2005
9702,RES,72,1,57,2005-01-01,39.0,76,2005
9703,RES,72,1,77,2005-01-01,94.0,108,2005
9704,RES,72,1,109,2005-01-01,199.0,133,2005
9705,RES,72,1,135,2005-01-01,312.0,159,2005
9706,RES,72,1,161,2005-01-01,55.0,188,2005
9707,RES,72,1,189,2005-01-01,473.0,221,2005
9708,RES,72,1,223,2005-01-01,10.0,246,2005
9709,RES,72,1,247,2005-01-01,26.0,268,2005
9710,RES,72,1,269,2005-01-01,26.0,286,2005
9711,RES,72,3,615,2005-07-01,14.0,649,2005
9712,RES,72,3,651,2005-07-01,64.0,664,2005
9713,RES,72,3,665,2005-07-01,17.0,685,2005
9714,RES,72,3,687,2005-07-01,44.0,706,2005
9715,RES,72,3,707,2005-07-01,437.0,734,2005
9716,RES,72,3,735,2005-07-01,170.0,765,2005
9717,RES,72,3,767,2005-07-01,81.0,796,2005
9718,RES,72,3,797,2005-07-01,61.0,820,2005
9719,RES,72,3,821,2005-07-01,481.0,852,2005
9720,RES,72,3,853,2005-07-01,185.0,883,2005
9721,RES,72,3,885,2005-07-01,46.0,915,2005
9722,RES,72,3,917,2005-07-01,7.0,946,2005
9723,RES,72,4,947,2005-10-01,179.0,972,2005
9724,RES,72,4,973,2005-10-01,30.0,1007,2005
9725,RES,72,4,1009,2005-10-01,8.0,1029,2005
9726,RES,72,4,1031,2005-10-01,4.0,1055,2005
9727,RES,72,4,1057,2005-10-01,16.0,1076,2005
9728,RES,72,4,1077,2005-10-01,294.0,1106,2005
9729,RES,72,4,1107,2005-10-01,118.0,1125,2005
9730,RES,72,4,1127,2005-10-01,3.0,1151,2005
9731,RES,72,4,1153,2005-10-01,94.0,1172,2005
9732,RES,72,4,1173,2005-10-01,37.0,1198,2005
9733,RES,73,1,1,2006-01-01,77.0,30,2006
9734,RES,73,1,31,2006-01-01,12.0,53,2006
9735,RES,73,1,55,2006-01-01,58.0,83,2006
9736,RES,73,1,85,2006-01-01,146.0,117,2006
9737,RES,73,1,119,2006-01-01,22.0,143,2006
9738,RES,73,1,145,2006-01-01,19.0,162,2006
9739,RES,73,1,163,2006-01-01,223.0,193,2006
9740,RES,73,1,195,2006-01-01,124.0,218,2006
9741,RES,73,1,219,2006-01-01,31.0,249,2006
9742,RES,73,1,251,2006-01-01,53.0,293,2006
9743,RES,73,2,295,2006-04-01,64.0,327,2006
9744,RES,73,2,329,2006-04-01,8.0,355,2006
9745,RES,73,2,357,2006-04-01,47.0,380,2006
9746,RES,73,2,381,2006-04-01,117.0,412,2006
9747,RES,73,2,413,2006-04-01,25.0,436,2006
9748,RES,73,2,437,2006-04-01,5.0,457,2006
9749,RES,73,2,459,2006-04-01,189.0,485,2006
9750,RES,73,2,487,2006-04-01,23.0,504,2006
9751,RES,73,2,505,2006-04-01,11.0,529,2006
9752,RES,73,2,531,2006-04-01,2.0,548,2006
9753,RES,73,3,549,2006-07-01,143.0,576,2006
9754,RES,73,3,577,2006-07-01,133.0,610,2006
9755,RES,73,3,611,2006-07-01,222.0,633,2006
9756,RES,73,3,635,2006-07-01,28.0,667,2006
9757,RES,73,3,669,2006-07-01,34.0,688,2006
9758,RES,73,3,689,2006-07-01,91.0,714,2006
9759,RES,73,3,715,2006-07-01,124.0,741,2006
9760,RES,73,3,743,2006-07-01,23.0,767,2006
9761,RES,73,3,769,2006-07-01,22.0,791,2006
9762,RES,73,3,793,2006-07-01,124.0,821,2006
9763,RES,73,3,823,2006-07-01,72.0,845,2006
9764,RES,73,4,849,2006-10-01,13.0,868,2006
9765,RES,73,4,869,2006-10-01,57.0,891,2006
9766,RES,73,4,893,2006-10-01,29.0,906,2006
9767,RES,73,4,907,2006-10-01,72.0,940,2006
9768,RES,73,4,941,2006-10-01,56.0,960,2006
9769,RES,73,4,961,2006-10-01,10.0,981,2006
9770,RES,73,4,983,2006-10-01,61.0,1007,2006
9771,RES,73,4,1009,2006-10-01,68.0,1038,2006
9772,RES,73,4,1039,2006-10-01,15.0,1056,2006
9773,RES,73,4,1057,2006-10-01,115.0,1084,2006
9774,RES,73,4,1085,2006-10-01,28.0,1111,2006
9775,RES,73,4,1113,2006-10-01,49.0,1131,2006
9776,RES,74,1,1,2007-01-01,27.0,30,2007
9777,RES,74,1,31,2007-01-01,253.0,66,2007
9778,RES,74,1,67,2007-01-01,5.0,91,2007
9779,RES,74,1,93,2007-01-01,16.0,111,2007
9780,RES,74,1,113,2007-01-01,34.0,145,2007
9781,RES,74,1,147,2007-01-01,48.0,172,2007
9782,RES,74,1,173,2007-01-01,14.0,206,2007
9783,RES,74,1,207,2007-01-01,70.0,235,2007
9784,RES,74,1,237,2007-01-01,44.0,253,2007
9785,RES,74,1,255,2007-01-01,73.0,281,2007
9786,RES,74,1,283,2007-01-01,31.0,318,2007
9787,RES,74,1,319,2007-01-01,6.0,344,2007
9788,RES,74,2,345,2007-04-01,78.0,390,2007
9789,RES,74,2,391,2007-04-01,225.0,415,2007
9790,RES,74,2,417,2007-04-01,63.0,445,2007
9791,RES,74,2,447,2007-04-01,33.0,476,2007
9792,RES,74,2,477,2007-04-01,41.0,506,2007
9793,RES,74,2,507,2007-04-01,48.0,535,2007
9794,RES,74,2,537,2007-04-01,31.0,566,2007
9795,RES,74,2,567,2007-04-01,45.0,595,2007
9796,RES,74,2,597,2007-04-01,96.0,624,2007
9797,RES,74,2,625,2007-04-01,154.0,652,2007
9798,RES,74,3,653,2007-07-01,54.0,684,2007
9799,RES,74,3,685,2007-07-01,75.0,704,2007
9800,RES,74,3,705,2007-07-01,78.0,731,2007
9801,RES,74,3,733,2007-07-01,49.0,762,2007
9802,RES,74,3,763,2007-07-01,67.0,789,2007
9803,RES,74,3,791,2007-07-01,223.0,819,2007
9804,RES,74,3,821,2007-07-01,55.0,855,2007
9805,RES,74,3,857,2007-07-01,74.0,895,2007
9806,RES,74,3,897,2007-07-01,31.0,935,2007
9807,RES,74,3,937,2007-07-01,32.0,963,2007
9808,RES,74,3,965,2007-07-01,64.0,980,2007
9809,RES,74,3,981,2007-07-01,25.0,1004,2007
9810,RES,74,4,1005,2007-10-01,41.0,1033,2007
9811,RES,74,4,1035,2007-10-01,21.0,1058,2007
9812,RES,74,4,1059,2007-10-01,122.0,1087,2007
9813,RES,74,4,1089,2007-10-01,25.0,1124,2007
9814,RES,74,4,1125,2007-10-01,21.0,1147,2007
9815,RES,74,4,1149,2007-10-01,44.0,1174,2007
9816,RES,74,4,1175,2007-10-01,22.0,1194,2007
9817,RES,74,4,1195,2007-10-01,26.0,1227,2007
9818,RES,74,4,1229,2007-10-01,105.0,1257,2007
9819,RES,74,4,1259,2007-10-01,43.0,1274,2007
9820,RES,74,4,1275,2007-10-01,82.0,1303,2007
9821,RES,74,4,1305,2007-10-01,27.0,1327,2007
9822,RES,74,4,1329,2007-10-01,39.0,1354,2007
9824,RES,75,1,3,2008-01-01,38.0,28,2008
9825,RES,75,1,29,2008-01-01,16.0,64,2008
9826,RES,75,1,65,2008-01-01,11.0,98,2008
9827,RES,75,1,99,2008-01-01,18.0,116,2008
9828,RES,75,1,117,2008-01-01,62.0,132,2008
9829,RES,75,1,133,2008-01-01,90.0,164,2008
9830,RES,75,1,165,2008-01-01,62.0,199,2008
9831,RES,75,1,201,2008-01-01,32.0,228,2008
9832,RES,75,1,229,2008-01-01,35.0,258,2008
9833,RES,75,1,259,2008-01-01,103.0,293,2008
9834,RES,75,1,295,2008-01-01,18.0,316,2008
9835,RES,75,1,317,2008-01-01,9.0,331,2008
9836,RES,75,2,339,2008-04-01,182.0,369,2008
9837,RES,75,2,371,2008-04-01,21.0,389,2008
9838,RES,75,2,391,2008-04-01,25.0,413,2008
9839,RES,75,2,415,2008-04-01,35.0,442,2008
9840,RES,75,2,443,2008-04-01,169.0,473,2008
9841,RES,75,2,475,2008-04-01,12.0,498,2008
9842,RES,75,2,499,2008-04-01,15.0,527,2008
9843,RES,75,2,529,2008-04-01,59.0,557,2008
9844,RES,75,2,559,2008-04-01,11.0,578,2008
9845,RES,75,2,579,2008-04-01,12.0,596,2008
9846,RES,75,2,597,2008-04-01,0.0,628,2008
9847,RES,75,2,629,2008-04-01,58.0,647,2008
