ArticleID,Journal,Volume,Issue,Part
8747,JPE,82,4,1
8748,JPE,82,4,1
8749,JPE,82,4,1
8750,JPE,82,4,1
8751,JPE,82,4,1
8752,JPE,82,4,1
8753,JPE,82,4,1
8754,JPE,82,4,1
8755,JPE,82,4,1
8756,JPE,82,4,1
8757,JPE,82,4,1
8758,JPE,82,3,1
8759,JPE,82,3,1
8760,JPE,82,3,1
8761,JPE,82,3,1
8762,JPE,82,3,1
8763,JPE,82,3,1
8764,JPE,82,3,1
8765,JPE,82,6,1
8766,JPE,82,6,1
8767,JPE,82,6,1
8768,JPE,82,6,1
8769,JPE,82,6,1
8770,JPE,82,6,1
8771,JPE,82,6,1
8772,JPE,82,6,1
8773,JPE,82,6,1
8774,JPE,82,6,1
8775,JPE,82,6,1
8776,JPE,81,1,1
8777,JPE,81,1,1
8778,JPE,81,1,1
8779,JPE,81,1,1
8780,JPE,81,1,1
8781,JPE,81,1,1
8782,JPE,81,1,1
8783,JPE,81,1,1
8784,JPE,81,1,1
8785,JPE,81,1,1
8786,JPE,81,1,1
8787,JPE,81,1,1
8788,JPE,81,2,1
8789,JPE,81,2,1
8790,JPE,81,2,1
8791,JPE,81,2,1
8792,JPE,81,2,1
8793,JPE,81,2,1
8794,JPE,81,2,1
8795,JPE,81,2,1
8796,JPE,81,2,1
8797,JPE,81,2,1
8798,JPE,81,2,1
8799,JPE,81,2,1
8800,JPE,81,2,1
8801,JPE,81,2,1
8802,JPE,81,2,1
8803,JPE,81,2,1
8804,JPE,81,2,1
8805,JPE,81,2,1
8806,JPE,81,2,1
8807,JPE,81,2,1
8808,JPE,81,2,1
8809,JPE,81,2,1
8810,JPE,81,4,1
8811,JPE,81,4,1
8813,JPE,81,3,1
8814,JPE,81,3,1
8815,JPE,81,3,1
8816,JPE,81,3,1
8817,JPE,81,3,1
8818,JPE,81,3,1
8819,JPE,81,3,1
8820,JPE,81,3,1
8821,JPE,81,3,1
8822,JPE,81,3,1
8823,JPE,81,3,1
8824,JPE,81,6,1
8825,JPE,81,6,1
8826,JPE,81,5,1
8827,JPE,81,5,1
8828,JPE,81,5,1
8829,JPE,81,6,1
8830,JPE,80,2,1
8831,JPE,80,2,1
8832,JPE,80,2,1
8833,JPE,80,2,1
8834,JPE,80,2,1
8835,JPE,80,2,1
8836,JPE,80,2,1
8837,JPE,80,2,1
8838,JPE,80,2,1
8839,JPE,80,2,1
8840,JPE,80,2,1
8841,JPE,80,2,1
8842,JPE,80,1,1
8843,JPE,80,1,1
8844,JPE,80,1,1
8845,JPE,80,1,1
8846,JPE,80,1,1
8847,JPE,80,1,1
8848,JPE,80,1,1
8849,JPE,80,1,1
8850,JPE,80,1,1
8851,JPE,80,1,1
8852,JPE,80,1,1
8853,JPE,80,1,1
8854,JPE,80,3,1
8855,JPE,80,3,1
8856,JPE,80,3,1
8857,JPE,80,3,1
8858,JPE,80,3,1
8859,JPE,80,3,1
8860,JPE,80,3,1
8861,JPE,80,3,1
8862,JPE,80,3,1
8863,JPE,80,3,1
8864,JPE,80,3,1
8865,JPE,80,3,1
8866,JPE,80,3,1
8867,JPE,80,3,1
8868,JPE,80,3,1
8869,JPE,80,3,1
8870,JPE,80,3,1
8871,JPE,80,3,1
8872,JPE,80,3,1
8873,JPE,80,5,1
8874,JPE,80,5,1
8875,JPE,80,5,1
8876,JPE,80,5,1
8877,JPE,80,5,1
8878,JPE,80,5,1
8879,JPE,80,5,1
8880,JPE,80,5,1
8881,JPE,80,5,1
8882,JPE,80,5,1
8883,JPE,80,4,1
8884,JPE,80,4,1
8885,JPE,80,4,1
8886,JPE,80,4,1
8887,JPE,80,4,1
8888,JPE,80,4,1
8889,JPE,80,4,1
8890,JPE,80,4,1
8891,JPE,80,4,1
8892,JPE,80,4,1
8893,JPE,80,4,1
8894,JPE,80,4,1
8895,JPE,80,6,1
8896,JPE,80,6,1
8897,JPE,80,6,1
8898,JPE,80,6,1
8899,JPE,80,6,1
8900,JPE,80,6,1
8901,JPE,80,6,1
8902,JPE,80,6,1
8903,JPE,80,6,1
8904,JPE,80,6,1
8905,JPE,80,6,1
8906,JPE,80,6,1
8907,JPE,80,6,1
8908,JPE,80,6,1
8909,JPE,79,6,1
8910,JPE,79,6,1
8911,JPE,79,6,1
8912,JPE,79,6,1
8913,JPE,79,6,1
8914,JPE,79,6,1
8915,JPE,79,6,1
8916,JPE,79,6,1
8917,JPE,79,6,1
8918,JPE,79,6,1
8919,JPE,79,6,1
8920,JPE,79,6,1
8921,JPE,79,6,1
8922,JPE,79,6,1
8923,JPE,79,6,1
8924,JPE,79,5,1
8925,JPE,79,5,1
8926,JPE,79,5,1
8927,JPE,79,5,1
8928,JPE,79,5,1
8929,JPE,79,5,1
8930,JPE,79,5,1
8931,JPE,79,5,1
8932,JPE,79,5,1
8933,JPE,79,5,1
8934,JPE,79,5,1
8935,JPE,79,5,1
8936,JPE,79,5,1
8937,JPE,79,4,1
8938,JPE,79,4,1
8939,JPE,79,4,1
8940,JPE,79,4,1
8941,JPE,79,4,1
8942,JPE,79,4,1
8943,JPE,79,4,1
8944,JPE,79,4,1
8945,JPE,79,4,1
8946,JPE,79,4,1
8947,JPE,79,4,1
8948,JPE,79,1,1
8949,JPE,79,1,1
8950,JPE,79,1,1
8951,JPE,79,1,1
8952,JPE,79,1,1
8953,JPE,79,1,1
8954,JPE,79,1,1
8955,JPE,79,1,1
8956,JPE,79,1,1
8957,JPE,79,1,1
8958,JPE,79,1,1
8959,JPE,79,1,1
8960,JPE,79,1,1
8961,JPE,79,2,1
8962,JPE,79,2,1
8963,JPE,79,2,1
8964,JPE,79,2,1
8965,JPE,79,2,1
8966,JPE,79,2,1
8967,JPE,79,2,1
8968,JPE,79,2,1
8969,JPE,79,2,1
8970,JPE,79,2,1
8971,JPE,79,2,1
8972,JPE,79,3,1
8973,JPE,79,3,1
8974,JPE,79,3,1
8975,JPE,79,3,1
8976,JPE,79,3,1
8977,JPE,79,3,1
8978,JPE,79,3,1
8979,JPE,79,3,1
8980,JPE,79,3,1
8981,JPE,79,3,1
8982,JPE,79,3,1
8983,JPE,79,3,1
8984,JPE,79,3,1
8985,JPE,79,3,1
8986,JPE,79,3,1
8987,JPE,79,4,1
8988,JPE,79,4,1
8989,JPE,79,4,1
8990,JPE,79,4,1
8991,JPE,79,5,1
8992,JPE,78,1,1
8993,JPE,78,1,1
8994,JPE,78,1,1
8995,JPE,78,1,1
8996,JPE,78,1,1
8997,JPE,78,1,1
8998,JPE,78,1,1
8999,JPE,78,1,1
9000,JPE,78,1,1
9001,JPE,78,1,1
9002,JPE,78,1,1
9003,JPE,78,1,1
9004,JPE,78,2,1
9005,JPE,78,2,1
9006,JPE,78,2,1
9007,JPE,78,2,1
9008,JPE,78,2,1
9009,JPE,78,3,1
9010,JPE,78,3,1
9011,JPE,78,3,1
9012,JPE,78,3,1
9013,JPE,78,3,1
9014,JPE,78,3,1
9015,JPE,78,3,1
9016,JPE,78,3,1
9017,JPE,78,3,1
9018,JPE,78,6,1
9019,JPE,78,6,1
9020,JPE,78,6,1
9021,JPE,78,6,1
9022,JPE,78,6,1
9023,JPE,78,6,1
9024,JPE,78,6,1
9025,JPE,78,6,1
9026,JPE,78,6,1
9027,JPE,78,6,1
9028,JPE,78,5,1
9029,JPE,78,5,1
9030,JPE,78,5,1
9031,JPE,78,5,1
9032,JPE,78,5,1
9033,JPE,78,5,1
9034,JPE,78,5,1
9035,JPE,78,5,1
9036,JPE,78,5,1
9037,JPE,78,5,1
9038,JPE,78,5,1
9039,JPE,78,5,1
9040,JPE,78,4,1
9041,JPE,78,4,1
9042,JPE,78,4,1
9043,JPE,78,4,1
9044,JPE,78,4,1
9045,JPE,78,4,1
9046,JPE,78,4,1
9047,JPE,78,4,1
9048,JPE,78,4,1
9049,JPE,78,4,1
9050,JPE,78,4,1
9051,JPE,78,4,1
9052,JPE,78,4,1
9053,JPE,78,4,1
9054,JPE,78,3,1
9055,JPE,77,6,1
9056,JPE,77,6,1
9057,JPE,77,6,1
9058,JPE,77,6,1
9059,JPE,77,6,1
9060,JPE,77,6,1
9061,JPE,77,6,1
9062,JPE,77,6,1
9063,JPE,77,6,1
9064,JPE,77,5,1
9065,JPE,77,5,1
9066,JPE,77,5,1
9067,JPE,77,5,1
9068,JPE,77,5,1
9069,JPE,77,5,1
9070,JPE,77,5,1
9071,JPE,77,5,1
9072,JPE,77,4,1
9073,JPE,77,4,1
9074,JPE,77,4,1
9075,JPE,77,4,1
9076,JPE,77,4,1
9077,JPE,77,4,1
9078,JPE,77,4,1
9079,JPE,77,4,1
9080,JPE,77,4,1
9081,JPE,77,4,1
9082,JPE,77,4,1
9083,JPE,77,4,1
9084,JPE,77,1,1
9085,JPE,77,1,1
9086,JPE,77,2,1
9087,JPE,77,2,1
9088,JPE,77,2,1
9089,JPE,77,3,1
9090,JPE,77,3,1
9091,JPE,77,4,1
9092,JPE,77,4,1
9093,JPE,76,1,1
9094,JPE,76,1,1
9095,JPE,76,1,1
9096,JPE,76,1,1
9097,JPE,76,1,1
9098,JPE,76,1,1
9099,JPE,76,1,1
9100,JPE,76,2,1
9101,JPE,76,2,1
9102,JPE,76,2,1
9103,JPE,76,2,1
9104,JPE,76,2,1
9105,JPE,76,3,1
9106,JPE,76,3,1
9107,JPE,76,3,1
9108,JPE,76,3,1
9109,JPE,76,3,1
9110,JPE,76,3,1
9111,JPE,76,3,1
9112,JPE,76,6,1
9113,JPE,76,6,1
9114,JPE,76,6,1
9115,JPE,76,6,1
9116,JPE,76,6,1
9117,JPE,76,6,1
9118,JPE,76,6,1
9119,JPE,76,5,1
9120,JPE,76,5,1
9121,JPE,76,5,1
9122,JPE,76,5,1
9123,JPE,76,5,1
9124,JPE,76,5,1
9125,JPE,76,5,1
9126,JPE,76,5,1
9127,JPE,76,5,1
9128,JPE,76,4,1
9129,JPE,76,4,1
9130,JPE,76,4,1
9131,JPE,76,4,1
9132,JPE,76,4,1
9133,JPE,76,4,1
9134,JPE,76,4,1
9135,JPE,76,4,1
9136,JPE,76,4,1
9137,JPE,76,4,1
9138,JPE,75,6,1
9139,JPE,75,6,1
9140,JPE,75,6,1
9141,JPE,75,6,1
9142,JPE,75,6,1
9143,JPE,75,5,1
9144,JPE,75,5,1
9145,JPE,75,5,1
9146,JPE,75,5,1
9147,JPE,75,5,1
9148,JPE,75,5,1
9149,JPE,75,5,1
9150,JPE,75,4,1
9151,JPE,75,4,1
9152,JPE,75,1,1
9153,JPE,75,1,1
9154,JPE,75,1,1
9155,JPE,75,1,1
9156,JPE,75,1,1
9157,JPE,75,2,1
9158,JPE,75,2,1
9159,JPE,75,2,1
9160,JPE,75,2,1
9161,JPE,75,3,1
9162,JPE,75,3,1
9163,JPE,75,3,1
9164,JPE,75,3,1
9165,JPE,75,4,1
9166,JPE,75,4,1
9167,JPE,75,4,1
9168,JPE,75,4,1
9169,JPE,75,4,1
9170,JPE,75,4,1
9171,JPE,75,4,1
9172,JPE,74,6,1
9173,JPE,74,6,1
9174,JPE,74,6,1
9175,JPE,74,6,1
9176,JPE,74,6,1
9177,JPE,74,6,1
9178,JPE,74,5,1
9179,JPE,74,5,1
9180,JPE,74,5,1
9181,JPE,74,5,1
9182,JPE,74,5,1
9183,JPE,74,5,1
9184,JPE,74,5,1
9185,JPE,74,4,1
9186,JPE,74,4,1
9187,JPE,74,4,1
9188,JPE,74,4,1
9189,JPE,74,4,1
9190,JPE,74,4,1
9191,JPE,74,4,1
9192,JPE,74,1,1
9193,JPE,74,1,1
9194,JPE,74,1,1
9195,JPE,74,1,1
9196,JPE,74,2,1
9197,JPE,74,2,1
9198,JPE,74,2,1
9199,JPE,74,2,1
9200,JPE,74,2,1
9201,JPE,74,2,1
9202,JPE,74,3,1
9203,JPE,74,3,1
9204,JPE,74,3,1
9205,JPE,74,3,1
9206,JPE,74,3,1
9207,JPE,73,6,1
9208,JPE,73,6,1
9209,JPE,73,6,1
9210,JPE,73,6,1
9211,JPE,73,6,1
9212,JPE,73,5,1
9213,JPE,73,5,1
9214,JPE,73,5,1
9215,JPE,73,5,1
9216,JPE,73,4,1
9217,JPE,73,4,1
9218,JPE,73,4,1
9219,JPE,73,4,1
9220,JPE,73,4,1
9221,JPE,73,4,1
9222,JPE,73,3,1
9223,JPE,73,3,1
9224,JPE,73,3,1
9225,JPE,73,3,1
9226,JPE,73,2,1
9227,JPE,73,2,1
9228,JPE,73,2,1
9229,JPE,73,2,1
9230,JPE,73,2,1
9231,JPE,73,2,1
9232,JPE,73,1,1
9233,JPE,73,1,1
9234,JPE,73,1,1
9235,JPE,73,1,1
9236,JPE,73,1,1
9237,JPE,73,6,1
9238,JPE,73,3,1
9239,QJE,93,1,1
9240,AER,105,3,1
9241,AER,105,3,1
9242,AER,105,3,1
9243,AER,105,3,1
9244,AER,105,3,1
9245,AER,105,3,1
9246,AER,105,3,1
9247,AER,105,3,1
9248,AER,105,3,1
9249,AER,105,3,1
9250,AER,105,3,1
9251,AER,105,3,1
9252,AER,105,4,1
9253,AER,105,4,1
9254,AER,105,4,1
9255,AER,105,4,1
9256,AER,105,4,1
9257,AER,105,4,1
9258,AER,105,4,1
9259,AER,105,4,1
9260,AER,105,4,1
9261,AER,105,4,1
9262,AER,105,4,1
9263,QJE,130,1,1
9264,QJE,130,1,1
9265,QJE,130,1,1
9266,QJE,130,1,1
9267,QJE,130,1,1
9268,QJE,130,1,1
9269,QJE,130,1,1
9270,QJE,130,1,1
9271,QJE,130,1,1
9272,QJE,130,1,1
9273,JPE,123,2,1
9274,JPE,123,2,1
9275,JPE,123,2,1
9276,JPE,123,2,1
9277,JPE,123,2,1
9278,JPE,123,2,1
9279,ECA,83,2,1
9280,ECA,83,2,1
9281,ECA,83,2,1
9282,ECA,83,2,1
9283,ECA,83,2,1
9284,ECA,83,2,1
9285,ECA,83,2,1
9286,ECA,83,2,1
9287,ECA,83,2,1
9288,ECA,83,2,1
9289,ECA,83,2,1
9290,QJE,130,2,1
9291,QJE,130,2,1
9292,QJE,130,2,1
9293,QJE,130,2,1
9294,QJE,130,2,1
9295,QJE,130,2,1
9296,QJE,130,2,1
9297,QJE,130,2,1
9298,QJE,130,2,1
9299,QJE,130,2,1
9300,P&P,105,5,1
9301,P&P,105,5,1
9302,P&P,105,5,1
9303,P&P,105,5,1
9304,P&P,105,5,1
9305,P&P,105,5,1
9306,P&P,105,5,1
9307,P&P,105,5,1
9308,P&P,105,5,1
9309,P&P,105,5,1
9310,P&P,105,5,1
9311,P&P,105,5,1
9312,P&P,105,5,1
9313,P&P,105,5,1
9314,P&P,105,5,1
9315,P&P,105,5,1
9316,P&P,105,5,1
9317,P&P,105,5,1
9318,P&P,105,5,1
9319,P&P,105,5,1
9320,P&P,105,5,1
9321,P&P,105,5,1
9322,P&P,105,5,1
9323,P&P,105,5,1
9324,P&P,105,5,1
9325,P&P,105,5,1
9326,P&P,105,5,1
9327,P&P,105,5,1
9328,P&P,105,5,1
9329,P&P,105,5,1
9330,P&P,105,5,1
9331,P&P,105,5,1
9332,P&P,105,5,1
9333,P&P,105,5,1
9334,P&P,105,5,1
9335,P&P,105,5,1
9336,P&P,105,5,1
9337,P&P,105,5,1
9338,P&P,105,5,1
9339,P&P,105,5,1
9340,P&P,105,5,1
9341,P&P,105,5,1
9342,P&P,105,5,1
9343,P&P,105,5,1
9344,P&P,105,5,1
9345,P&P,105,5,1
9346,P&P,105,5,1
9347,P&P,105,5,1
9348,P&P,105,5,1
9349,P&P,105,5,1
9350,P&P,105,5,1
9351,P&P,105,5,1
9352,P&P,105,5,1
9353,P&P,105,5,1
9354,P&P,105,5,1
9355,P&P,105,5,1
9356,P&P,105,5,1
9357,P&P,105,5,1
9358,P&P,105,5,1
9359,P&P,105,5,1
9360,P&P,105,5,1
9361,P&P,105,5,1
9362,P&P,105,5,1
9363,P&P,105,5,1
9364,P&P,105,5,1
9365,P&P,105,5,1
9366,P&P,105,5,1
9367,P&P,105,5,1
9368,P&P,105,5,1
9369,P&P,105,5,1
9370,P&P,105,5,1
9371,P&P,105,5,1
9372,P&P,105,5,1
9373,P&P,105,5,1
9374,P&P,105,5,1
9375,P&P,105,5,1
9376,P&P,105,5,1
9377,P&P,105,5,1
9378,P&P,105,5,1
9379,P&P,105,5,1
9380,P&P,105,5,1
9381,P&P,105,5,1
9382,P&P,105,5,1
9383,P&P,105,5,1
9384,P&P,105,5,1
9385,P&P,105,5,1
9386,P&P,105,5,1
9387,P&P,105,5,1
9388,P&P,105,5,1
9389,P&P,105,5,1
9390,P&P,105,5,1
9391,P&P,105,5,1
9392,P&P,105,5,1
9393,P&P,105,5,1
9394,P&P,105,5,1
9395,P&P,105,5,1
9396,P&P,105,5,1
9397,P&P,105,5,1
9398,P&P,105,5,1
9399,P&P,105,5,1
9400,P&P,105,5,1
9401,P&P,105,5,1
9402,P&P,105,5,1
9403,P&P,105,5,1
9404,P&P,105,5,1
9405,P&P,105,5,1
9406,P&P,105,5,1
9407,P&P,105,5,1
9408,P&P,105,5,1
9409,P&P,105,5,1
9410,P&P,105,5,1
9411,P&P,105,5,1
9412,P&P,105,5,1
9413,P&P,105,5,1
9414,P&P,105,5,1
9415,P&P,105,5,1
9416,P&P,105,5,1
9417,P&P,105,5,1
9418,P&P,105,5,1
9419,JPE,123,3,1
9420,JPE,123,3,1
9421,JPE,123,3,1
9422,JPE,123,3,1
9423,JPE,123,3,1
9424,AER,105,6,1
9425,AER,105,6,1
9426,AER,105,6,1
9427,AER,105,6,1
9428,AER,105,6,1
9429,AER,105,6,1
9430,AER,105,6,1
9431,ECA,83,3,1
9432,ECA,83,3,1
9433,ECA,83,3,1
9434,ECA,83,3,1
9435,ECA,83,3,1
9436,ECA,83,3,1
9437,ECA,83,3,1
9438,ECA,83,3,1
9439,ECA,83,3,1
9440,ECA,83,3,1
9441,ECA,83,3,1
9442,ECA,83,4,1
9443,ECA,83,4,1
9444,ECA,83,4,1
9445,ECA,83,4,1
9446,ECA,83,4,1
9447,ECA,83,4,1
9448,ECA,83,4,1
9449,ECA,83,4,1
9450,ECA,83,4,1
9451,ECA,83,4,1
9452,ECA,83,4,1
9453,ECA,83,5,1
9454,ECA,83,5,1
9455,ECA,83,5,1
9456,ECA,83,5,1
9457,ECA,83,5,1
9458,ECA,83,5,1
9459,ECA,83,5,1
9460,ECA,83,5,1
9461,ECA,83,5,1
9462,ECA,83,5,1
9463,ECA,83,5,1
9464,ECA,83,6,1
9465,ECA,83,6,1
9466,ECA,83,6,1
9467,ECA,83,6,1
9468,ECA,83,6,1
9469,ECA,83,6,1
9470,ECA,83,6,1
9471,ECA,83,6,1
9472,ECA,83,6,1
9473,AER,105,7,1
9474,AER,105,7,1
9475,AER,105,7,1
9476,AER,105,7,1
9477,AER,105,7,1
9478,AER,105,7,1
9479,AER,105,7,1
9480,AER,105,7,1
9481,AER,105,7,1
9482,AER,105,7,1
9483,AER,105,7,1
9484,AER,105,7,1
9485,AER,105,7,1
9486,AER,105,8,1
9487,AER,105,8,1
9488,AER,105,8,1
9489,AER,105,8,1
9490,AER,105,8,1
9491,AER,105,8,1
9492,AER,105,8,1
9493,AER,105,8,1
9494,AER,105,8,1
9495,AER,105,8,1
9496,AER,105,8,1
9497,AER,105,8,1
9498,AER,105,9,1
9499,AER,105,9,1
9500,AER,105,9,1
9501,AER,105,9,1
9502,AER,105,9,1
9503,AER,105,9,1
9504,AER,105,10,1
9505,AER,105,10,1
9506,AER,105,10,1
9507,AER,105,10,1
9508,AER,105,10,1
9509,AER,105,10,1
9510,AER,105,10,1
9511,AER,105,10,1
9512,AER,105,11,1
9513,AER,105,11,1
9514,AER,105,11,1
9515,AER,105,11,1
9516,AER,105,11,1
9517,AER,105,11,1
9518,AER,105,11,1
9519,AER,105,11,1
9520,AER,105,11,1
9521,AER,105,12,1
9522,AER,105,12,1
9523,AER,105,12,1
9524,AER,105,12,1
9525,AER,105,12,1
9526,AER,105,12,1
9527,AER,105,12,1
9528,AER,105,12,1
9529,AER,101,7,1
9530,AER,101,7,1
9531,AER,97,3,1
9532,AER,97,3,1
9533,AER,97,5,1
9534,AER,97,5,1
9535,AER,97,4,1
9536,AER,97,3,1
9537,AER,97,4,1
9538,AER,97,4,1
9539,AER,97,4,1
9540,AER,97,5,1
9541,AER,97,5,1
9542,AER,97,3,1
9543,AER,97,3,1
9544,AER,97,4,1
9545,AER,97,4,1
9546,AER,97,4,1
9547,AER,97,4,1
9548,AER,97,4,1
9549,AER,97,4,1
9550,AER,97,4,1
9551,AER,97,4,1
9552,AER,97,4,1
9553,AER,97,4,1
9554,AER,97,4,1
9555,AER,97,4,1
9556,AER,97,4,1
9557,AER,97,4,1
9558,AER,97,4,1
9559,AER,97,4,1
9560,AER,97,4,1
9561,AER,97,5,1
9562,AER,97,5,1
9563,AER,97,5,1
9564,AER,97,5,1
9565,AER,97,5,1
9566,AER,97,5,1
9567,AER,97,5,1
9568,AER,97,5,1
9569,AER,97,5,1
9570,AER,97,5,1
9571,AER,97,5,1
9572,AER,97,5,1
9573,AER,97,5,1
9574,AER,97,5,1
9575,AER,97,5,1
9576,AER,97,5,1
9577,AER,97,5,1
9578,AER,97,5,1
9579,AER,97,3,1
9580,AER,97,3,1
9581,AER,97,3,1
9582,AER,97,3,1
9583,AER,97,3,1
9584,AER,97,3,1
9585,AER,97,3,1
9586,AER,97,3,1
9587,AER,97,3,1
9588,AER,97,3,1
9589,AER,97,3,1
9590,AER,97,3,1
9591,AER,97,3,1
9592,AER,97,3,1
9593,AER,97,3,1
9594,AER,97,3,1
9595,AER,97,3,1
9596,AER,97,3,1
9597,P&P,93,2,1
9598,P&P,93,2,1
9599,AER,101,7,1
9600,AER,101,7,1
9601,AER,101,7,1
9602,AER,101,7,1
9603,QJE,130,3,1
9604,QJE,130,3,1
9605,QJE,130,3,1
9606,QJE,130,3,1
9607,QJE,130,3,1
9608,QJE,130,3,1
9609,QJE,130,3,1
9610,QJE,130,3,1
9611,QJE,130,3,1
9612,QJE,130,3,1
9613,QJE,130,4,1
9614,QJE,130,4,1
9615,QJE,130,4,1
9616,QJE,130,4,1
9617,QJE,130,4,1
9618,QJE,130,4,1
9619,QJE,130,4,1
9620,QJE,130,4,1
9621,QJE,130,4,1
9622,QJE,130,4,1
9623,JPE,106,1,1
9624,JPE,106,6,1
9625,JPE,107,1,1
9626,JPE,107,1,1
9627,JPE,107,3,1
9628,JPE,107,S6,1
9629,JPE,105,4,1
9630,JPE,108,4,1
9631,JPE,110,1,1
9632,JPE,112,4,1
9633,JPE,112,4,1
9634,JPE,113,6,1
9635,JPE,115,1,1
9636,JPE,117,3,1
9637,JPE,118,3,1
9638,JPE,119,1,1
9639,JPE,119,1,1
9640,JPE,119,1,1
9641,JPE,119,1,1
9642,JPE,119,1,1
9643,JPE,119,6,1
9644,JPE,120,4,1
9645,JPE,121,2,1
9646,JPE,122,3,1
9647,JPE,122,5,1
9648,JPE,123,4,1
9649,JPE,123,4,1
9650,JPE,123,4,1
9651,JPE,123,4,1
9652,JPE,123,5,1
9653,JPE,123,4,1
9654,JPE,123,5,1
9655,JPE,123,5,1
9656,JPE,123,5,1
9657,JPE,123,5,1
9658,JPE,123,5,1
9659,JPE,123,6,1
9660,JPE,123,6,1
9661,JPE,123,6,1
9662,JPE,123,6,1
9663,JPE,123,6,1
9664,JPE,123,6,1
9665,QJE,100,Supplement,1
9666,QJE,100,Supplement,1
9667,QJE,100,Supplement,1
9668,QJE,100,Supplement,1
9669,QJE,100,Supplement,1
9670,QJE,100,Supplement,1
9671,QJE,100,Supplement,1
9672,QJE,100,Supplement,1
9673,QJE,100,Supplement,1
9674,QJE,100,Supplement,1
9675,QJE,100,Supplement,1
9676,QJE,121,4,1
9677,QJE,98,Supplement,1
9678,QJE,98,Supplement,1
9679,QJE,98,Supplement,1
9680,QJE,98,Supplement,1
9681,QJE,98,Supplement,1
9682,QJE,98,Supplement,1
9683,QJE,98,Supplement,1
9684,QJE,98,Supplement,1
9685,QJE,98,Supplement,1
9686,QJE,125,1,1
9687,RES,72,2,
9688,RES,72,2,
9689,RES,72,2,
9690,RES,72,2,
9691,RES,72,2,
9692,RES,72,2,
9693,RES,72,2,
9694,RES,72,2,
9695,RES,72,2,
9696,RES,72,2,
9697,RES,72,2,
9698,RES,72,2,
9699,RES,72,1,
9700,RES,72,1,
9701,RES,72,1,
9702,RES,72,1,
9703,RES,72,1,
9704,RES,72,1,
9705,RES,72,1,
9706,RES,72,1,
9707,RES,72,1,
9708,RES,72,1,
9709,RES,72,1,
9710,RES,72,1,
9711,RES,72,3,
9712,RES,72,3,
9713,RES,72,3,
9714,RES,72,3,
9715,RES,72,3,
9716,RES,72,3,
9717,RES,72,3,
9718,RES,72,3,
9719,RES,72,3,
9720,RES,72,3,
9721,RES,72,3,
9722,RES,72,3,
9723,RES,72,4,
9724,RES,72,4,
9725,RES,72,4,
9726,RES,72,4,
9727,RES,72,4,
9728,RES,72,4,
9729,RES,72,4,
9730,RES,72,4,
9731,RES,72,4,
9732,RES,72,4,
9733,RES,73,1,
9734,RES,73,1,
9735,RES,73,1,
9736,RES,73,1,
9737,RES,73,1,
9738,RES,73,1,
9739,RES,73,1,
9740,RES,73,1,
9741,RES,73,1,
9742,RES,73,1,
9743,RES,73,2,
9744,RES,73,2,
9745,RES,73,2,
9746,RES,73,2,
9747,RES,73,2,
9748,RES,73,2,
9749,RES,73,2,
9750,RES,73,2,
9751,RES,73,2,
9752,RES,73,2,
9753,RES,73,3,
9754,RES,73,3,
9755,RES,73,3,
9756,RES,73,3,
9757,RES,73,3,
9758,RES,73,3,
9759,RES,73,3,
9760,RES,73,3,
9761,RES,73,3,
9762,RES,73,3,
9763,RES,73,3,
9764,RES,73,4,
9765,RES,73,4,
9766,RES,73,4,
9767,RES,73,4,
9768,RES,73,4,
9769,RES,73,4,
9770,RES,73,4,
9771,RES,73,4,
9772,RES,73,4,
9773,RES,73,4,
9774,RES,73,4,
9775,RES,73,4,
9776,RES,74,1,
9777,RES,74,1,
9778,RES,74,1,
9779,RES,74,1,
9780,RES,74,1,
9781,RES,74,1,
9782,RES,74,1,
9783,RES,74,1,
9784,RES,74,1,
9785,RES,74,1,
9786,RES,74,1,
9787,RES,74,1,
9788,RES,74,2,
9789,RES,74,2,
9790,RES,74,2,
9791,RES,74,2,
9792,RES,74,2,
9793,RES,74,2,
9794,RES,74,2,
9795,RES,74,2,
9796,RES,74,2,
9797,RES,74,2,
9798,RES,74,3,
9799,RES,74,3,
9800,RES,74,3,
9801,RES,74,3,
9802,RES,74,3,
9803,RES,74,3,
9804,RES,74,3,
9805,RES,74,3,
9806,RES,74,3,
9807,RES,74,3,
9808,RES,74,3,
9809,RES,74,3,
9810,RES,74,4,
9811,RES,74,4,
9812,RES,74,4,
9813,RES,74,4,
9814,RES,74,4,
9815,RES,74,4,
9816,RES,74,4,
9817,RES,74,4,
9818,RES,74,4,
9819,RES,74,4,
9820,RES,74,4,
9821,RES,74,4,
9822,RES,74,4,
9824,RES,75,1,
9825,RES,75,1,
9826,RES,75,1,
9827,RES,75,1,
9828,RES,75,1,
9829,RES,75,1,
9830,RES,75,1,
9831,RES,75,1,
9832,RES,75,1,
9833,RES,75,1,
9834,RES,75,1,
9835,RES,75,1,
9836,RES,75,2,
9837,RES,75,2,
9838,RES,75,2,
9839,RES,75,2,
9840,RES,75,2,
9841,RES,75,2,
9842,RES,75,2,
9843,RES,75,2,
9844,RES,75,2,
9845,RES,75,2,
9846,RES,75,2,
9847,RES,75,2,
9848,RES,75,3,
9849,RES,75,3,
9850,RES,75,3,
9851,RES,75,3,
9852,RES,75,3,
9853,RES,75,3,
9854,RES,75,3,
9855,RES,75,3,
9856,RES,75,3,
