ArticleID,Journal,FirstPage,PubDate
9749,RES,459,2006-04-01
9750,RES,487,2006-04-01
9751,RES,505,2006-04-01
9752,RES,531,2006-04-01
9753,RES,549,2006-07-01
9754,RES,577,2006-07-01
9755,RES,611,2006-07-01
9756,RES,635,2006-07-01
9757,RES,669,2006-07-01
9758,RES,689,2006-07-01
9759,RES,715,2006-07-01
9760,RES,743,2006-07-01
9761,RES,769,2006-07-01
9762,RES,793,2006-07-01
9763,RES,823,2006-07-01
9764,RES,849,2006-10-01
9765,RES,869,2006-10-01
9766,RES,893,2006-10-01
9767,RES,907,2006-10-01
9768,RES,941,2006-10-01
9769,RES,961,2006-10-01
9770,RES,983,2006-10-01
9771,RES,1009,2006-10-01
9772,RES,1039,2006-10-01
9773,RES,1057,2006-10-01
9774,RES,1085,2006-10-01
9775,RES,1113,2006-10-01
9776,RES,1,2007-01-01
9777,RES,31,2007-01-01
9778,RES,67,2007-01-01
9779,RES,93,2007-01-01
9780,RES,113,2007-01-01
9781,RES,147,2007-01-01
9782,RES,173,2007-01-01
9783,RES,207,2007-01-01
9784,RES,237,2007-01-01
9785,RES,255,2007-01-01
9786,RES,283,2007-01-01
9787,RES,319,2007-01-01
9788,RES,345,2007-04-01
9789,RES,391,2007-04-01
9790,RES,417,2007-04-01
9791,RES,447,2007-04-01
9792,RES,477,2007-04-01
9793,RES,507,2007-04-01
9794,RES,537,2007-04-01
9795,RES,567,2007-04-01
9796,RES,597,2007-04-01
9797,RES,625,2007-04-01
9798,RES,653,2007-07-01
9799,RES,685,2007-07-01
9800,RES,705,2007-07-01
9801,RES,733,2007-07-01
9802,RES,763,2007-07-01
9803,RES,791,2007-07-01
9804,RES,821,2007-07-01
9805,RES,857,2007-07-01
9806,RES,897,2007-07-01
9807,RES,937,2007-07-01
9808,RES,965,2007-07-01
9809,RES,981,2007-07-01
9810,RES,1005,2007-10-01
9811,RES,1035,2007-10-01
9812,RES,1059,2007-10-01
9813,RES,1089,2007-10-01
9814,RES,1125,2007-10-01
9815,RES,1149,2007-10-01
9816,RES,1175,2007-10-01
9817,RES,1195,2007-10-01
9818,RES,1229,2007-10-01
9819,RES,1259,2007-10-01
9820,RES,1275,2007-10-01
9821,RES,1305,2007-10-01
9822,RES,1329,2007-10-01
9824,RES,3,2008-01-01
9825,RES,29,2008-01-01
9826,RES,65,2008-01-01
9827,RES,99,2008-01-01
9828,RES,117,2008-01-01
9829,RES,133,2008-01-01
9830,RES,165,2008-01-01
9831,RES,201,2008-01-01
9832,RES,229,2008-01-01
9833,RES,259,2008-01-01
9834,RES,295,2008-01-01
9835,RES,317,2008-01-01
9836,RES,339,2008-04-01
9837,RES,371,2008-04-01
9838,RES,391,2008-04-01
9839,RES,415,2008-04-01
9840,RES,443,2008-04-01
9841,RES,475,2008-04-01
9842,RES,499,2008-04-01
9843,RES,529,2008-04-01
9844,RES,559,2008-04-01
9845,RES,579,2008-04-01
9846,RES,597,2008-04-01
9847,RES,629,2008-04-01
9848,RES,649,2008-07-01
9849,RES,671,2008-07-01
9850,RES,699,2008-07-01
9851,RES,729,2008-07-01
9852,RES,763,2008-07-01
9853,RES,789,2008-07-01
9854,RES,809,2008-07-01
9855,RES,835,2008-07-01
9856,RES,865,2008-07-01
9857,RES,901,2008-07-01
9858,RES,929,2008-07-01
9859,RES,957,2008-07-01
9861,RES,987,2008-10-01
9862,RES,1011,2008-10-01
9863,RES,1039,2008-10-01
9864,RES,1069,2008-10-01
9865,RES,1081,2008-10-01
9866,RES,1085,2008-10-01
9867,RES,1121,2008-10-01
9868,RES,1143,2008-10-01
9869,RES,1181,2008-10-01
9870,RES,1215,2008-10-01
9871,RES,1257,2008-10-01
9872,RES,1287,2008-10-01
9873,RES,1,2009-01-01
9874,RES,33,2009-01-01
9875,RES,63,2009-01-01
9876,RES,93,2009-01-01
9877,RES,115,2009-01-01
9878,RES,143,2009-01-01
9879,RES,181,2009-01-01
9880,RES,223,2009-01-01
9881,RES,253,2009-01-01
9882,RES,283,2009-01-01
9883,RES,319,2009-01-01
9884,RES,343,2009-01-01
9885,RES,367,2009-01-01
9886,RES,395,2009-01-01
9887,RES,413,2009-04-01
9888,RES,451,2009-04-01
9889,RES,471,2009-04-01
9890,RES,503,2009-04-01
9891,RES,529,2009-04-01
9892,RES,563,2009-04-01
9893,RES,597,2009-04-01
9894,RES,629,2009-04-01
9895,RES,669,2009-04-01
9896,RES,707,2009-04-01
9897,RES,731,2009-04-01
9898,RES,761,2009-04-01
9899,RES,795,2009-04-01
9900,RES,829,2009-04-01
9901,RES,851,2009-07-01
9902,RES,879,2009-07-01
9903,RES,903,2009-07-01
9904,RES,937,2009-07-01
9905,RES,973,2009-07-01
9906,RES,993,2009-07-01
9907,RES,1023,2009-07-01
9908,RES,1049,2009-07-01
9909,RES,1071,2009-07-01
9910,RES,1103,2009-07-01
9911,RES,1125,2009-07-01
9912,RES,1149,2009-07-01
9913,RES,1175,2009-10-01
9914,RES,1205,2009-10-01
9915,RES,1239,2009-10-01
9916,RES,1269,2009-10-01
9917,RES,1297,2009-10-01
9918,RES,1321,2009-10-01
9919,RES,1359,2009-10-01
9920,RES,1397,2009-10-01
9921,RES,1431,2009-10-01
9922,RES,1461,2009-10-01
9924,RES,3,2010-01-01
9925,RES,30,2010-01-01
9926,RES,61,2010-01-01
9927,RES,90,2010-01-01
9928,RES,127,2010-01-01
9929,RES,154,2010-01-01
9930,RES,188,2010-01-01
9931,RES,218,2010-01-01
9932,RES,245,2010-01-01
9933,RES,273,2010-01-01
9934,RES,305,2010-01-01
9935,RES,339,2010-01-01
9936,RES,372,2010-01-01
9937,RES,417,2010-04-01
9938,RES,459,2010-04-01
9939,RES,491,2010-04-01
9940,RES,534,2010-04-01
9941,RES,560,2010-04-01
9942,RES,595,2010-04-01
9943,RES,633,2010-04-01
9944,RES,665,2010-04-01
9945,RES,697,2010-04-01
9946,RES,730,2010-04-01
9947,RES,779,2010-04-01
9948,RES,806,2010-04-01
9949,RES,841,2010-07-01
9950,RES,882,2010-07-01
9951,RES,914,2010-07-01
9952,RES,937,2010-07-01
9953,RES,972,2010-07-01
9954,RES,1002,2010-07-01
9955,RES,1042,2010-07-01
9956,RES,1072,2010-07-01
9957,RES,1100,2010-07-01
9958,RES,1138,2010-07-01
9959,RES,1164,2010-07-01
9960,RES,1192,2010-07-01
9961,RES,1231,2010-10-01
9962,RES,1262,2010-10-01
9963,RES,1301,2010-10-01
9964,RES,1329,2010-10-01
9965,RES,1353,2010-10-01
9966,RES,1382,2010-10-01
9967,RES,1403,2010-10-01
9968,RES,1421,2010-10-01
9969,RES,1450,2010-10-01
9970,RES,1477,2010-10-01
9971,RES,1508,2010-10-01
9972,RES,1540,2010-10-01
9973,RES,1567,2010-10-01
9974,RES,1,2011-01-01
9975,RES,17,2011-01-01
9976,RES,49,2011-01-01
9977,RES,83,2011-01-01
9978,RES,112,2011-01-01
9979,RES,148,2011-01-01
9980,RES,176,2011-01-01
9981,RES,199,2011-01-01
9982,RES,235,2011-01-01
9983,RES,263,2011-01-01
9984,RES,293,2011-01-01
9985,RES,328,2011-01-01
9986,RES,356,2011-01-01
9987,RES,394,2011-01-01
9988,RES,429,2011-04-01
9989,RES,458,2011-04-01
9990,RES,487,2011-04-01
9991,RES,523,2011-04-01
9992,RES,559,2011-04-01
9993,RES,590,2011-04-01
9994,RES,613,2011-04-01
9995,RES,640,2011-04-01
9996,RES,667,2011-04-01
9997,RES,693,2011-04-01
9998,RES,733,2011-04-01
9999,RES,762,2011-04-01
10000,RES,795,2011-07-01
10001,RES,821,2011-07-01
10002,RES,846,2011-07-01
10003,RES,872,2011-07-01
10004,RES,907,2011-07-01
10005,RES,938,2011-07-01
10006,RES,974,2011-07-01
10007,RES,1015,2011-07-01
10008,RES,1042,2011-07-01
10009,RES,1069,2011-07-01
10010,RES,1102,2011-07-01
10011,RES,1135,2011-07-01
10012,RES,1179,2011-10-01
10013,RES,1201,2011-10-01
10014,RES,1237,2011-10-01
10015,RES,1264,2011-10-01
10016,RES,1299,2011-10-01
10017,RES,1329,2011-10-01
10018,RES,1345,2011-10-01
10019,RES,1379,2011-10-01
10020,RES,1400,2011-10-01
10021,RES,1426,2011-10-01
10022,RES,1462,2011-10-01
10023,RES,1490,2011-10-01
10024,RES,1,2012-01-01
10025,RES,37,2012-01-01
10026,RES,67,2012-01-01
10027,RES,88,2012-01-01
10028,RES,128,2012-01-01
10029,RES,162,2012-01-01
10030,RES,196,2012-01-01
10031,RES,227,2012-01-01
10032,RES,268,2012-01-01
10033,RES,307,2012-01-01
10034,RES,340,2012-01-01
10035,RES,375,2012-01-01
10036,RES,388,2012-01-01
10037,RES,419,2012-04-01
10038,RES,451,2012-04-01
10039,RES,481,2012-04-01
10040,RES,511,2012-04-01
10041,RES,539,2012-04-01
10042,RES,581,2012-04-01
10043,RES,609,2012-04-01
10044,RES,645,2012-04-01
10045,RES,678,2012-04-01
10046,RES,707,2012-04-01
10047,RES,735,2012-04-01
10048,RES,778,2012-04-01
10049,RES,812,2012-04-01
10050,RES,838,2012-04-01
10051,RES,863,2012-07-01
10052,RES,899,2012-07-01
10053,RES,933,2012-07-01
10054,RES,961,2012-07-01
10055,RES,987,2012-07-01
10056,RES,1021,2012-07-01
10057,RES,1053,2012-07-01
10058,RES,1081,2012-07-01
10059,RES,1113,2012-07-01
10060,RES,1151,2012-07-01
10061,RES,1175,2012-07-01
10062,RES,1209,2012-07-01
10063,RES,1239,2012-07-01
10064,RES,1271,2012-10-01
10065,RES,1309,2012-10-01
10066,RES,1341,2012-10-01
10067,RES,1371,2012-10-01
10068,RES,1407,2012-10-01
10069,RES,1441,2012-10-01
10070,RES,1469,2012-10-01
10071,RES,1495,2012-10-01
10072,RES,1527,2012-10-01
10073,RES,1559,2012-10-01
10074,RES,1591,2012-10-01
10075,RES,1637,2012-10-01
10076,RES,1,2013-01-01
10077,RES,35,2013-01-01
10078,RES,73,2013-01-01
10079,RES,109,2013-01-01
10080,RES,145,2013-01-01
10081,RES,175,2013-01-01
10082,RES,211,2013-01-01
10083,RES,249,2013-01-01
10084,RES,277,2013-01-01
10085,RES,313,2013-01-01
10086,RES,343,2013-01-01
10087,RES,365,2013-01-01
10088,RES,395,2013-01-01
10089,RES,429,2013-04-01
10090,RES,463,2013-04-01
10091,RES,491,2013-04-01
10092,RES,512,2013-04-01
10093,RES,538,2013-04-01
10094,RES,568,2013-04-01
10095,RES,596,2013-04-01
10096,RES,636,2013-04-01
10097,RES,663,2013-04-01
10098,RES,711,2013-04-01
10099,RES,745,2013-04-01
10100,RES,774,2013-04-01
10101,RES,812,2013-04-01
10102,RES,845,2013-07-01
10103,RES,876,2013-07-01
10104,RES,892,2013-07-01
10105,RES,925,2013-07-01
10106,RES,949,2013-07-01
10107,RES,984,2013-07-01
10108,RES,1002,2013-07-01
10109,RES,1027,2013-07-01
10110,RES,1055,2013-07-01
10111,RES,1086,2013-07-01
10112,RES,1114,2013-07-01
10113,RES,1148,2013-07-01
10114,RES,1178,2013-07-01
10115,RES,1215,2013-10-01
10116,RES,1237,2013-10-01
10117,RES,1267,2013-10-01
10118,RES,1304,2013-10-01
10119,RES,1338,2013-10-01
10120,RES,1384,2013-10-01
10121,RES,1422,2013-10-01
10122,RES,1459,2013-10-01
10123,RES,1484,2013-10-01
10124,RES,1516,2013-10-01
10125,RES,1545,2013-10-01
10126,RES,1582,2013-10-01
10127,RES,1622,2013-10-01
10128,RES,1,2015-01-01
10129,RES,45,2015-01-01
10130,RES,83,2015-01-01
10131,RES,122,2015-01-01
10132,RES,156,2015-01-01
10133,RES,187,2015-01-01
10134,RES,219,2015-01-01
10135,RES,258,2015-01-01
10136,RES,297,2015-01-01
10137,RES,333,2015-01-01
10138,RES,360,2015-01-01
10139,RES,391,2015-01-01
10140,RES,423,2015-04-01
10141,RES,457,2015-04-01
10142,RES,490,2015-04-01
10143,RES,535,2015-04-01
10144,RES,565,2015-04-01
10145,RES,608,2015-04-01
10146,RES,632,2015-04-01
10147,RES,659,2015-04-01
10148,RES,693,2015-04-01
10149,RES,736,2015-04-01
10150,RES,762,2015-04-01
10151,RES,791,2015-04-01
10152,RES,825,2015-07-01
10153,RES,868,2015-07-01
10154,RES,922,2015-07-01
10155,RES,963,2015-07-01
10156,RES,991,2015-07-01
10157,RES,1031,2015-07-01
10158,RES,1074,2015-07-01
10159,RES,1119,2015-07-01
10160,RES,1154,2015-07-01
10161,RES,1194,2015-07-01
10162,RES,1223,2015-07-01
10163,RES,1247,2015-10-01
10164,RES,1289,2015-10-01
10165,RES,1309,2015-10-01
10167,RES,1346,2015-10-01
10168,RES,1383,2015-10-01
10169,RES,1409,2015-10-01
10170,RES,1449,2015-10-01
10171,RES,1483,2015-10-01
10172,RES,1502,2015-10-01
10173,RES,1533,2015-10-01
10174,RES,1568,2015-10-01
10175,RES,1612,2015-10-01
10176,RES,1,2014-01-01
10177,RES,30,2014-01-01
10178,RES,57,2014-01-01
10179,RES,84,2014-01-01
10180,RES,112,2014-01-01
10181,RES,137,2014-01-01
10182,RES,186,2014-01-01
10183,RES,219,2014-01-01
10184,RES,266,2014-01-01
10185,RES,301,2014-01-01
10186,RES,325,2014-01-01
10187,RES,356,2014-01-01
10188,RES,389,2014-01-01
10189,RES,426,2014-01-01
10190,RES,473,2014-01-01
10191,RES,501,2014-04-01
10192,RES,535,2014-04-01
10193,RES,572,2014-04-01
10194,RES,608,2014-04-01
10195,RES,651,2014-04-01
10196,RES,681,2014-04-01
10197,RES,725,2014-04-01
10198,RES,761,2014-04-01
10199,RES,787,2014-04-01
10200,RES,818,2014-04-01
10201,RES,851,2014-04-01
10202,RES,884,2014-04-01
10203,RES,919,2014-07-01
10204,RES,944,2014-07-01
10205,RES,971,2014-07-01
10206,RES,1003,2014-07-01
10207,RES,1046,2014-07-01
10208,RES,1071,2014-07-01
10209,RES,1102,2014-07-01
10210,RES,1137,2014-07-01
10211,RES,1164,2014-07-01
10212,RES,1201,2014-07-01
10213,RES,1229,2014-07-01
10214,RES,1263,2014-07-01
10215,RES,1296,2014-07-01
10216,RES,1331,2014-10-01
10217,RES,1366,2014-10-01
10218,RES,1401,2014-10-01
10219,RES,1438,2014-10-01
10220,RES,1484,2014-10-01
10221,RES,1518,2014-10-01
10222,RES,1543,2014-10-01
10223,RES,1575,2014-10-01
10224,RES,1614,2014-10-01
10225,RES,1637,2014-10-01
10226,RES,1668,2014-10-01
10227,RES,1708,2014-10-01
10228,RES,1,2016-01-01
10229,RES,26,2016-01-01
10230,RES,58,2016-01-01
10231,RES,87,2016-01-01
10232,RES,118,2016-01-01
10233,RES,165,2016-01-01
10234,RES,199,2016-01-01
10235,RES,231,2016-01-01
10236,RES,269,2016-01-01
10237,RES,306,2016-01-01
10238,RES,338,2016-01-01
10239,RES,365,2016-01-01
10240,RES,402,2016-01-01
10241,RES,421,2016-04-01
10242,RES,460,2016-04-01
10243,RES,481,2016-04-01
10244,RES,514,2016-04-01
10245,RES,547,2016-04-01
10246,RES,587,2016-04-01
10247,RES,629,2016-04-01
10248,RES,658,2016-04-01
10249,RES,704,2016-04-01
10250,RES,737,2016-04-01
10251,RES,768,2016-04-01
10252,RES,810,2016-04-01
10253,RES,855,2016-07-01
10254,RES,889,2016-07-01
10255,RES,932,2016-07-01
10256,RES,969,2016-07-01
10257,RES,1001,2016-07-01
10258,RES,1040,2016-07-01
10259,RES,1092,2016-07-01
10260,RES,1125,2016-07-01
10261,RES,1156,2016-07-01
10262,RES,1189,2016-07-01
10263,RES,1225,2016-07-01
10264,RES,1263,2016-07-01
10266,RES,1297,2016-10-01
10267,RES,1334,2016-10-01
10268,RES,1364,2016-10-01
10269,RES,1406,2016-10-01
10270,RES,1440,2016-10-01
10271,RES,1465,2016-10-01
10272,RES,1511,2016-10-01
10273,RES,1544,2016-10-01
10274,RES,1579,2016-10-01
10275,RES,1614,2016-10-01
10276,RES,1645,2016-10-01
10277,RES,1673,2016-10-01
10278,RES,1711,2016-10-01
10279,RES,1741,2016-10-01
10280,RES,1,2017-01-01
10281,RES,45,2017-01-01
10282,RES,82,2017-01-01
10283,RES,106,2017-01-01
10284,RES,143,2017-01-01
10285,RES,182,2017-01-01
10286,RES,237,2017-01-01
10287,RES,277,2017-01-01
10288,RES,300,2017-01-01
10289,RES,323,2017-01-01
10290,RES,357,2017-01-01
10291,RES,406,2017-01-01
10292,RES,444,2017-01-01
10293,RES,464,2017-01-01
10294,RES,503,2017-04-01
10295,RES,547,2017-04-01
10296,RES,580,2017-04-01
10297,RES,613,2017-04-01
10298,RES,650,2017-04-01
10299,RES,688,2017-04-01
10300,RES,718,2017-04-01
10301,RES,790,2017-04-01
10302,RES,816,2017-04-01
10303,RES,853,2017-04-01
10304,RES,885,2017-04-01
10305,RES,935,2017-04-01
10307,RES,969,2017-07-01
10308,RES,1015,2017-07-01
10309,RES,1041,2017-07-01
10310,RES,1071,2017-07-01
10311,RES,1106,2017-07-01
10312,RES,1151,2017-07-01
10313,RES,1186,2017-07-01
10314,RES,1210,2017-07-01
10315,RES,1238,2017-07-01
10316,RES,1264,2017-07-01
10317,RES,1306,2017-07-01
10318,RES,1346,2017-07-01
10319,RES,1379,2017-10-01
10320,RES,1424,2017-10-01
10321,RES,1472,2017-10-01
10322,RES,1510,2017-10-01
10323,RES,1551,2017-10-01
10324,RES,1583,2017-10-01
10325,RES,1606,2017-10-01
10326,RES,1652,2017-10-01
10327,RES,1683,2017-10-01
10328,RES,1708,2017-10-01
10329,RES,1735,2017-10-01
10330,RES,1789,2017-10-01
10331,RES,1818,2017-10-01
10332,RES,1842,2017-10-01
10333,RES,1,2018-01-01
10334,RES,50,2018-01-01
10335,RES,87,2018-01-01
10336,RES,119,2018-01-01
10337,RES,157,2018-01-01
10338,RES,194,2018-01-01
10339,RES,223,2018-01-01
10340,RES,275,2018-01-01
10341,RES,307,2018-01-01
10342,RES,352,2018-01-01
10343,RES,396,2018-01-01
10344,RES,437,2018-01-01
10345,RES,475,2018-01-01
10346,RES,511,2018-01-01
10347,RES,558,2018-01-01
10348,RES,581,2018-01-01
10349,RES,611,2018-01-01
10350,RES,663,2018-01-01
10351,RES,695,2018-04-01
10352,RES,732,2018-04-01
10353,RES,766,2018-04-01
10354,RES,810,2018-04-01
10355,RES,855,2018-04-01
10356,RES,892,2018-04-01
10357,RES,929,2018-04-01
10358,RES,964,2018-04-01
10359,RES,999,2018-04-01
10360,RES,1029,2018-04-01
10361,RES,1070,2018-04-01
10362,RES,1111,2018-04-01
10363,RES,1159,2018-04-01
10364,RES,1193,2018-04-01
10365,RES,1251,2018-04-01
10366,RES,1279,2018-04-01
10367,RES,1314,2018-04-01
10368,RES,1352,2018-04-01
10369,RES,1389,2018-07-01
10370,RES,1425,2018-07-01
10371,RES,1471,2018-07-01
10372,RES,1502,2018-07-01
10373,RES,1543,2018-07-01
10374,RES,1577,2018-07-01
10375,RES,1609,2018-07-01
10376,RES,1635,2018-07-01
10377,RES,1683,2018-07-01
10378,RES,1716,2018-07-01
10379,RES,1752,2018-07-01
10380,RES,1781,2018-07-01
10381,RES,1824,2018-07-01
10382,RES,1852,2018-07-01
10383,RES,1897,2018-07-01
10384,RES,1937,2018-10-01
10385,RES,1971,2018-10-01
10386,RES,2005,2018-10-01
10387,RES,2042,2018-10-01
10388,RES,2097,2018-10-01
10389,RES,2139,2018-10-01
10390,RES,2173,2018-10-01
10391,RES,2214,2018-10-01
10392,RES,2253,2018-10-01
10393,RES,2283,2018-10-01
10394,RES,2318,2018-10-01
10395,RES,2353,2018-10-01
10396,RES,2389,2018-10-01
10397,RES,2429,2018-10-01
10398,RES,2462,2018-10-01
10399,RES,1,2000-01-01
10400,RES,17,2000-01-01
10401,RES,47,2000-01-01
10402,RES,57,2000-01-01
10403,RES,79,2000-01-01
10404,RES,91,2000-01-01
10405,RES,117,2000-01-01
10406,RES,147,2000-01-01
10407,RES,169,2000-01-01
10408,RES,193,2000-01-01
10409,RES,213,2000-04-01
10410,RES,235,2000-04-01
10411,RES,255,2000-04-01
10412,RES,273,2000-04-01
10413,RES,295,2000-04-01
10414,RES,309,2000-04-01
10415,RES,327,2000-04-01
10416,RES,359,2000-04-01
10417,RES,381,2000-07-01
10418,RES,413,2000-07-01
10419,RES,439,2000-07-01
10420,RES,455,2000-07-01
10421,RES,483,2000-07-01
10422,RES,499,2000-07-01
10423,RES,529,2000-07-01
10424,RES,545,2000-07-01
10425,RES,563,2000-07-01
10427,RES,585,2000-10-01
10428,RES,609,2000-10-01
10429,RES,635,2000-10-01
10430,RES,667,2000-10-01
10431,RES,697,2000-10-01
10432,RES,719,2000-10-01
10433,RES,743,2000-10-01
10434,RES,761,2000-10-01
10435,RES,785,2000-10-01
10437,RES,1,2001-01-01
10438,RES,21,2001-01-01
10439,RES,45,2001-01-01
10440,RES,67,2001-01-01
10441,RES,83,2001-01-01
10442,RES,109,2001-01-01
10443,RES,133,2001-01-01
10444,RES,155,2001-01-01
10445,RES,181,2001-01-01
10446,RES,205,2001-01-01
10447,RES,235,2001-04-01
10448,RES,261,2001-04-01
10449,RES,297,2001-04-01
10450,RES,323,2001-04-01
10451,RES,347,2001-04-01
10452,RES,369,2001-04-01
10453,RES,393,2001-04-01
10454,RES,415,2001-04-01
10455,RES,443,2001-04-01
10456,RES,467,2001-07-01
10457,RES,493,2001-07-01
10458,RES,523,2001-07-01
10459,RES,543,2001-07-01
10460,RES,573,2001-07-01
10461,RES,593,2001-07-01
10462,RES,613,2001-07-01
10463,RES,633,2001-07-01
10464,RES,665,2001-07-01
10465,RES,693,2001-07-01
10466,RES,719,2001-10-01
10467,RES,757,2001-10-01
10468,RES,781,2001-10-01
10469,RES,811,2001-10-01
10470,RES,849,2001-10-01
10471,RES,869,2001-10-01
10472,RES,883,2001-10-01
10473,RES,1,2002-01-01
10474,RES,41,2002-01-01
10475,RES,65,2002-01-01
10476,RES,97,2002-01-01
10477,RES,117,2002-01-01
10478,RES,147,2002-01-01
10479,RES,169,2002-01-01
10480,RES,191,2002-01-01
10481,RES,209,2002-01-01
10482,RES,245,2002-01-01
10483,RES,277,2002-01-01
10484,RES,313,2002-04-01
10485,RES,339,2002-04-01
10486,RES,357,2002-04-01
10487,RES,379,2002-04-01
10488,RES,407,2002-04-01
10489,RES,437,2002-04-01
10490,RES,467,2002-04-01
10491,RES,493,2002-04-01
10492,RES,513,2002-07-01
10493,RES,533,2002-07-01
10494,RES,565,2002-07-01
10495,RES,589,2002-07-01
10496,RES,611,2002-07-01
10497,RES,647,2002-07-01
10498,RES,667,2002-07-01
10499,RES,691,2002-07-01
10500,RES,707,2002-07-01
10501,RES,729,2002-07-01
10502,RES,749,2002-10-01
10503,RES,781,2002-10-01
10504,RES,811,2002-10-01
10505,RES,839,2002-10-01
10506,RES,871,2002-10-01
10507,RES,899,2002-10-01
10508,RES,925,2002-10-01
10509,RES,943,2002-10-01
10510,RES,973,2002-10-01
10511,RES,999,2002-10-01
10512,RES,1,2003-01-01
10513,RES,33,2003-01-01
10514,RES,59,2003-01-01
10515,RES,87,2003-01-01
10516,RES,115,2003-01-01
10517,RES,147,2003-01-01
10518,RES,167,2003-01-01
10519,RES,199,2003-04-01
10520,RES,231,2003-04-01
10521,RES,253,2003-04-01
10522,RES,281,2003-04-01
10523,RES,317,2003-04-01
10524,RES,343,2003-04-01
10525,RES,369,2003-04-01
10526,RES,395,2003-04-01
10527,RES,417,2003-04-01
10528,RES,439,2003-04-01
10529,RES,461,2003-07-01
10530,RES,489,2003-07-01
10531,RES,521,2003-07-01
10532,RES,541,2003-07-01
10533,RES,569,2003-07-01
10534,RES,589,2003-07-01
10535,RES,615,2003-07-01
10536,RES,629,2003-07-01
10537,RES,649,2003-07-01
10538,RES,667,2003-07-01
10540,RES,699,2003-10-01
10541,RES,715,2003-10-01
10542,RES,743,2003-10-01
10543,RES,765,2003-10-01
10544,RES,785,2003-10-01
10545,RES,807,2003-10-01
10546,RES,825,2003-10-01
10547,RES,861,2003-10-01
10548,RES,887,2003-10-01
10549,RES,909,2003-10-01
10550,RES,1,2004-01-01
10551,RES,19,2004-01-01
10552,RES,43,2004-01-01
10553,RES,63,2004-01-01
10554,RES,87,2004-01-01
10555,RES,115,2004-01-01
10556,RES,133,2004-01-01
10557,RES,165,2004-01-01
10558,RES,193,2004-01-01
10559,RES,217,2004-01-01
10560,RES,235,2004-01-01
10561,RES,265,2004-01-01
10562,RES,285,2004-04-01
10563,RES,317,2004-04-01
10564,RES,351,2004-04-01
10565,RES,371,2004-04-01
10566,RES,397,2004-04-01
10567,RES,425,2004-04-01
10568,RES,443,2004-04-01
10569,RES,459,2004-04-01
10570,RES,483,2004-04-01
10571,RES,513,2004-04-01
10572,RES,535,2004-04-01
10573,RES,553,2004-04-01
10574,RES,581,2004-07-01
10575,RES,613,2004-07-01
10576,RES,655,2004-07-01
10577,RES,681,2004-07-01
10578,RES,709,2004-07-01
10579,RES,743,2004-07-01
10580,RES,769,2004-07-01
10581,RES,783,2004-07-01
10582,RES,809,2004-07-01
10583,RES,829,2004-07-01
10584,RES,855,2004-07-01
10585,RES,883,2004-07-01
10586,RES,915,2004-10-01
10587,RES,945,2004-10-01
10588,RES,975,2004-10-01
10589,RES,1001,2004-10-01
10590,RES,1027,2004-10-01
10591,RES,1065,2004-10-01
10592,RES,1089,2004-10-01
10593,RES,1119,2004-10-01
10594,RES,1143,2004-10-01
10595,RES,1163,2004-10-01
10596,RES,1189,2004-10-01
10597,RES,1217,2004-10-01
10598,RES,1,1995-01-01
10599,RES,19,1995-01-01
10600,RES,53,1995-01-01
10601,RES,83,1995-01-01
10602,RES,101,1995-01-01
10603,RES,115,1995-01-01
10604,RES,131,1995-01-01
10605,RES,161,1995-04-01
10606,RES,187,1995-04-01
10607,RES,223,1995-04-01
10608,RES,249,1995-04-01
10609,RES,263,1995-04-01
10610,RES,287,1995-04-01
10611,RES,315,1995-04-01
10612,RES,343,1995-07-01
10613,RES,361,1995-07-01
10614,RES,381,1995-07-01
10615,RES,401,1995-07-01
10616,RES,425,1995-07-01
10617,RES,449,1995-07-01
10618,RES,469,1995-07-01
10619,RES,491,1995-07-01
10620,RES,515,1995-10-01
10621,RES,541,1995-10-01
10622,RES,557,1995-10-01
10623,RES,577,1995-10-01
10624,RES,597,1995-10-01
10625,RES,619,1995-10-01
10626,RES,639,1995-10-01
10627,RES,1,1996-01-01
10628,RES,23,1996-01-01
10629,RES,39,1996-01-01
10630,RES,61,1996-01-01
10631,RES,81,1996-01-01
10632,RES,107,1996-01-01
10633,RES,127,1996-01-01
10634,RES,145,1996-01-01
10635,RES,169,1996-04-01
10636,RES,199,1996-04-01
10637,RES,237,1996-04-01
10638,RES,265,1996-04-01
10639,RES,287,1996-04-01
10640,RES,301,1996-04-01
10641,RES,331,1996-04-01
10642,RES,347,1996-07-01
10643,RES,375,1996-07-01
10644,RES,411,1996-07-01
10645,RES,435,1996-07-01
10646,RES,465,1996-07-01
10647,RES,491,1996-07-01
10648,RES,523,1996-10-01
10649,RES,559,1996-10-01
10650,RES,581,1996-10-01
10651,RES,595,1996-10-01
10652,RES,611,1996-10-01
10653,RES,627,1996-10-01
10654,RES,653,1996-10-01
10655,RES,1,1997-01-01
10656,RES,23,1997-01-01
10657,RES,47,1997-01-01
10658,RES,73,1997-01-01
10659,RES,97,1997-01-01
10660,RES,125,1997-01-01
10661,RES,147,1997-01-01
10662,RES,151,1997-04-01
10663,RES,173,1997-04-01
10664,RES,191,1997-04-01
10665,RES,215,1997-04-01
10666,RES,241,1997-04-01
10667,RES,265,1997-04-01
10668,RES,289,1997-04-01
10669,RES,311,1997-07-01
10670,RES,337,1997-07-01
10671,RES,359,1997-07-01
