ArticleID,AuthorID,Journal,FirstPage,PubDate,Female
1615,6919,ECA,911,1971-11-01,0
809,6920,ECA,637,1983-05-01,0
152,6922,ECA,265,1995-03-01,0
553,6922,ECA,251,1987-03-01,0
1000,6922,ECA,1149,1980-07-01,0
1735,6922,ECA,424,1969-08-01,0
1866,6922,ECA,150,1966-01-01,0
1429,6923,ECA,41,1975-01-01,0
94,6924,ECA,813,1996-07-01,0
466,6924,ECA,997,1988-09-01,0
715,6924,ECA,811,1984-07-01,0
716,6924,ECA,827,1984-07-01,0
1643,6924,ECA,577,1971-05-01,0
1928,6924,ECA,57,1964-07-01,0
453,6925,ECA,135,1989-01-01,0
754,6925,ECA,123,1984-01-01,0
1173,6925,ECA,557,1978-05-01,0
1391,6925,ECA,907,1976-01-01,0
10619,6925,RES,491,1995-07-01,0
250,6926,ECA,1293,1992-11-01,0
642,6927,ECA,1421,1985-11-01,0
1284,6928,ECA,737,1977-04-01,0
210,6929,ECA,1395,1993-11-01,0
1258,6930,ECA,1279,1977-07-01,0
1910,6930,ECA,510,1964-10-01,0
1488,6931,ECA,377,1974-03-01,1
335,6932,ECA,731,1991-05-01,0
494,6933,ECA,661,1988-05-01,0
1261,6933,ECA,821,1977-05-01,0
1410,6933,ECA,363,1975-05-01,0
1418,6933,ECA,187,1975-03-01,0
343,6934,ECA,397,1991-03-01,0
762,6936,ECA,1699,1983-11-01,0
2027,6937,ECA,749,1960-10-01,0
80,6938,ECA,1375,1996-11-01,0
10563,6938,RES,317,2004-04-01,0
670,6939,ECA,587,1985-05-01,0
1780,6940,ECA,291,1968-04-01,0
8880,6940,JPE,864,1972-09-01,0
2141,6941,ECA,277,1955-07-01,0
1409,6942,ECA,789,1975-07-01,0
1799,6943,ECA,172,1968-01-01,0
1854,6943,ECA,396,1966-04-01,0
385,6944,ECA,543,1990-05-01,1
1385,6945,ECA,185,1976-01-01,0
25,6946,ECA,289,1998-03-01,0
1596,6947,ECA,261,1972-03-01,0
1636,6947,ECA,455,1971-05-01,0
1705,6947,ECA,311,1970-03-01,0
1178,6949,ECA,615,1978-05-01,0
1222,6950,ECA,1957,1977-11-01,0
2111,6951,ECA,239,1957-04-01,0
1959,6953,ECA,181,1963-07-01,0
1879,6954,ECA,814,1965-10-01,0
1992,6954,ECA,34,1962-01-01,0
2092,6954,ECA,566,1958-10-01,0
906,6955,ECA,1399,1981-11-01,0
323,6956,ECA,1023,1991-07-01,0
11240,6956,RES,465,1980-01-01,0
1916,6957,ECA,649,1964-10-01,0
1963,6957,ECA,635,1962-10-01,0
1976,6957,ECA,463,1962-07-01,0
297,6959,ECA,1581,1991-11-01,0
1482,6961,ECA,289,1974-03-01,1
1606,6961,ECA,43,1972-01-01,1
1635,6961,ECA,441,1971-05-01,1
1727,6961,ECA,668,1969-10-01,1
1788,6961,ECA,1,1968-01-01,1
11603,6961,RES,179,1978-02-01,1
11659,6961,RES,547,1978-10-01,1
660,6963,ECA,837,1985-07-01,0
1079,6964,ECA,1151,1979-09-01,0
1354,6965,ECA,467,1976-05-01,0
1056,6966,ECA,201,1980-01-01,0
1738,6966,ECA,470,1969-08-01,0
2101,6966,ECA,134,1958-01-01,0
2118,6966,ECA,53,1957-01-01,0
1954,6967,ECA,90,1963-07-01,0
1855,6968,ECA,408,1966-04-01,1
1310,6969,ECA,175,1977-01-01,0
629,6970,ECA,129,1986-01-01,0
762,6971,ECA,1699,1983-11-01,0
1623,6971,ECA,683,1971-09-01,0
484,6972,ECA,955,1988-07-01,0
1841,6972,ECA,585,1966-07-01,0
618,6973,ECA,359,1986-03-01,0
982,6974,ECA,1763,1980-11-01,0
2251,6974,AER,468,1989-06-01,0
694,6975,ECA,177,1985-01-01,0
1349,6976,ECA,787,1976-07-01,0
10903,6976,RES,831,1992-09-01,0
11038,6976,RES,703,1985-10-01,0
11391,6976,RES,661,1982-10-01,0
11616,6976,RES,279,1978-06-01,0
1133,6978,ECA,183,1979-01-01,0
210,6980,ECA,1395,1993-11-01,0
1007,6981,ECA,1281,1980-07-01,0
2027,6982,ECA,749,1960-10-01,0
1745,6984,ECA,204,1969-04-01,0
1009,6985,ECA,839,1980-05-01,0
1388,6986,ECA,853,1976-01-01,0
11575,6986,RES,227,1977-06-01,0
1076,6987,ECA,1127,1979-09-01,0
1263,6987,ECA,853,1977-05-01,0
1350,6987,ECA,793,1976-07-01,0
11111,6987,RES,399,1987-07-01,0
11248,6987,RES,551,1980-04-01,0
11505,6987,RES,159,1976-02-01,0
11626,6987,RES,381,1978-06-01,0
11682,6987,RES,185,1979-04-01,0
11687,6987,RES,263,1979-04-01,0
1453,6988,ECA,893,1974-09-01,0
102,6989,ECA,561,1996-05-01,0
119,6989,ECA,139,1996-01-01,0
198,6989,ECA,1,1994-01-01,0
341,6989,ECA,347,1991-03-01,0
974,6990,ECA,1617,1980-11-01,0
1786,6992,ECA,397,1968-04-01,0
540,6993,ECA,923,1987-07-01,0
9808,6993,RES,965,2007-07-01,0
11439,6993,RES,695,1983-10-01,0
11662,6993,RES,575,1978-10-01,0
807,6994,ECA,599,1983-05-01,0
1372,6995,ECA,1,1976-01-01,0
9079,6995,JPE,453,1969-07-01,0
92,6996,ECA,1195,1996-09-01,0
693,6996,ECA,157,1985-01-01,0
873,6996,ECA,583,1982-05-01,0
8278,6996,ECA,1191,2008-09-01,0
8309,6996,ECA,1541,2011-09-01,0
1128,6997,ECA,91,1979-01-01,0
1209,6997,ECA,185,1978-01-01,0
1748,6998,ECA,252,1969-04-01,0
1111,6999,ECA,747,1979-05-01,0
2056,7000,ECA,407,1960-04-01,0
2106,7000,ECA,423,1957-07-01,0
1974,7001,ECA,424,1962-07-01,0
1055,7002,ECA,177,1980-01-01,0
11427,7002,RES,543,1983-07-01,0
11499,7002,RES,91,1976-02-01,0
1481,7007,ECA,279,1974-03-01,0
1833,7009,ECA,828,1966-10-01,0
9099,7009,JPE,114,1968-01-01,0
1260,7010,ECA,811,1977-05-01,0
1293,7011,ECA,399,1977-03-01,0
1487,7012,ECA,369,1974-03-01,0
1400,7013,ECA,683,1975-07-01,0
1469,7013,ECA,461,1974-05-01,0
148,7014,ECA,621,1995-05-01,0
4250,7014,QJE,1453,2002-11-01,0
9572,7014,AER,1877,2007-12-01,0
10889,7014,RES,595,1992-07-01,0
1188,7015,ECA,345,1978-03-01,0
2098,7016,ECA,306,1958-04-01,0
1268,7017,ECA,905,1977-05-01,0
11117,7017,RES,499,1987-07-01,0
11238,7017,RES,451,1980-01-01,0
2021,7018,ECA,223,1961-04-01,0
2098,7018,ECA,306,1958-04-01,0
1108,7020,ECA,709,1979-05-01,0
1317,7020,ECA,1179,1976-11-01,0
301,7023,ECA,1633,1991-11-01,0
1484,7024,ECA,311,1974-03-01,0
1550,7024,ECA,357,1973-03-01,0
1559,7024,ECA,119,1973-01-01,0
1919,7024,ECA,287,1964-07-01,0
883,7026,ECA,749,1982-05-01,0
896,7026,ECA,63,1982-01-01,0
1030,7026,ECA,697,1980-04-01,0
1072,7026,ECA,1527,1979-11-01,0
2038,7027,ECA,497,1960-07-01,1
624,7029,ECA,47,1986-01-01,0
6497,7029,JPE,133,1979-10-01,0
11570,7029,RES,193,1977-02-01,0
11677,7029,RES,131,1979-01-01,0
15,7030,ECA,863,1998-07-01,0
1761,7031,ECA,55,1969-01-01,0
83,7032,ECA,1439,1996-11-01,0
2863,7032,JPE,969,1999-10-01,0
2984,7032,JPE,500,2001-06-01,0
3085,7032,JPE,959,2003-10-01,0
3486,7032,QJE,963,2005-08-01,0
4180,7032,QJE,1019,2000-08-01,0
4526,7032,QJE,1103,2007-08-01,0
4781,7032,AER,1027,2003-09-01,0
10008,7032,RES,1042,2011-07-01,0
421,7033,ECA,1121,1989-09-01,0
484,7034,ECA,955,1988-07-01,0
1258,7034,ECA,1279,1977-07-01,0
1464,7034,ECA,737,1974-07-01,0
8918,7034,JPE,1293,1971-11-01,0
1484,7035,ECA,311,1974-03-01,0
1448,7036,ECA,825,1974-09-01,0
1463,7036,ECA,717,1974-07-01,0
1553,7036,ECA,41,1973-01-01,0
74,7037,ECA,133,1997-01-01,0
374,7037,ECA,1195,1990-09-01,0
895,7037,ECA,43,1982-01-01,0
1198,7037,ECA,33,1978-01-01,0
3822,7037,ECA,1583,2002-07-01,0
1801,7038,ECA,398,1968-01-01,0
1611,7039,ECA,159,1972-01-01,0
1871,7041,ECA,206,1966-01-01,0
2039,7043,ECA,521,1960-07-01,0
775,7044,ECA,1407,1983-09-01,0
1612,7046,ECA,177,1972-01-01,0
1313,7047,ECA,1091,1976-11-01,0
8879,7047,JPE,883,1972-09-01,0
1611,7048,ECA,159,1972-01-01,0
1728,7049,ECA,685,1969-10-01,0
381,7050,ECA,873,1990-07-01,0
1572,7051,ECA,827,1972-09-01,0
462,7052,ECA,1355,1988-11-01,0
1405,7053,ECA,739,1975-07-01,0
1875,7053,ECA,761,1965-10-01,0
1746,7054,ECA,222,1969-04-01,0
1810,7055,ECA,169,1967-04-01,0
842,7057,ECA,1415,1982-11-01,0
8718,7057,JPE,66,1985-02-01,0
1700,7059,ECA,251,1970-03-01,0
1954,7060,ECA,90,1963-07-01,0
1971,7063,ECA,812,1962-10-01,0
1479,7064,ECA,267,1974-03-01,0
398,7067,ECA,429,1990-03-01,0
838,7068,ECA,197,1983-01-01,0
1687,7068,ECA,468,1970-05-01,0
2044,7069,ECA,618,1960-07-01,0
1913,7070,ECA,554,1964-10-01,0
19,7071,ECA,569,1998-05-01,0
243,7072,ECA,85,1993-01-01,0
266,7072,ECA,781,1992-07-01,0
313,7074,ECA,1383,1991-09-01,0
685,7074,ECA,455,1985-03-01,0
1275,7074,ECA,601,1977-04-01,0
3823,7074,ECA,1613,2002-07-01,0
1197,7075,ECA,21,1978-01-01,0
76,7077,ECA,1263,1996-11-01,0
149,7078,ECA,647,1995-05-01,0
1812,7079,ECA,234,1967-04-01,0
1539,7080,ECA,455,1973-05-01,0
1809,7081,ECA,530,1968-01-01,0
1972,7083,ECA,818,1962-10-01,0
774,7084,ECA,1389,1983-09-01,0
1646,7085,ECA,625,1971-05-01,0
565,7086,ECA,43,1987-01-01,0
1306,7086,ECA,115,1977-01-01,0
1723,7086,ECA,611,1969-10-01,0
8614,7086,JPE,311,1987-04-01,0
8786,7086,JPE,28,1973-01-01,0
11674,7086,RES,83,1979-01-01,0
155,7087,ECA,327,1995-03-01,0
1341,7088,ECA,671,1976-07-01,0
1657,7088,ECA,1,1971-01-01,0
8759,7088,JPE,549,1974-05-01,0
8898,7088,JPE,1246,1972-11-01,0
9080,7088,JPE,471,1969-07-01,0
1621,7089,ECA,1015,1971-11-01,0
482,7091,ECA,909,1988-07-01,0
1189,7091,ECA,365,1978-03-01,0
1377,7092,ECA,79,1976-01-01,0
737,7093,ECA,721,1984-05-01,0
1472,7093,ECA,517,1974-05-01,0
1500,7093,ECA,177,1974-01-01,0
1678,7093,ECA,712,1970-09-01,0
8822,7093,JPE,566,1973-05-01,0
11638,7093,RES,519,1977-10-01,0
1993,7095,ECA,79,1962-01-01,0
1710,7096,ECA,39,1970-01-01,0
1782,7096,ECA,337,1968-04-01,0
1576,7097,ECA,883,1972-09-01,0
82,7098,ECA,1415,1996-11-01,0
1540,7098,ECA,467,1973-05-01,0
1725,7099,ECA,651,1969-10-01,0
11315,7099,RES,487,1981-07-01,0
11343,7099,RES,55,1982-01-01,0
11652,7099,RES,469,1978-10-01,0
109,7100,ECA,333,1996-03-01,0
1312,7101,ECA,199,1977-01-01,0
869,7103,ECA,1009,1982-07-01,0
1441,7104,ECA,1045,1974-11-01,0
1647,7105,ECA,197,1971-03-01,0
1848,7106,ECA,709,1966-07-01,0
2023,7106,ECA,244,1961-04-01,0
135,7107,ECA,1181,1995-09-01,0
578,7108,ECA,1425,1986-11-01,0
79,7109,ECA,1343,1996-11-01,0
193,7109,ECA,283,1994-03-01,0
1360,7110,ECA,575,1976-05-01,0
1777,7111,ECA,252,1968-04-01,0
1817,7111,ECA,348,1967-04-01,0
8730,7111,JPE,315,1974-03-01,0
8966,7111,JPE,314,1971-03-01,0
369,7112,ECA,1083,1990-09-01,0
474,7112,ECA,1191,1988-09-01,0
11005,7112,RES,223,1985-04-01,0
11157,7112,RES,447,1988-07-01,0
11376,7112,RES,483,1982-07-01,0
16,7113,ECA,897,1998-07-01,0
1696,7114,ECA,187,1970-03-01,0
1697,7114,ECA,213,1970-03-01,0
1734,7114,ECA,408,1969-08-01,0
11188,7114,RES,249,1989-04-01,0
1965,7115,ECA,700,1962-10-01,0
2161,7115,ECA,58,1954-01-01,0
2123,7116,ECA,413,1956-10-01,0
1496,7118,ECA,103,1974-01-01,0
821,7120,ECA,355,1983-03-01,0
909,7120,ECA,1443,1981-11-01,0
1136,7120,ECA,1293,1978-11-01,0
1137,7120,ECA,1303,1978-11-01,0
1338,7120,ECA,1077,1976-09-01,0
10775,7120,RES,135,1990-01-01,0
11315,7120,RES,487,1981-07-01,0
1089,7121,ECA,869,1979-07-01,0
2143,7122,ECA,307,1955-07-01,0
2156,7122,ECA,193,1954-04-01,0
1742,7123,ECA,528,1969-08-01,0
11011,7123,RES,311,1985-04-01,0
1220,7124,ECA,1907,1977-11-01,0
1363,7125,ECA,247,1976-03-01,0
1583,7125,ECA,711,1972-07-01,0
1307,7126,ECA,133,1977-01-01,0
1746,7127,ECA,222,1969-04-01,0
2031,7127,ECA,855,1960-10-01,0
2152,7127,ECA,360,1954-07-01,0
721,7128,ECA,909,1984-07-01,1
531,7129,ECA,1187,1987-09-01,0
1040,7130,ECA,401,1980-03-01,0
1130,7130,ECA,115,1979-01-01,0
1287,7130,ECA,295,1977-03-01,0
1939,7130,ECA,198,1964-07-01,0
2045,7130,ECA,193,1960-04-01,0
2177,7130,ECA,355,1950-10-01,0
1255,7131,ECA,1243,1977-07-01,0
2019,7132,ECA,186,1961-04-01,0
2128,7132,ECA,264,1956-07-01,0
571,7133,ECA,1271,1986-11-01,0
1017,7133,ECA,987,1980-05-01,0
1109,7133,ECA,733,1979-05-01,0
1286,7133,ECA,273,1977-03-01,0
1337,7133,ECA,1045,1976-09-01,0
1567,7133,ECA,1091,1972-11-01,0
1620,7133,ECA,1009,1971-11-01,0
1830,7133,ECA,784,1966-10-01,0
1851,7133,ECA,307,1966-04-01,0
6267,7133,AER,72,2008-03-01,0
1240,7134,ECA,1457,1977-09-01,0
757,7137,ECA,185,1984-01-01,0
1980,7138,ECA,501,1962-07-01,0
9140,7138,JPE,844,1967-12-01,0
735,7140,ECA,681,1984-05-01,0
736,7140,ECA,701,1984-05-01,0
805,7141,ECA,575,1983-05-01,0
11183,7141,RES,163,1989-04-01,0
1251,7142,ECA,1173,1977-07-01,0
1454,7142,ECA,913,1974-09-01,0
1680,7143,ECA,754,1970-09-01,0
746,7144,ECA,449,1984-03-01,0
11345,7144,RES,83,1982-01-01,0
11583,7144,RES,337,1977-06-01,0
1321,7145,ECA,1253,1976-11-01,0
1520,7145,ECA,913,1973-09-01,0
9094,7145,JPE,38,1968-01-01,0
1887,7146,ECA,600,1965-07-01,0
601,7147,ECA,909,1986-07-01,0
1205,7147,ECA,153,1978-01-01,0
1422,7147,ECA,283,1975-03-01,0
1714,7147,ECA,93,1970-01-01,0
1897,7148,ECA,382,1965-04-01,0
1755,7149,ECA,333,1969-04-01,0
1602,7150,ECA,343,1972-03-01,0
299,7151,ECA,1601,1991-11-01,0
1744,7151,ECA,193,1969-04-01,0
559,7153,ECA,391,1987-03-01,0
224,7154,ECA,909,1993-07-01,0
700,7154,ECA,1415,1984-11-01,0
301,7155,ECA,1633,1991-11-01,0
1620,7156,ECA,1009,1971-11-01,0
2057,7156,ECA,417,1960-04-01,0
2058,7156,ECA,428,1960-04-01,0
2112,7156,ECA,269,1957-04-01,0
2175,7156,ECA,313,1950-10-01,0
1465,7157,ECA,749,1974-07-01,0
1549,7157,ECA,347,1973-03-01,0
1710,7157,ECA,39,1970-01-01,0
1782,7157,ECA,337,1968-04-01,0
1936,7157,ECA,174,1964-07-01,0
2000,7157,ECA,556,1961-10-01,0
2022,7157,ECA,238,1961-04-01,0
2041,7157,ECA,573,1960-07-01,0
2064,7157,ECA,575,1959-10-01,0
428,7158,ECA,861,1989-07-01,0
11079,7158,RES,603,1986-08-01,0
1354,7159,ECA,467,1976-05-01,0
254,7160,ECA,1407,1992-11-01,0
954,7161,ECA,369,1981-03-01,0
1290,7161,ECA,341,1977-03-01,0
1513,7162,ECA,797,1973-09-01,0
1110,7164,ECA,739,1979-05-01,0
1637,7164,ECA,461,1971-05-01,0
1840,7164,ECA,563,1966-07-01,0
1967,7164,ECA,744,1962-10-01,0
92,7165,ECA,1195,1996-09-01,0
1260,7166,ECA,811,1977-05-01,0
277,7167,ECA,597,1992-05-01,0
432,7167,ECA,511,1989-05-01,0
2790,7167,AER,619,1997-09-01,0
4065,7167,ECA,1309,2006-09-01,0
8159,7167,QJE,885,1996-08-01,0
8503,7167,ECA,1185,2012-05-01,0
10867,7167,RES,143,1992-01-01,0
10877,7167,RES,361,1992-02-01,0
10901,7167,RES,795,1992-09-01,0
10925,7167,RES,435,1993-04-01,0
869,7168,ECA,1009,1982-07-01,0
1300,7168,ECA,509,1977-03-01,0
1324,7168,ECA,1289,1976-11-01,0
1531,7168,ECA,683,1973-07-01,0
1371,7169,ECA,365,1976-03-01,0
1826,7170,ECA,143,1967-01-01,0
1032,7172,ECA,747,1980-04-01,0
1353,7172,ECA,461,1976-05-01,0
10965,7172,RES,247,1994-04-01,0
774,7173,ECA,1389,1983-09-01,0
1904,7174,ECA,114,1965-01-01,0
1596,7175,ECA,261,1972-03-01,0
96,7176,ECA,865,1996-07-01,0
129,7177,ECA,1445,1995-11-01,0
536,7177,ECA,849,1987-07-01,0
633,7177,ECA,1255,1985-11-01,0
711,7177,ECA,1219,1984-09-01,0
721,7177,ECA,909,1984-07-01,0
782,7177,ECA,1527,1983-09-01,0
905,7177,ECA,1377,1981-11-01,0
1134,7177,ECA,1251,1978-11-01,0
1192,7177,ECA,403,1978-03-01,0
1404,7177,ECA,727,1975-07-01,0
3789,7177,ECA,163,2002-01-01,0
5378,7177,P&P,386,2012-05-01,0
7166,7177,JPE,1103,1978-12-01,0
8348,7177,ECA,2043,2010-11-01,0
11217,7177,RES,75,1980-01-01,0
460,7178,ECA,1315,1988-11-01,0
1722,7179,ECA,600,1969-10-01,0
1208,7180,ECA,181,1978-01-01,0
11158,7180,RES,459,1988-07-01,0
11585,7180,RES,363,1977-06-01,0
11664,7180,RES,605,1978-10-01,0
11708,7180,RES,555,1979-07-01,0
1256,7181,ECA,1257,1977-07-01,0
1552,7182,ECA,27,1973-01-01,0
186,7183,ECA,901,1994-07-01,0
10844,7183,RES,547,1991-05-01,0
191,7184,ECA,657,1994-05-01,0
356,7186,ECA,189,1991-01-01,0
10806,7186,RES,647,1990-10-01,0
931,7188,ECA,911,1981-07-01,0
495,7189,ECA,693,1988-05-01,0
1785,7190,ECA,383,1968-04-01,0
195,7191,ECA,343,1994-03-01,0
1557,7192,ECA,97,1973-01-01,0
1549,7193,ECA,347,1973-03-01,0
648,7194,ECA,1117,1985-09-01,0
1151,7194,ECA,1097,1978-09-01,0
573,7195,ECA,1339,1986-11-01,0
531,7196,ECA,1187,1987-09-01,0
53,7197,ECA,833,1997-07-01,0
4964,7197,AER,541,2010-03-01,0
1985,7198,ECA,253,1962-04-01,0
2070,7199,ECA,355,1959-07-01,0
1078,7200,ECA,1145,1979-09-01,0
1398,7200,ECA,661,1975-07-01,0
1567,7200,ECA,1091,1972-11-01,0
1625,7200,ECA,713,1971-09-01,0
1443,7201,ECA,1081,1974-11-01,0
1587,7201,ECA,463,1972-05-01,0
75,7202,ECA,1249,1996-11-01,0
114,7202,ECA,1,1996-01-01,0
527,7202,ECA,1109,1987-09-01,0
953,7202,ECA,359,1981-03-01,0
1429,7202,ECA,41,1975-01-01,0
10602,7202,RES,101,1995-01-01,0
11712,7202,RES,571,1979-10-01,0
29,7203,ECA,381,1998-03-01,0
1909,7204,ECA,476,1964-10-01,0
27,7205,ECA,333,1998-03-01,0
239,7205,ECA,387,1993-03-01,0
337,7205,ECA,787,1991-05-01,0
391,7206,ECA,683,1990-05-01,0
1102,7206,ECA,603,1979-05-01,0
1143,7206,ECA,1447,1978-11-01,0
1410,7206,ECA,363,1975-05-01,0
1418,7206,ECA,187,1975-03-01,0
2087,7206,ECA,82,1959-01-01,0
2091,7206,ECA,522,1958-10-01,0
11683,7206,RES,217,1979-04-01,0
1042,7207,ECA,437,1980-03-01,0
1282,7207,ECA,719,1977-04-01,0
1382,7207,ECA,137,1976-01-01,0
1936,7207,ECA,174,1964-07-01,0
11540,7207,RES,483,1976-10-01,0
1455,7208,ECA,921,1974-09-01,0
1514,7208,ECA,817,1973-09-01,0
1998,7208,ECA,499,1961-10-01,0
11537,7208,RES,465,1976-10-01,0
1557,7209,ECA,97,1973-01-01,0
1770,7210,ECA,497,1969-01-01,0
8910,7210,JPE,1388,1971-11-01,0
1843,7211,ECA,646,1966-07-01,0
1853,7211,ECA,381,1966-04-01,0
1140,7213,ECA,1389,1978-11-01,0
589,7214,ECA,1185,1986-09-01,0
258,7215,ECA,1071,1992-09-01,0
933,7216,ECA,945,1981-07-01,0
1988,7218,ECA,332,1962-04-01,0
1018,7219,ECA,1005,1980-05-01,0
564,7221,ECA,19,1987-01-01,0
11220,7221,RES,137,1980-01-01,0
2165,7222,ECA,250,1951-07-01,0
740,7223,ECA,321,1984-03-01,0
1298,7223,ECA,487,1977-03-01,0
1532,7223,ECA,715,1973-07-01,0
1555,7223,ECA,67,1973-01-01,0
1578,7223,ECA,643,1972-07-01,0
1123,7224,ECA,1,1979-01-01,0
1430,7225,ECA,65,1975-01-01,0
11511,7225,RES,195,1976-06-01,0
11693,7225,RES,339,1979-04-01,0
880,7226,ECA,713,1982-05-01,0
14,7229,ECA,827,1998-07-01,0
849,7229,ECA,1559,1982-11-01,0
2550,7229,AER,570,1993-06-01,0
3185,7229,JPE,1277,2005-12-01,0
3320,7229,JPE,1140,2009-12-01,0
3474,7229,QJE,701,2005-05-01,0
3709,7229,ECA,53,2000-01-01,0
3840,7229,ECA,205,2003-01-01,0
4080,7229,ECA,323,2007-03-01,0
4126,7229,ECA,1613,2007-11-01,0
4431,7229,QJE,603,1998-05-01,0
4785,7229,AER,1114,2003-09-01,0
5162,7229,P&P,482,2011-05-01,0
5647,7229,P&P,563,2013-05-01,0
6323,7229,AER,1887,2008-12-01,0
8292,7229,ECA,1227,2008-11-01,0
9790,7229,RES,417,2007-04-01,0
9811,7229,RES,1035,2007-10-01,0
9864,7229,RES,1069,2008-10-01,0
10039,7229,RES,481,2012-04-01,0
10467,7229,RES,757,2001-10-01,0
10576,7229,RES,655,2004-07-01,0
10747,7229,RES,529,1999-07-01,0
10956,7229,RES,57,1994-01-01,0
11076,7229,RES,539,1986-08-01,0
11173,7229,RES,37,1989-01-01,0
11419,7229,RES,397,1983-07-01,0
1370,7230,ECA,353,1976-03-01,0
2077,7230,ECA,197,1959-04-01,0
2137,7230,ECA,400,1955-10-01,0
9203,7230,JPE,238,1966-06-01,0
1000,7231,ECA,1149,1980-07-01,0
1373,7231,ECA,17,1976-01-01,0
6703,7231,JPE,636,1983-08-01,0
6973,7231,JPE,485,1978-06-01,0
7079,7231,JPE,1228,1981-12-01,0
7342,7231,QJE,475,1980-11-01,0
7483,7231,QJE,441,1984-08-01,0
8797,7231,JPE,442,1973-03-01,0
8863,7231,JPE,586,1972-05-01,0
11541,7231,RES,493,1976-10-01,0
1629,7233,ECA,767,1971-09-01,0
668,7234,ECA,545,1985-05-01,0
1582,7236,ECA,699,1972-07-01,0
455,7238,ECA,171,1989-01-01,0
735,7238,ECA,681,1984-05-01,0
736,7238,ECA,701,1984-05-01,0
888,7238,ECA,409,1982-03-01,0
896,7238,ECA,63,1982-01-01,0
996,7238,ECA,1083,1980-07-01,0
1029,7238,ECA,675,1980-04-01,0
1050,7238,ECA,75,1980-01-01,0
11324,7238,RES,579,1981-10-01,0
1250,7241,ECA,1163,1977-07-01,0
1970,7242,ECA,801,1962-10-01,0
1296,7244,ECA,447,1977-03-01,0
1796,7245,ECA,133,1968-01-01,0
1484,7247,ECA,311,1974-03-01,0
1036,7249,ECA,333,1980-03-01,0
1271,7250,ECA,969,1977-05-01,0
1535,7251,ECA,761,1973-07-01,0
1736,7252,ECA,439,1969-08-01,0
1981,7252,ECA,522,1962-07-01,0
1122,7253,ECA,495,1979-03-01,0
1112,7255,ECA,761,1979-05-01,0
1493,7256,ECA,55,1974-01-01,0
1562,7256,ECA,1003,1972-11-01,0
388,7257,ECA,621,1990-05-01,0
9698,7257,RES,593,2005-04-01,0
10152,7257,RES,825,2015-07-01,0
10721,7257,RES,793,1998-10-01,0
27,7258,ECA,333,1998-03-01,0
610,7259,ECA,623,1986-05-01,0
2010,7261,ECA,767,1961-10-01,0
2071,7261,ECA,382,1959-07-01,0
1046,7262,ECA,491,1980-03-01,0
294,7263,ECA,159,1992-01-01,0
1554,7264,ECA,59,1973-01-01,0
87,7266,ECA,1085,1996-09-01,0
401,7266,ECA,495,1990-03-01,0
1652,7267,ECA,305,1971-03-01,0
1184,7269,ECA,705,1978-05-01,1
658,7270,ECA,807,1985-07-01,0
1191,7270,ECA,397,1978-03-01,0
11388,7270,RES,645,1982-10-01,0
973,7271,ECA,1595,1980-11-01,0
1709,7271,ECA,18,1970-01-01,0
2005,7271,ECA,632,1961-10-01,0
2099,7271,ECA,67,1958-01-01,0
2120,7271,ECA,84,1957-01-01,0
406,7272,ECA,93,1990-01-01,0
1762,7273,ECA,73,1969-01-01,0
748,7274,ECA,489,1984-03-01,0
1090,7274,ECA,877,1979-07-01,0
1365,7275,ECA,295,1976-03-01,0
1027,7276,ECA,643,1980-04-01,0
1530,7276,ECA,667,1973-07-01,0
1020,7277,ECA,1031,1980-05-01,1
2061,7278,ECA,481,1960-04-01,0
959,7279,ECA,451,1981-03-01,1
697,7280,ECA,1365,1984-11-01,0
1871,7281,ECA,206,1966-01-01,0
1455,7282,ECA,921,1974-09-01,0
1514,7282,ECA,817,1973-09-01,0
9061,7282,JPE,976,1969-11-01,0
290,7283,ECA,77,1992-01-01,0
433,7284,ECA,533,1989-05-01,0
885,7284,ECA,325,1982-03-01,0
1286,7284,ECA,273,1977-03-01,0
11386,7284,RES,627,1982-10-01,0
11518,7284,RES,293,1976-06-01,0
6,7285,ECA,1389,1998-11-01,0
207,7287,ECA,1341,1993-11-01,0
785,7287,ECA,919,1983-07-01,0
1158,7287,ECA,761,1978-07-01,0
10693,7287,RES,165,1998-01-01,0
1983,7288,ECA,221,1962-04-01,0
1365,7289,ECA,295,1976-03-01,0
1867,7290,ECA,162,1966-01-01,0
2018,7290,ECA,171,1961-04-01,0
1413,7291,ECA,431,1975-05-01,0
11520,7291,RES,317,1976-06-01,0
2053,7292,ECA,364,1960-04-01,0
2117,7293,ECA,1,1957-01-01,0
1471,7295,ECA,487,1974-05-01,0
1687,7295,ECA,468,1970-05-01,0
1139,7296,ECA,1363,1978-11-01,0
800,7297,ECA,1187,1983-07-01,0
1122,7297,ECA,495,1979-03-01,0
1169,7297,ECA,969,1978-07-01,0
1401,7298,ECA,691,1975-07-01,0
137,7299,ECA,755,1995-07-01,0
1575,7300,ECA,867,1972-09-01,1
1212,7301,ECA,1767,1977-11-01,0
833,7302,ECA,79,1983-01-01,0
190,7304,ECA,635,1994-05-01,0
392,7304,ECA,705,1990-05-01,0
867,7304,ECA,975,1982-07-01,0
11147,7304,RES,263,1988-04-01,0
48,7305,ECA,1129,1997-09-01,0
365,7305,ECA,1443,1990-11-01,0
405,7306,ECA,75,1990-01-01,0
