AuthorID,AuthorName
3789,Martin Dufwenberg
3791,Martin F. Hellwig
3792,Martin Farnham
3794,Martin G. Kocher
3795,Martin Gaynor
3796,Martin J. Bailey
3797,Martin J. Osborne
3798,Martin K. Perry
3799,Martin L. Parkinson
3800,Martin L. Weitzman
3801,Martin Lettau
3803,Martin Pesendorfer
3804,Martin Ravallion
3805,Martin S. Eichenbaum
3806,Martin S. Feldstein
3807,Martin Schneider
3809,Martin Strobel
3810,Martín Uribe
3811,Martin W. Cripps
3812,Martin Weber
3814,Martina Björkman
3815,Martín A. Rossi
3817,Marvin Goodfriend
3818,Mary Amiti
3819,Mary A. Burke
3820,Mary E. Graham
3821,Mary F. Kokoski
3822,Mary Norris
3823,Mary S. Schranz
3824,Marzena Rostek
3825,Masahiko Aoki
3826,Masahiro Kawai
3827,Masahiro Okuno-Fujiwara
3828,Masako Ueda
3829,Masanori Hashimoto
3830,Masao Ogaki
3831,Masatoshi Tsumagari
3832,Masayuki Otaki
3833,Massimo Marinacci
3834,Massimo Morelli
3835,Massimo Motta
3836,Massimo Rostagno
3837,Mathias Dewatripont
3838,Mathias Drehmann
3839,Mathias Thoenig
3840,Mathias Trabandt
3841,Mathieu Parenti
3842,Matias Busso
3843,Matias D. Cattaneo
3844,Matias Iaryczower
3845,Matilde Bombardini
3846,Mats Persson
3847,Matthew A. Turner
3848,Matteo Cervellati
3849,Matteo Iacoviello
3850,Matteo Salto
3852,Matthew B. Canzoneri
3853,Matthew C. Weinberg
3855,Matthew D. Shapiro
3856,Matthew E. Kahn
3857,Matthew Elliott
3858,Matthew Ellman
3859,Matthew C. Farrelly
3860,Matthew Gentry
3861,Matthew Gentzkow
3862,Matthew Grennan
3863,Matthew Hansen
3864,Matthew Hendrey
3865,Matthew J. Baker
3866,Matthew J. Butler
3867,Matthew J. Kotchen
3868,Matthew J. Lindquist
3869,Matthew J. Notowidigdo
3871,Matthew Mitchell
3872,Matthew Neidell
3874,Matthew O. Jackson
3875,Matthew Osborne
3876,Matthew Rabin
3877,Matthew Richardson
3878,Matthew S. Dey
3879,Matthew S. Goldberg
3881,Matthew Shum
3883,Matthias Doepke
3884,Matthias Hagmann
3885,Matthias Schündeln
3886,Matthias Sutter
3887,Matthijs R. Wildenbeest
3888,Mattias Polborn
3889,Matz Dahlberg
3890,Maura P. Doyle
3892,Maureen L. Cropper
3893,Maurice D. Levi
3894,Maurice E. Schweitzer
3895,Maurice Lucas
3896,Maurice Obstfeld
3897,Maurizio Mazzocco
3898,Maurry Tamarkin
3899,Max H. Bazerman
3900,Maxim Boycko
3901,Maxim Engers
3902,Maxim Troshkin
3903,Maximilian Auffhammer
3904,Maximo Torero
3905,Mazhar Waseem
3908,Meghan R. Busse
3909,Mehmet Caner
3910,Mehmet Ekmekci
3911,Mehmet Y. Gurdal
3912,Mehmet Yörükoğlu
3913,Mehmet Zahid Samancioglu
3914,Meir Kohn
3915,Melanie Guldi
3916,Melinda C. Miller
3917,Melinda Sandler Morrill
3918,Melissa Dell
3919,Melissa Famulari
3920,Melissa S. Kearney
3921,"Melvin Stephens, Jr."
3922,Melvin W. Reder
3924,Melvyn G. Coles
3925,Meng-Yu Liang
3926,Meredith A. Crowley
3927,Meredith Fowlie
3928,Merton H. Miller
3929,Mervyn A. King
3930,Merwan Engineer
3931,Meta Brown
3932,Micael Castanheira
3933,Micha Gisser
3934,Michael A. Clemens
3935,Michael A. Salinger
3936,Michael B. Devereux
3937,Michael Baker
3939,Michael Brandt
3940,Michael Bruno
3941,Michael C. Burda
3942,Michael C. Jensen
3943,Michael C. Keeley
3944,Michael C. Yates
3945,Michael Callen
3946,Michael Conlin
3947,Michael D. Bauer
3949,Michael D. Grubb
3950,Michael D. Hurd
3952,Michael D. Makowsky
3953,Michael D. Whinston
3954,Michael David Bordo
3955,Michael Dotsey
3956,Michael E. Burns
3957,Michael E. Waugh
3958,Michael F. Sproul
3959,Michael Faye
3960,Michael Firth
3961,Michael Fortunato
3962,Michael Frakes
3963,Michael Gibbs
3965,Michael Gort
3966,Michael Greenstone
3967,Michael Grossman
3968,Michael H. Riordan
3969,Michael H. Rothkopf
3970,Michael Hazilla
3971,Michael Horvath
3972,Michael Hout
3973,Michael Hoy
3975,Michael I. Norton
3976,Michael J. Boskin
3977,Michael J. Doane
3978,Michael J. Fishman
3979,Michael J. Graetz
3980,Michael J. Hilmer
3981,Michael J. Meurer
3982,Michael J. Moore
3983,Michael J. Rebello
3984,Michael J. Roberts
3985,Michael Jansson
3986,Michael Jones
3987,Michael K. Price
3989,Michael Kearns
3990,Michael Keen
3991,Michael Kent Block
3992,Michael Khoo
3993,Michael Kirchler
3994,Michael W. Klein
3995,Michael Kosfeld
3996,Michael Kremer
3997,Michael L. Anderson
3998,Michael L. Bognanno
3999,Michael L. Davis
4000,Michael L. Katz
4001,Michael L. Lemmon
4002,Michael L. Wachter
4003,Michael M. Knetter
4004,Michael Mandler
4005,Michael Manove
4007,Michael Mussa
4008,Michael Ostrovsky
4009,Michael P. Dooley
4010,Michael P. Keane
4011,Michael P. Ward
4012,Michael Parkin
4013,Michael Peters
4014,Michael Powell
4015,Michael Pries
4016,Michael R. Baye
4017,Michael R. Darby
4018,Michael R. Olneck
4019,Michael R. Ransom
4021,Michael Rothschild
4022,Michael S. Weisbach
4023,Michael Sampson
4024,Michael Sattinger
4025,Michael Schwarz
4026,Michael Sinkinson
4028,Michael Spezio
4029,Michael T. Belongia
4030,Michael T. Owyang
4031,Michael Ting
4032,Michael Visscher
4033,Michael Visser
4034,Michael W. L. Elsby
4035,Michael Waldman
4036,Michael Waterson
4037,Michael Watts
4038,Michael Wolf
4039,Michael Woodford
4040,Michal Bauer
4041,Michal Fabinger
4042,Michel André Maréchal
4044,Michel Benaïm
4045,Michel Le Breton
4046,Michel Moreaux
4047,Michele Boldrin
4048,Michele Piccione
4049,Michelle Alexopoulos
4050,Michelle J. White
4051,Michelle R. Garfinkel
4052,Michelle Sovinsky Goeree
4053,Michelle Stegman Bailey
4054,Michihiro Kandori
4055,Michèle Tertilt
4056,Mick Silver
4057,Miguel A. Costa-Gomes
4058,Miguel A. León-Ledesma
4059,Miguel A. Meléndez-Jiménez
4060,Miguel A. Portela
4062,Miguel Urquiola
4063,Mihai Manea
4064,Mihir A. Desai
4066,Mikael Carlsson
4067,Mikael Lindahl
4068,Mikal Skuterud
4069,Mike Burkart
4070,Mikhail Golosov
4071,Mikhail Myagkov
4072,Miklós Koren
4074,Miles S. Kimball
4075,Milton C. Weinstein
4076,Milton Friedman
4077,Milton Harris
4078,Min Lee
4079,Mine Zeynep Senses
4080,Ming Huang
4081,Ming-Ching Luoh
4082,Ming-Jen Lin
4083,Minseong Kim
4084,Miquel Faig
4085,Mira Bernstein
4086,Mirabelle Muûls
4087,Mireia Jofre-Bonet
4088,Mireille Jacobson
4089,Mirko Draca
4090,Mirko Wiederholt
4091,Mitchell A. Petersen
4092,Mo Xiao
4093,Mo-Yin S. Tam
4095,Mohamad L. Hammour
4096,Mohamed Shehata
4097,Mohamed Taamouti
4098,Mohammad Isaqzadeh
4099,Mohammad Nazmul Hassan
4100,Mohammed Abdellaoui
4101,Mohammed S. Khaled
4102,Mohsin S. Khan
4103,Molly Lipscomb
4104,Monica Martinez-Bravo
4105,Monika Mrázová
4106,Monika Piazzesi
4107,Monika Schnitzer
4108,Morgan Kelly
4109,Morgan O. Reynolds
4110,Moritz Meyer-ter-Vehn
4111,Moritz Schularick
4112,Morris A. Davis
4114,Morten Bennedsen
4115,Morten I. Lau
4116,Morten O. Ravn
4117,Morten Ørregaard Nielsen
4119,Moses Shayo
4120,Moshe Buchinsky
4121,Moshe Hazan
4122,Moshe Levy
4123,Motohiro Yogo
4124,Motoshige Itoh
4125,Motty Perry
4126,Muhamet Yildiz
4127,Mukesh Eswaran
4128,Mukhtar M. Ali
4129,Mukti Khaire
4130,Murat Iyigun
4131,Muriel Niederle
4132,Murray C. Kemp
4133,Murray Z. Frank
4134,Myron S. Scholes
4135,Myrto Kalouptsidi
4136,Mário Rui Páscoa
4137,Mårten Palme
4138,Mónica García-Pérez
4139,N. Gregory Mankiw
4142,Nachum Sicherman
4143,Nada Eissa
4144,Nagore Iriberri
4145,Nahid Tabatabai
4146,Naihua Duan
4147,Nan Li
4148,Nancy L. Rose
4149,Nancy L. Stokey
4150,Nancy Nicosia
4151,Nancy Peregrim Marion
4152,Nancy Qian
4153,Nancy T. Gallini
4155,Narayana R. Kocherlakota
4156,Natalia Fabra
4157,Natalia Jiménez
4158,Natalia Kovrijnykh
4159,Natalia Ramondo
4160,Natalia Rigol
4161,Natalia Tsukanova
4162,Nathan Fiala
4163,Nathan H. Miller
4164,Nathan Nunn
4165,Nathan Palmer
4166,Nathan S. Balke
4167,Nathan Schiff
4168,Nathan Sussman
4169,Nathaniel Baum-Snow
4170,Nathaniel Gregory
4171,Nathaniel H. Leff
4172,Nathaniel Hendren
4173,Nathaniel Hilger
4175,Nathaniel T. Wilcox
4176,Nava Ashraf
4177,Navin Kartik
4178,Nazrul Islam
4179,Neale Mahoney
4180,Neel Sundaresan
4181,Neelam Jain
4182,Neeltje Van Horen
4183,Neeraj Sood
4184,Neil A. Doherty
4185,Neil Bruce
4186,Neil D. Pearson
4187,Neil Hohmann
4188,Neil R. Ericsson
4189,Neil Sheflin
4190,Neil Shephard
4191,Neil Wallace
4192,Nejat Anbarci
4193,Nelson C. Mark
4195,Nengjiu Ju
4196,Nese Yildiz
4197,Nezih Guner
4198,Ngo Van Long
4199,Nicholas A. Christakis
4200,Nicholas Barberis
4202,Nicholas Economides
4203,Nicholas G. Rupp
4204,Nicholas L. Wilson
4205,Nicholas Li
4206,Nicholas M. Kiefer
4207,Nicholas M. Kreisle
4208,Nicholas Ryan
4209,Nicholas S. Souleles
4211,Nicholas Turner
4212,Nicholas Z. Muller
4213,Nichole Szembrot
4214,Nicholas Bloom
4215,Nick Feltovich
4216,Nick Netzer
4217,Nico Voigtländer
4218,Nicola Cetorelli
4220,Nicola Fuchs-Schündeln
4221,Nicola Gennaioli
4222,Nicola Lacetera
4223,Nicola Pavoni
4224,Nicola Persico
4225,Nicolae Gârleanu
4226,Nicolas Berman
4227,Nicolas Coeurdacier
4228,Nicolas L. Jacquet
4229,Nicolas Schmitt
4230,Nicolas Vieille
4232,Nicole M. Fortin
4233,Nicole Maestas
4234,Nigel Tomes
4235,Nikita Roketskiy
4236,Niko Canner
4237,Niko Matouschek
4238,Nikolai Roussanov
4239,Nikolaos Theodoropoulos
4240,Nikos Nikiforakis
4241,Nilay D. Shah
4242,Nils Gottfries
4243,Nils Kok
4244,Nils-Henrik Mørch von der Fehr
4245,Nina Pavcnik
4246,Ning Sun
4247,Nir Jaimovich
4248,Nissan Liviatan
4249,Nisvan Erkal
4250,Nittai K. Bergman
4251,Niven Winchester
4252,Noah Williams
4253,Noam Nisan
4254,Noam Yuchtman
4255,Nobuhiro Kiyotaki
4256,Nolan H. Miller
4257,Nora Gordon
4258,Nora Traum
4259,Norbert Christopeit
4260,Norman Gemmell
4261,Norman R. Swanson
4262,Nour Meddahi
4263,Nuno Cassola
4264,Nuno Limao
4266,Oded Galor
4267,Oded Hochman
4268,Oded Stark
4269,Ofer Malamud
4270,Ola Elerian
4271,Ola Kvaløy
4272,Ole E. Barndorff-Nielsen
4273,Oleg Itskhoki
4274,Oleg V. Baranov
4275,Oleksiy Kryvtsov
4276,Olga Gorbachev
4277,Olga Kuzmina
4278,Olga Rostapshova
4279,Olga Shemyakina
4280,Oliver Board
4281,Oliver D. Hart
4282,Oliver Falck
4284,Oliver Linton
4286,Olivia S. Mitchell
4288,Olivier Coibion
4289,Olivier Compte
4291,Olivier Deschênes
4292,Olivier Gossner
4294,Olivier J. Blanchard
4295,Olivier Jeanne
4296,Olivier L'Haridon
4297,Olivier Ledoit
4299,Olivier Tercieux
4300,Olof Åslund
4301,Omar Al-Ubaydli
4302,Omari H. Swinton
4303,Omer Moav
4304,Onur Kesten
4306,Orazio P. Attanasio
4308,Orhan Aygün
4309,Ori Heffetz
4310,Oriana Bandiera
4311,Orley Ashenfelter
4312,Oscar Volij
4313,Oskar Nordström Skans
4314,Osnat Lifshitz
4315,Ott Toomet
4316,Otto H. Swank
4317,Oved Yosha
4318,Ovidiu L. Calin
4319,Owen A. Lamont
4321,Oz Shy
4322,Pierre-André Chiappori
4323,P. Collin-Dufresne
4324,Peter Jonson
4325,P. G. Hare
4326,Patrick Gagliardini
4327,P. H. Kevin Chang
4329,Peter R. Fallon
4330,P. R. G. Layard
4332,Pablo Andrés Neumeyer
4333,Pablo Fajgelbaum
4334,Pablo Guerrón-Quintana
4335,Pablo Kurlat
4336,Pablo Serra
4337,Pablo T. Spiller
4338,Pablo Winant
4339,Paco Martorell
4340,Padma Desai
4341,Padmanabhan Srinagesh
4342,Pai-Ling Yin
4343,Pak Hung Mo
4344,Pamela Jakiela
4345,Pamela Labadie
4346,Panagiotis T. Konstantinou
4347,Pankaj Ghemawat
4348,Pankaj Tandon
4351,Panle Jia Barwick
4352,Panos Michael
4353,Panos Pashardes
4354,Panos Tsakloglou
4355,Paola Giuliano
4356,Paola Manzini
4357,Paola Sapienza
4358,Paolo Angelini
4359,Paolo Buonanno
4360,Paolo Dudine
4361,Paolo Ghirardato
4362,Paolo Mauro
4363,Paolo Pesenti
4364,Paolo Pin
4365,Paolo Siconolfi
4366,Paolo Sodini
4367,Paolo Surico
4368,Paolo Volpin
4369,Parag A. Pathak
4371,Parameswaran Gopikrishnan
4372,Paras Mehta
4373,Partha Dasgupta
4374,Parthasaradhi Mallela
4375,Pascal Michaillat
4376,Pascaline Dupas
4377,Patricia Andreski
4378,Patricia Apps
4379,Patricia C. Mosser
4380,Patricia Cortes
4381,Patricia M. Anderson
4382,Patricia Munch
4383,Patrick B. Johnston
4384,Patrick Bajari
4385,Patrick Bayer
4386,Patrick Bolton
4387,Patrick Francois
4389,Patrick Hummel
4390,Patrick J. Kehoe
4393,Patrick Kline
4394,Patrick Legros
4395,Patrick McEwan
4396,Patrick Moyes
4397,Patrick Rey
4398,Patrick Schmitz
4399,Patrik Guggenberger
4400,Paul A. Gompers
4401,Paul A. Johnson
4402,Paul A. Raschky
4403,Paul A. Samuelson
4404,Paul A. Spindt
4405,Paul Asquith
4406,Paul Beaudry
4407,Paul Bennett
4408,Paul D. Klemperer
4409,Paul E. Gabriel
4410,Paul Evans
4411,Paul Fischer
4413,Paul Goldsmith-Pinkham
4414,Paul Gomme
4416,Paul H. Douglas
4417,Paul H. Rubin
4418,Paul Heidhues
4419,Paul Hirschfield
4420,Paul J. Devereux
4421,Paul J. Ferraro
4422,Paul J. Gertler
4425,Paul L. Joskow
4426,Paul L. Menchik
4427,Paul Labys
4428,Paul Lichtenstein
4429,Paul M. Romer
4430,Paul McGuire
4432,Paul N. Courant
4433,Paul Niehaus
4434,Paul Oyer
4435,Paul Pezanis-Christou
4436,Paul Pfleiderer
4437,Paul R. Bergin
4438,Paul R. Gregory
4439,Paul R. Krugman
4440,Paul R. Masson
4441,Paul R. Milgrom
4442,Paul R. Portney
4443,Paul R. Zimmerman
4444,Paul Resnick
4446,Paul S. Segerstrom
4447,Paul Schrimpf
4449,Paul Slovic
4451,Paul W. Glimcher
4452,Paul W. Rhode
4453,Paul Wachtel
4454,Paul Willen
4455,Paula Bustos
4456,Paula E. Stephan
4457,Paulina Beato
4458,Pauline Grosjean
4459,Paulo Barelli
4460,Paulo K. Monteiro
4461,Paulo Natenzon
4462,Pedro Bordalo
4463,Pedro Carneiro
4464,Pedro Dal Bó
4465,Pedro Mira
4466,Pedro Portugal
4467,Pedro Teles
4468,Peer Ebbesen Skov
4469,Pengfei Wang
4470,Pentti Saikkonen
4471,Penélope Hernández
4472,Per A. Mykland
4473,Per Krusell
4474,Per Pettersson-Lidbom
4475,Per-Anders Edin
4476,Perry G. Mehrling
4478,Perry Shapiro
4479,Peter A. Diamond
4480,Peter Arcidiacono
4481,Peter Blair Henry
4482,Peter Boone
4483,Peter Bossaerts
4484,Peter C. B. Phillips
4485,Peter C. Cramton
4486,Peter C. Reiss
4487,Peter Cappelli
4490,Peter Debaere
4493,Peter E. Rossi
4494,Peter F. Kostiuk
4495,Peter F. Orazem
4496,Peter Fredriksson
4497,Peter G. Helmberger
4498,Peter G. Warr
4499,Peter Glynn
4500,Peter Gottschalk
4501,Peter H. Friesen
4502,Peter H. Lindert
4503,Peter Hall
4504,Peter Hans Matthews
4506,Peter Hull
4507,Peter Isard
4508,Peter J. Klenow
4509,Peter K. Clark
4510,Peter K. Schott
4512,Peter Klibanoff
4513,Peter Kooreman
4514,Peter Kuhn
4515,Peter L. Rousseau
4516,Peter L. Swan
4517,Peter Linneman
4518,Peter M. DeMarzo
4519,Peter M. Garber
4520,Peter M. Robinson
4521,Peter McAdam
4522,Peter N. Ireland
4524,Peter Norman Sørensen
4525,Peter Ockenfels
4527,Peter P. Wakker
4528,Peter Potapov
4530,Peter R. Hartley
4531,Peter R. Orszag
4532,Peter Reinhard Hansen
4534,Peter Rupert
4535,Peter Sanfey
4536,Peter Savelyev
4538,Peter Siegelman
4539,Peter Siminski
4541,Peter T. Leeson
4542,Peter Temin
4543,Peter Thompson
4544,Peter W. Howitt
4545,Peter W. Roberts
4546,Peter Z. Schochet
4547,Peter Zemsky
4548,Petia Topalova
4549,Petra E. Todd
4550,Petra Moser
4552,Philip A. Haile
4553,Philip A. Neher
4554,Philip A. Trostel
4555,Philip Armour
4556,Philip DeCicca
4557,Philip E. Strahan
4558,Philip G. Meguire
4559,Philip H. Dybvig
4561,Philip I. Levy
4563,Philip J. Grossman
4564,Philip J. Reny
4565,Philip K. Robins
4566,Philip Keefer
4568,Philip Musgrove
4569,Philip Oreopoulos
4570,Philip R. Lane
4572,Philip Verwimp
4573,Philipp Kircher
4574,Philipp Sadowski
4575,Philipp Schmidt-Dengler
4576,Philipp Schnabl
4577,Philipp Weinschenk
4578,Philippe Aghion
4579,Philippe Bacchetta
4580,Philippe Choné
4581,Philippe Gagnepain
4582,Philippe Jehiel
4583,Philippe Martin
4584,Philippe Soulier
4585,Philippe Weil
4586,Philippe Zamora
4587,Phillip B. Levine
4588,Phillip C. Stocken
4589,Phillip Lawler
4590,Phillip Leslie
4592,Phillip Swagel
4593,Pierfederico Asdrubali
4594,Pierluigi Balduzzi
4595,Piero Gottardi
4596,Pierpaolo Battigalli
4597,Pierpaolo Benigno
4598,Pierre Azoulay
4599,Pierre Cahuc
4600,Pierre Dubois
4601,Pierre Fréchette
4602,Pierre Hillion
4603,Pierre Perron
4604,Pierre Picard
4605,Pierre Yared
4608,Pierre-Daniel Sarte
4609,Pierre-Olivier Gourinchas
4610,Pierre-Olivier Weill
4611,Pierre-Philippe Combes
4612,Piet Eichholtz
4613,Pieter A. Gautier
4614,Pietro Ortoleva
4615,Pietro Veronesi
4616,Pietro Vertova
4617,Pinar Karaca-Mandic
4619,Pinelopi Koujianou Goldberg
4620,Ping Wang
4621,Piotr Eliasz
4622,Pipat Pithyachariyakul
4623,Pohan Fong
4625,Pok-sang Lam
4626,Pol Antràs
4627,Pradeep Dubey
4628,Pramila Krishnan
4630,Pranab K. Bardhan
4631,Prashant Bharadwaj
4632,Pravin Krishna
4633,Prem Vashishtha
4635,Price V. Fishback
4636,Pricila Maziero
4637,Prosper Dovonon
4638,Purvi Sevak
4639,Péter Esö
4640,Péter Kondor
4641,Qing Liang Gu
4642,Qingmin Liu
4643,Qiwei Yao
4644,Qiying Wang
4645,Quamrul Ashraf
4646,Quang Nguyen
4648,Quoc-Anh Do
4649,R. Andrew Somerville
4650,R. Anton Braun
4651,R. David Simpson
4652,R. Edwards
4653,R. Glenn Hubbard
4654,Robert Goldstein
4656,R. Jason Faberman
4657,R. Mark Isaac
4658,R. Paul Shaw
4659,R. Preston McAfee
4660,R. Robert Russell
4661,R. Vijay Krishna
4663,Raaj Kumar Sah
4664,Rabee Tourky
4665,Rachel E. Kranton
4666,Rachel Glennerster
4667,Rachel Griffith
4669,Rachel M. Friedberg
4670,Rachel M. McCleary
4671,Rachel McCulloch
4672,Radha K. Iyengar
4673,Rafael Di Tella
4674,Rafael Dix-Carneiro
4675,Rafael La Porta
4676,Rafael Lalive
4677,Rafael Rob
4678,Rafael Treibich
4679,Raffaele Miniaci
4680,Raffaella Giacomini
4681,Raffaella Sadun
4682,Ragan Petrie
4683,Raghabendra Chattopadhyay
4684,Raghuram G. Rajan
4686,Rahul Deb
4687,Rahul Savani
4688,Raj Chetty
4689,Rajeev Dehejia
4690,Rajesh K. Aggarwal
4691,Rajiv Sarin
4692,Rajiv Sethi
4693,Rajiv Vohra
4694,Rajkamal Iyer
4695,Rajna Gibson
4696,Rajnish Mehra
4697,Rakesh Sarin
4698,Rakesh V. Vohra
4699,Ralf Martin
4700,Ralph A. Winter
4701,Ralph De Haas
4703,Ralph M. Bradburd
4704,Ralph Ossa
4705,Ralph S. J. Koijen
4706,Ralph Stinebrickner
4707,Ramon Marimon
4708,Ramón Cobo-Reyes
4709,Ran Abramitzky
4710,Ran Spiegler
4711,Randal R. Rucker
4712,Randall D. Cebul
4713,Randall K. Filer
4714,Randall Lutter
4715,Randall M. Wigle
4716,Randall P. Walsh
4717,Randall S. Kroszner
4718,Randall Wright
4719,Randi Hjalmarsson
4720,Randolph B. Cohen
4721,Randy Becker
4722,Ranko Bon
4723,Rann Smorodinsky
4724,Raphael Godefroy
4726,Raquel Fernández
4727,Rasmus Jørgensen
4728,Rasmus Lentz
4729,Rati Ram
4730,Raul Laban
4731,Ravi Bansal
4733,Ravi Kanbur
4734,Ray C. Fair
4735,Ray Rees
4736,Raymond C. Battalio
4737,Raymond D. Sauer
4739,Raymond Fisman
4740,Raymond G. Riezman
4741,Raymond J. Kopp
4742,"Raymond Owens, III"
4743,Raymond Robertson
4744,Raymond S. Hartman
4745,Raymundo M. Campos-Vazquez
4746,Rebecca Henderson
4747,Rebecca Achee Thornton
4748,Rebecca M. Blank
4751,Reiner Eichenberger
4752,Reinhard Selten
4753,Reint Gropp
4754,Rema Hanna
4755,René Caldentey
4756,René Kirkegaard
4757,René M. Stulz
4758,Renée M. Landers
4759,Reshmaan N. Hussam
4760,Reuben Gronau
4761,Reuven Brenner
4762,Reza Baqir
4763,Ricardo Alonso
4766,Ricardo Lagos
4767,Ricardo Martin
4768,Ricardo Reis
4769,Ricardo de O. Cavalcanti
4770,Riccardo Colacito
4771,Richard A. Brecher
4772,Richard A. Ippolito
4773,Richard A. Meese
4774,Richard A. Posner
4775,Richard A. Wall
4776,Richard Akresh
4778,Richard B. Freeman
4781,Richard C. Cornes
4783,Richard C. Hartman
4784,Richard C. Levin
4786,Richard Cothren
4787,Richard Crump
4788,Richard D. MacMinn
4789,Richard D. McKelvey
4790,Richard D. Porter
4791,Richard E. Baldwin
4792,Richard E. Caves
4793,Richard E. Just
4794,Richard E. Kihlstrom
4795,Richard E. Quandt
4796,Richard E. Romano
4797,Richard G. Anderson
4798,Richard G. Harris
4799,Richard G. Newell
4800,Richard G. Walsh
4801,Richard Gilbert
4802,Richard H. Clarida
4803,Richard H. Day
4804,Richard H. Snape
4805,Richard H. Thaler
4808,Richard Hornbeck
4809,Richard J. Arnott
4810,Richard J. Green
4811,Richard J. Murnane
4812,Richard J. Sexton
4813,Richard J. Smith
4814,Richard J. Zeckhauser
4815,Richard Jensen
4816,Richard K. Lyons
4817,Richard L. Fullerton
4818,Richard Layard
4819,Richard M. Chamberlain
4820,Richard M. Levich
4822,Richard O. Beil
4823,Richard R. Nelson
4824,Richard R. W. Brooks
4825,Richard R. West
4826,Richard Rogerson
4827,Richard Roll
4829,Richard S. Dowell
4830,Richard S. Grossman
4831,Richard S. Ruback
4833,Richard Startz
4834,Richard Steinberg
4835,Richard T. Boylan
4836,Richard T. Curtin
4837,Richard T. Holden
4839,Richard V. Burkhauser
4841,Richard W. Kopcke
4842,Richard W. Parks
4844,Ricardo J. Caballero
4845,Rick Harbaugh
4846,Ritva Reinikka
4847,Rob Gillezeau
4848,Rob Roy McGregor
4849,Robb B. Rutledge
4850,Robert A. Becker
4851,Robert A. Driskill
4852,Robert A. Jones
4853,Robert A. Margo
4854,Robert A. Miller
4855,Robert A. Pollak
4856,Robert A. Schwartz
4857,Robert A. Young
4858,Robert Axtell
4859,Robert B. Barsky
4862,Robert C. Allen
4863,Robert C. Feenstra
4864,Robert C. Johnson
4865,Robert C. Marshall
4867,Robert E. Cumby
4868,Robert D. Tollison
4869,Robert D. Willig
4870,Robert T. Deacon
4871,Robert E. B. Lucas
4872,Robert E. Evenson
4873,Robert E. Hall
4877,Robert E. Martin
4878,Robert E. McCormick
4881,Robert Evans
4882,Robert F. Engle
4883,Robert F. Hébert
4884,Robert F. Schoeni
4885,Robert F. Stambaugh
4886,Robert Forsythe
4887,Robert G. King
4888,Robert G. Spiegelman
4889,Robert Gazzale
4891,Robert Gibbons
4892,Robert Gold
4893,Robert H. Frank
4894,Robert H. Gertner
4895,Robert H. Groff
4896,Robert H. Litzenberger
4897,Robert H. Porter
4898,Robert H. Topel
4900,Robert Halvorsen
4901,Robert Hill
4902,Robert Innes
4903,Robert J. Aumann
4904,Robert J. Barro
4905,Robert J. Gordon
4906,Robert J. Hodrick
4907,Robert J. LaLonde
4908,Robert J. Mackay
4909,Robert J. McIntyre
4910,Robert J. Oxoby
4911,Robert J. Reynolds
4912,Robert J. Shiller
4913,Robert J. Town
4914,Robert J. Vanderbei
4915,Robert J. Waldmann
4916,Robert J. Willis
4918,Robert K. Fleck
4919,Robert Kollmann
4920,Robert Koopman
4921,Robert L. Bishop
4922,Robert L. Clark
4923,Robert L. Moore
4924,Robert Lensink
4925,Robert M. Anderson
4926,Robert M. Costrell
4927,Robert M. Dammon
4928,Robert M. Fearn
4929,Robert M. Sauer
4930,Robert M. Schwab
4931,Robert M. Solow
4932,Robert M. Stern
4933,Robert M. Townsend
4934,Robert Marquez
4935,Robert McClelland
4937,Robert McDonald
4938,Robert McMillan
4939,Robert Mendelsohn
4940,Robert Moffitt
4941,Robert N. Stavins
4942,Robert Osei
4943,Robert P. Flood
4944,Robert P. Sherman
4945,Robert Powell
4946,Robert Puelz
4947,Robert R. Bliss
4948,Robert R. Glasspiegel
4949,Robert R. Logan
4950,Robert R. Weathers
4951,Robert S. Pindyck
4952,Robert S. Smith
4956,Robert Shimer
4958,Robert Sugden
4959,Robert Summers
4960,Robert T. Jensen
4961,Robert T. Michael
4962,Robert Tamura
4967,Robert Van Order
4968,Robert Venable
4970,Robert W. Clower
4971,Robert W. Fairlie
4972,Robert W. Hahn
4973,Robert W. Helsley
4974,Robert W. Staiger
4975,Robert W. Vishny
4978,Robert Wilson
4979,Robert Witt
4980,Robert Wright
4981,Robert Östling
4982,Roberta Dessí
4983,Roberto A. Weber
4984,Roberto C. Raimondo
4985,Roberto Chang
4986,Roberto Galbiati
4987,Roberto M. Samaniego
4988,Roberto Marchionatti
4989,Roberto Motto
4990,Roberto Pancrazi
4991,Roberto Perotti
4992,Roberto Pinheiro
4993,Roberto Rigobon
4994,Roberto Serrano
4996,Roberto de Rezende Rocha
4997,"Roberton C. Williams, III"
4998,Robin Brooks
4999,Robin Burgess
5000,Robin Cross
5001,Robin Lindsey
5002,Robin McKnight
5003,Robin Naylor
5004,Robin S. Lee
5005,Roc Armenter
5006,Rocio Titiunik
5007,Rodney J. Garratt
5008,Rodney D. Ludema
5009,Rodney E. Falvey
5010,Rodney Fort
5012,Rodney L. Jacobs
5013,Rodolfo E. Manuelli
5015,Rodolphe Dos Santos Ferreira
5016,Rodrigo O. Valdés
5017,Rodrigo Pinto
5018,Rodrigo R. Soares
5020,Rodrigo Vergara
5021,Roger A. Sedjo
5022,Roger B. Myerson
