ArticleID,Journal,Volume,Issue,FirstPage
8852,JPE,80,1,34
8853,JPE,80,1,16
8854,JPE,80,3,280
8855,JPE,80,3,260
8856,JPE,80,3,219
8857,JPE,80,3,178
8858,JPE,80,3,142
8859,JPE,80,3,108
8860,JPE,80,3,74
8861,JPE,80,3,34
8862,JPE,80,3,2
8863,JPE,80,3,586
8864,JPE,80,3,575
8865,JPE,80,3,561
8866,JPE,80,3,540
8867,JPE,80,3,523
8868,JPE,80,3,505
8869,JPE,80,3,491
8870,JPE,80,3,476
8871,JPE,80,3,465
8872,JPE,80,3,435
8873,JPE,80,5,1060
8874,JPE,80,5,1039
8875,JPE,80,5,1023
8876,JPE,80,5,1002
8877,JPE,80,5,978
8878,JPE,80,5,951
8879,JPE,80,5,883
8880,JPE,80,5,864
8881,JPE,80,5,852
8882,JPE,80,5,837
8883,JPE,80,4,811
8884,JPE,80,4,786
8885,JPE,80,4,779
8886,JPE,80,4,769
8887,JPE,80,4,761
8888,JPE,80,4,745
8889,JPE,80,4,724
8890,JPE,80,4,703
8891,JPE,80,4,680
8892,JPE,80,4,662
8893,JPE,80,4,649
8894,JPE,80,4,623
8895,JPE,80,6,1295
8896,JPE,80,6,1287
8897,JPE,80,6,1271
8898,JPE,80,6,1246
8899,JPE,80,6,1232
8900,JPE,80,6,1214
8901,JPE,80,6,1203
8902,JPE,80,6,1188
8903,JPE,80,6,1167
8904,JPE,80,6,1144
8905,JPE,80,6,1120
8906,JPE,80,6,1101
8907,JPE,80,6,1081
8908,JPE,80,6,1320
8909,JPE,79,6,1397
8910,JPE,79,6,1388
8911,JPE,79,6,1378
8912,JPE,79,6,1369
8913,JPE,79,6,1360
8914,JPE,79,6,1346
8915,JPE,79,6,1335
8916,JPE,79,6,1320
8917,JPE,79,6,1302
8918,JPE,79,6,1293
8919,JPE,79,6,1278
8920,JPE,79,6,1258
8921,JPE,79,6,1244
8922,JPE,79,6,1216
8923,JPE,79,6,1195
8924,JPE,79,5,1171
8925,JPE,79,5,1161
8926,JPE,79,5,1151
8927,JPE,79,5,1095
8928,JPE,79,5,1084
8929,JPE,79,5,1073
8930,JPE,79,5,1059
8931,JPE,79,5,1032
8932,JPE,79,5,1012
8933,JPE,79,5,1002
8934,JPE,79,5,983
8935,JPE,79,5,962
8936,JPE,79,5,943
8937,JPE,79,4,919
8938,JPE,79,4,903
8939,JPE,79,4,897
8940,JPE,79,4,887
8941,JPE,79,4,878
8942,JPE,79,4,867
8943,JPE,79,4,857
8944,JPE,79,4,846
8945,JPE,79,4,826
8946,JPE,79,4,805
8947,JPE,79,4,795
8948,JPE,79,1,1
8949,JPE,79,1,30
8950,JPE,79,1,56
8951,JPE,79,1,77
8952,JPE,79,1,97
8953,JPE,79,1,114
8954,JPE,79,1,128
8955,JPE,79,1,142
8956,JPE,79,1,154
8957,JPE,79,1,166
8958,JPE,79,1,177
8959,JPE,79,1,186
8960,JPE,79,1,196
8961,JPE,79,2,214
8962,JPE,79,2,232
8963,JPE,79,2,257
8964,JPE,79,2,270
8965,JPE,79,2,294
8966,JPE,79,2,314
8967,JPE,79,2,323
8968,JPE,79,2,338
8969,JPE,79,2,345
8970,JPE,79,2,368
8971,JPE,79,2,372
8972,JPE,79,3,407
8973,JPE,79,3,437
8974,JPE,79,3,460
8975,JPE,79,3,481
8976,JPE,79,3,508
8977,JPE,79,3,527
8978,JPE,79,3,545
8979,JPE,79,3,562
8980,JPE,79,3,578
8981,JPE,79,3,596
8982,JPE,79,3,614
8983,JPE,79,3,629
8984,JPE,79,3,642
8985,JPE,79,3,652
8986,JPE,79,3,661
8987,JPE,79,4,687
8988,JPE,79,4,706
8989,JPE,79,4,739
8990,JPE,79,4,776
8991,JPE,79,5,1176
8992,JPE,78,1,1
8993,JPE,78,1,27
8994,JPE,78,1,35
8995,JPE,78,1,60
8996,JPE,78,1,68
8997,JPE,78,1,82
8998,JPE,78,1,84
8999,JPE,78,1,97
9000,JPE,78,1,112
9001,JPE,78,1,140
9002,JPE,78,1,152
9003,JPE,78,1,158
9004,JPE,78,2,239
9005,JPE,78,2,311
9006,JPE,78,2,330
9007,JPE,78,2,377
9008,JPE,78,2,404
9009,JPE,78,3,431
9010,JPE,78,3,456
9011,JPE,78,3,489
9012,JPE,78,3,526
9013,JPE,78,3,540
9014,JPE,78,3,546
9015,JPE,78,3,565
9016,JPE,78,3,572
9017,JPE,78,3,586
9018,JPE,78,6,1213
9019,JPE,78,6,1228
9020,JPE,78,6,1264
9021,JPE,78,6,1292
9022,JPE,78,6,1310
9023,JPE,78,6,1325
9024,JPE,78,6,1340
9025,JPE,78,6,1355
9026,JPE,78,6,1367
9027,JPE,78,6,1378
9028,JPE,78,5,1017
9029,JPE,78,5,1028
9030,JPE,78,5,1041
9031,JPE,78,5,1061
9032,JPE,78,5,1069
9033,JPE,78,5,1093
9034,JPE,78,5,1106
9035,JPE,78,5,1115
9036,JPE,78,5,1142
9037,JPE,78,5,1150
9038,JPE,78,5,1185
9039,JPE,78,5,1191
9040,JPE,78,4,805
9041,JPE,78,4,815
9042,JPE,78,4,826
9043,JPE,78,4,857
9044,JPE,78,4,890
9045,JPE,78,4,906
9046,JPE,78,4,948
9047,JPE,78,4,966
9048,JPE,78,4,626
9049,JPE,78,4,655
9050,JPE,78,4,702
9051,JPE,78,4,717
9052,JPE,78,4,729
9053,JPE,78,4,745
9054,JPE,78,3,598
9055,JPE,77,6,873
9056,JPE,77,6,892
9057,JPE,77,6,916
9058,JPE,77,6,921
9059,JPE,77,6,937
9060,JPE,77,6,957
9061,JPE,77,6,976
9062,JPE,77,6,1011
9063,JPE,77,6,1028
9064,JPE,77,5,721
9065,JPE,77,5,755
9066,JPE,77,5,765
9067,JPE,77,5,778
9068,JPE,77,5,795
9069,JPE,77,5,817
9070,JPE,77,5,827
9071,JPE,77,5,834
9072,JPE,77,4,575
9073,JPE,77,4,586
9074,JPE,77,4,628
9075,JPE,77,4,653
9076,JPE,77,4,665
9077,JPE,77,4,684
9078,JPE,77,4,698
9079,JPE,77,4,453
9080,JPE,77,4,471
9081,JPE,77,4,478
9082,JPE,77,4,489
9083,JPE,77,4,504
9084,JPE,77,1,35
9085,JPE,77,1,66
9086,JPE,77,2,153
9087,JPE,77,2,181
9088,JPE,77,2,249
9089,JPE,77,3,363
9090,JPE,77,3,392
9091,JPE,77,4,512
9092,JPE,77,4,532
9093,JPE,76,1,1
9094,JPE,76,1,38
9095,JPE,76,1,44
9096,JPE,76,1,68
9097,JPE,76,1,91
9098,JPE,76,1,101
9099,JPE,76,1,114
9100,JPE,76,2,169
9101,JPE,76,2,218
9102,JPE,76,2,252
9103,JPE,76,2,257
9104,JPE,76,2,319
9105,JPE,76,3,348
9106,JPE,76,3,361
9107,JPE,76,3,392
9108,JPE,76,3,407
9109,JPE,76,3,462
9110,JPE,76,3,472
9111,JPE,76,3,494
9112,JPE,76,6,1107
9113,JPE,76,6,1123
9114,JPE,76,6,1152
9115,JPE,76,6,1170
9116,JPE,76,6,1199
9117,JPE,76,6,1209
9118,JPE,76,6,1224
9119,JPE,76,5,953
9120,JPE,76,5,971
9121,JPE,76,5,991
9122,JPE,76,5,1015
9123,JPE,76,5,1037
9124,JPE,76,5,1049
9125,JPE,76,5,1058
9126,JPE,76,5,1069
9127,JPE,76,5,1078
9128,JPE,76,4,664
9129,JPE,76,4,678
9130,JPE,76,4,712
9131,JPE,76,4,755
9132,JPE,76,4,786
9133,JPE,76,4,796
9134,JPE,76,4,833
9135,JPE,76,4,860
9136,JPE,76,4,921
9137,JPE,76,4,893
9138,JPE,75,6,796
9139,JPE,75,6,811
9140,JPE,75,6,844
9141,JPE,75,6,862
9142,JPE,75,6,889
9143,JPE,75,5,655
9144,JPE,75,5,674
9145,JPE,75,5,686
9146,JPE,75,5,696
9147,JPE,75,5,738
9148,JPE,75,5,750
9149,JPE,75,5,755
9150,JPE,75,4,446
9151,JPE,75,4,461
9152,JPE,75,1,20
9153,JPE,75,1,38
9154,JPE,75,1,49
9155,JPE,75,1,71
9156,JPE,75,1,77
9157,JPE,75,2,123
9158,JPE,75,2,147
9159,JPE,75,2,159
9160,JPE,75,2,188
9161,JPE,75,3,241
9162,JPE,75,3,250
9163,JPE,75,3,263
9164,JPE,75,3,299
9165,JPE,75,4,321
9166,JPE,75,4,352
9167,JPE,75,4,366
9168,JPE,75,4,373
9169,JPE,75,4,546
9170,JPE,75,4,569
9171,JPE,75,4,635
9172,JPE,74,6,543
9173,JPE,74,6,556
9174,JPE,74,6,573
9175,JPE,74,6,587
9176,JPE,74,6,600
9177,JPE,74,6,624
9178,JPE,74,5,425
9179,JPE,74,5,451
9180,JPE,74,5,466
9181,JPE,74,5,481
9182,JPE,74,5,500
9183,JPE,74,5,512
9184,JPE,74,5,519
9185,JPE,74,4,315
9186,JPE,74,4,333
9187,JPE,74,4,353
9188,JPE,74,4,368
9189,JPE,74,4,379
9190,JPE,74,4,396
9191,JPE,74,4,401
9192,JPE,74,1,1
9193,JPE,74,1,18
9194,JPE,74,1,34
9195,JPE,74,1,55
9196,JPE,74,2,111
9197,JPE,74,2,132
9198,JPE,74,2,158
9199,JPE,74,2,177
9200,JPE,74,2,195
9201,JPE,74,2,200
9202,JPE,74,3,221
9203,JPE,74,3,238
9204,JPE,74,3,250
9205,JPE,74,3,274
9206,JPE,74,3,278
9207,JPE,73,6,643
9208,JPE,73,6,636
9209,JPE,73,6,620
9210,JPE,73,6,608
9211,JPE,73,6,557
9212,JPE,73,5,540
9213,JPE,73,5,499
9214,JPE,73,5,492
9215,JPE,73,5,477
9216,JPE,73,4,399
9217,JPE,73,4,387
9218,JPE,73,4,366
9219,JPE,73,4,352
9220,JPE,73,4,344
9221,JPE,73,4,325
9222,JPE,73,3,290
9223,JPE,73,3,256
9224,JPE,73,3,237
9225,JPE,73,3,221
9226,JPE,73,2,181
9227,JPE,73,2,173
9228,JPE,73,2,159
9229,JPE,73,2,148
9230,JPE,73,2,110
9231,JPE,73,2,97
9232,JPE,73,1,83
9233,JPE,73,1,61
9234,JPE,73,1,37
9235,JPE,73,1,18
9236,JPE,73,1,1
9237,JPE,73,6,656
9238,JPE,73,3,287
9239,QJE,93,1,47
9240,AER,105,3,921
9241,AER,105,3,958
9242,AER,105,3,993
9243,AER,105,3,1030
9244,AER,105,3,1067
9245,AER,105,3,1105
9246,AER,105,3,1147
9247,AER,105,3,1177
9248,AER,105,3,1217
9249,AER,105,3,1246
9250,AER,105,3,1272
9251,AER,105,3,1312
9252,AER,105,4,1339
9253,AER,105,4,1371
9254,AER,105,4,1408
9255,AER,105,4,1439
9256,AER,105,4,1478
9257,AER,105,4,1509
9258,AER,105,4,1547
9259,AER,105,4,1581
9260,AER,105,4,1618
9261,AER,105,4,1634
9262,AER,105,4,1646
9263,QJE,130,1,1
9264,QJE,130,1,55
9265,QJE,130,1,111
9266,QJE,130,1,165
9267,QJE,130,1,219
9268,QJE,130,1,267
9269,QJE,130,1,317
9270,QJE,130,1,371
9271,QJE,130,1,415
9272,QJE,130,1,465
9273,JPE,123,2,266
9274,JPE,123,2,325
9275,JPE,123,2,365
9276,JPE,123,2,413
9277,JPE,123,2,444
9278,JPE,123,2,497
9279,ECA,83,2,423
9280,ECA,83,2,465
9281,ECA,83,2,505
9282,ECA,83,2,549
9283,ECA,83,2,587
9284,ECA,83,2,651
9285,ECA,83,2,693
9286,ECA,83,2,729
9287,ECA,83,2,771
9288,ECA,83,2,813
9289,ECA,83,2,617
9290,QJE,130,2,507
9291,QJE,130,2,571
9292,QJE,130,2,615
9293,QJE,130,2,659
9294,QJE,130,2,703
9295,QJE,130,2,759
9296,QJE,130,2,805
9297,QJE,130,2,841
9298,QJE,130,2,901
9299,QJE,130,2,951
9300,P&P,105,5,1
9301,P&P,105,5,34
9302,P&P,105,5,38
9303,P&P,105,5,43
9304,P&P,105,5,48
9305,P&P,105,5,54
9306,P&P,105,5,60
9307,P&P,105,5,66
9308,P&P,105,5,71
9309,P&P,105,5,74
9310,P&P,105,5,80
9311,P&P,105,5,85
9312,P&P,105,5,89
9313,P&P,105,5,94
9314,P&P,105,5,100
9315,P&P,105,5,105
9316,P&P,105,5,110
9317,P&P,105,5,115
9318,P&P,105,5,120
9319,P&P,105,5,126
9320,P&P,105,5,131
9321,P&P,105,5,137
9322,P&P,105,5,142
9323,P&P,105,5,147
9324,P&P,105,5,154
9325,P&P,105,5,161
9326,P&P,105,5,166
9327,P&P,105,5,171
9328,P&P,105,5,177
9329,P&P,105,5,183
9330,P&P,105,5,187
9331,P&P,105,5,192
9332,P&P,105,5,196
9333,P&P,105,5,201
9334,P&P,105,5,205
9335,P&P,105,5,210
9336,P&P,105,5,214
9337,P&P,105,5,220
9338,P&P,105,5,226
9339,P&P,105,5,232
9340,P&P,105,5,237
9341,P&P,105,5,242
9342,P&P,105,5,247
9343,P&P,105,5,252
9344,P&P,105,5,257
9345,P&P,105,5,262
9346,P&P,105,5,267
9347,P&P,105,5,273
9348,P&P,105,5,280
9349,P&P,105,5,286
9350,P&P,105,5,291
9351,P&P,105,5,295
9352,P&P,105,5,300
9353,P&P,105,5,305
9354,P&P,105,5,310
9355,P&P,105,5,315
9356,P&P,105,5,321
9357,P&P,105,5,326
9358,P&P,105,5,331
9359,P&P,105,5,336
9360,P&P,105,5,340
9361,P&P,105,5,346
9362,P&P,105,5,352
9363,P&P,105,5,357
9364,P&P,105,5,361
9365,P&P,105,5,366
9366,P&P,105,5,371
9367,P&P,105,5,376
9368,P&P,105,5,381
9369,P&P,105,5,385
9370,P&P,105,5,391
9371,P&P,105,5,396
9372,P&P,105,5,402
9373,P&P,105,5,408
9374,P&P,105,5,414
9375,P&P,105,5,420
9376,P&P,105,5,426
9377,P&P,105,5,432
9378,P&P,105,5,437
9379,P&P,105,5,442
9380,P&P,105,5,447
9381,P&P,105,5,452
9382,P&P,105,5,457
9383,P&P,105,5,462
9384,P&P,105,5,467
9385,P&P,105,5,471
9386,P&P,105,5,476
9387,P&P,105,5,481
9388,P&P,105,5,486
9389,P&P,105,5,491
9390,P&P,105,5,496
9391,P&P,105,5,502
9392,P&P,105,5,508
9393,P&P,105,5,514
9394,P&P,105,5,518
9395,P&P,105,5,524
9396,P&P,105,5,530
9397,P&P,105,5,537
9398,P&P,105,5,545
9399,P&P,105,5,551
9400,P&P,105,5,558
9401,P&P,105,5,564
9402,P&P,105,5,570
9403,P&P,105,5,576
9404,P&P,105,5,581
9405,P&P,105,5,587
9406,P&P,105,5,593
9407,P&P,105,5,598
9408,P&P,105,5,604
9409,P&P,105,5,611
9410,P&P,105,5,616
9411,P&P,105,5,621
9412,P&P,105,5,625
9413,P&P,105,5,630
9414,P&P,105,5,638
9415,P&P,105,5,644
9416,P&P,105,5,650
9417,P&P,105,5,656
9418,P&P,105,5,662
9419,JPE,123,3,547
9420,JPE,123,3,587
9421,JPE,123,3,641
9422,JPE,123,3,670
9423,JPE,123,3,686
9424,AER,105,6,1683
9425,AER,105,6,1711
9426,AER,105,6,1738
9427,AER,105,6,1780
9428,AER,105,6,1817
9429,AER,105,6,1852
9430,AER,105,6,1883
9431,ECA,83,3,835
9432,ECA,83,3,897
9433,ECA,83,3,943
9434,ECA,83,3,977
9435,ECA,83,3,1013
9436,ECA,83,3,1081
9437,ECA,83,3,1147
9438,ECA,83,3,1185
9439,ECA,83,3,1199
9440,ECA,83,3,1211
9441,ECA,83,3,1237
9442,ECA,83,4,1261
9443,ECA,83,4,1315
9444,ECA,83,4,1373
9445,ECA,83,4,1425
9446,ECA,83,4,1467
9447,ECA,83,4,1497
9448,ECA,83,4,1543
9449,ECA,83,4,1581
9450,ECA,83,4,1601
9451,ECA,83,4,1619
9452,ECA,83,4,1641
9453,ECA,83,5,1685
9454,ECA,83,5,1727
9455,ECA,83,5,1755
9456,ECA,83,5,1795
9457,ECA,83,5,1849
9458,ECA,83,5,1877
9459,ECA,83,5,1913
9460,ECA,83,5,1963
9461,ECA,83,5,2001
9462,ECA,83,5,2043
9463,ECA,83,5,2065
9464,ECA,83,6,2083
9465,ECA,83,6,2127
9466,ECA,83,6,2191
9467,ECA,83,6,2231
9468,ECA,83,6,2293
9469,ECA,83,6,2371
9470,ECA,83,6,2411
9471,ECA,83,6,2453
9472,ECA,83,6,2485
9473,AER,105,7,1939
9474,AER,105,7,1979
9475,AER,105,7,2011
9476,AER,105,7,2044
9477,AER,105,7,2086
9478,AER,105,7,2120
9479,AER,105,7,2141
9480,AER,105,7,2183
9481,AER,105,7,2204
9482,AER,105,7,2242
9483,AER,105,7,2261
9484,AER,105,7,2272
9485,AER,105,7,2287
9486,AER,105,8,2295
9487,AER,105,8,2333
9488,AER,105,8,2364
9489,AER,105,8,2410
9490,AER,105,8,2449
9491,AER,105,8,2501
9492,AER,105,8,2539
9493,AER,105,8,2570
9494,AER,105,8,2595
9495,AER,105,8,2644
9496,AER,105,8,2679
9497,AER,105,8,2695
9498,AER,105,9,2725
9499,AER,105,9,2757
9500,AER,105,9,2798
9501,AER,105,9,2838
9502,AER,105,9,2882
9503,AER,105,9,2911
9504,AER,105,10,2947
9505,AER,105,10,2986
9506,AER,105,10,3030
9507,AER,105,10,3061
9508,AER,105,10,3102
9509,AER,105,10,3125
9510,AER,105,10,3150
9511,AER,105,10,3183
9512,AER,105,11,3223
9513,AER,105,11,3273
9514,AER,105,11,3321
9515,AER,105,11,3352
9516,AER,105,11,3385
9517,AER,105,11,3416
9518,AER,105,11,3443
9519,AER,105,11,3471
9520,AER,105,11,3489
9521,AER,105,12,3531
9522,AER,105,12,3564
9523,AER,105,12,3597
9524,AER,105,12,3633
9525,AER,105,12,3660
9526,AER,105,12,3704
9527,AER,105,12,3740
9528,AER,105,12,3766
9529,AER,101,7,3440
9530,AER,101,7,3368
9531,AER,97,3,1013
9532,AER,97,3,713
9533,AER,97,5,1774
9534,AER,97,5,1957
9535,AER,97,4,1074
9536,AER,97,3,607
9537,AER,97,4,1467
9538,AER,97,4,1374
9539,AER,97,4,1507
9540,AER,97,5,1533
9541,AER,97,5,1703
9542,AER,97,3,745
9543,AER,97,3,828
9544,AER,97,4,1250
9545,AER,97,4,1047
9546,AER,97,4,1102
9547,AER,97,4,1131
9548,AER,97,4,1165
9549,AER,97,4,1189
9550,AER,97,4,1217
9551,AER,97,4,1278
9552,AER,97,4,1305
9553,AER,97,4,1321
9554,AER,97,4,1340
9555,AER,97,4,1353
9556,AER,97,4,1407
9557,AER,97,4,1419
9558,AER,97,4,1432
9559,AER,97,4,1449
9560,AER,97,4,1488
9561,AER,97,5,1560
9562,AER,97,5,1583
9563,AER,97,5,1611
9564,AER,97,5,1639
9565,AER,97,5,1667
9566,AER,97,5,1731
9567,AER,97,5,1751
9568,AER,97,5,1794
9569,AER,97,5,1824
9570,AER,97,5,1840
9571,AER,97,5,1858
9572,AER,97,5,1877
9573,AER,97,5,1901
9574,AER,97,5,1921
9575,AER,97,5,1939
9576,AER,97,5,1970
9577,AER,97,5,1978
9578,AER,97,5,1994
9579,AER,97,3,562
9580,AER,97,3,586
9581,AER,97,3,636
9582,AER,97,3,664
9583,AER,97,3,687
9584,AER,97,3,789
9585,AER,97,3,818
9586,AER,97,3,852
9587,AER,97,3,871
9588,AER,97,3,890
9589,AER,97,3,916
9590,AER,97,3,944
9591,AER,97,3,948
9592,AER,97,3,966
9593,AER,97,3,973
9594,AER,97,3,984
9595,AER,97,3,999
9596,AER,97,3,1021
9597,P&P,93,2,63
9598,P&P,93,2,102
9599,AER,101,7,3400
9600,AER,101,7,3427
9601,AER,101,7,3456
9602,AER,101,7,3477
9603,QJE,130,3,1011
9604,QJE,130,3,1067
9605,QJE,130,3,1117
9606,QJE,130,3,1167
9607,QJE,130,3,1241
9608,QJE,130,3,1283
9609,QJE,130,3,1329
9610,QJE,130,3,1369
9611,QJE,130,3,1421
9612,QJE,130,3,1485
9613,QJE,130,4,1547
9614,QJE,130,4,1623
9615,QJE,130,4,1669
9616,QJE,130,4,1727
9617,QJE,130,4,1781
9618,QJE,130,4,1825
9619,QJE,130,4,1885
9620,QJE,130,4,1941
9621,QJE,130,4,1975
9622,QJE,130,4,2027
9623,JPE,106,1,1
9624,JPE,106,6,1156
9625,JPE,107,1,1
9626,JPE,107,1,178
9627,JPE,107,3,606
9628,JPE,107,S6,225
9629,JPE,105,4,770
9630,JPE,108,4,663
9631,JPE,110,1,181
9632,JPE,112,4,848
9633,JPE,112,4,779
9634,JPE,113,6,1217
9635,JPE,115,1,1
9636,JPE,117,3,417
9637,JPE,118,3,409
9638,JPE,119,1,153
9639,JPE,119,1,1
9640,JPE,119,1,78
9641,JPE,119,1,122
9642,JPE,119,1,39
9643,JPE,119,6,1015
9644,JPE,120,4,659
9645,JPE,121,2,393
9646,JPE,122,3,507
9647,JPE,122,5,1130
9648,JPE,123,4,778
9649,JPE,123,4,902
9650,JPE,123,4,853
9651,JPE,123,4,941
9652,JPE,123,5,1214
9653,JPE,123,4,809
9654,JPE,123,5,1087
9655,JPE,123,5,1133
9656,JPE,123,5,1038
9657,JPE,123,5,985
9658,JPE,123,5,1177
9659,JPE,123,6,1227
9660,JPE,123,6,1278
9661,JPE,123,6,1311
9662,JPE,123,6,1356
9663,JPE,123,6,1410
9664,JPE,123,6,1456
9665,QJE,100,Supplement,823
9666,QJE,100,Supplement,839
9667,QJE,100,Supplement,853
9668,QJE,100,Supplement,871
9669,QJE,100,Supplement,887
9670,QJE,100,Supplement,915
9671,QJE,100,Supplement,935
9672,QJE,100,Supplement,961
9673,QJE,100,Supplement,989
9674,QJE,100,Supplement,1011
9675,QJE,100,Supplement,1041
9676,QJE,121,4,1167
9677,QJE,98,Supplement,1
9678,QJE,98,Supplement,23
9679,QJE,98,Supplement,55
9680,QJE,98,Supplement,107
9681,QJE,98,Supplement,123
9682,QJE,98,Supplement,157
9683,QJE,98,Supplement,173
9684,QJE,98,Supplement,189
9685,QJE,98,Supplement,199
9686,QJE,125,1,1
9687,RES,72,2,287
9688,RES,72,2,313
9689,RES,72,2,343
9690,RES,72,2,367
9691,RES,72,2,395
9692,RES,72,2,429
9693,RES,72,2,449
9694,RES,72,2,467
9695,RES,72,2,499
9696,RES,72,2,543
9697,RES,72,2,567
9698,RES,72,2,593
9699,RES,72,1,1
9700,RES,72,1,21
9701,RES,72,1,43
9702,RES,72,1,57
9703,RES,72,1,77
9704,RES,72,1,109
9705,RES,72,1,135
9706,RES,72,1,161
9707,RES,72,1,189
9708,RES,72,1,223
9709,RES,72,1,247
9710,RES,72,1,269
9711,RES,72,3,615
9712,RES,72,3,651
9713,RES,72,3,665
9714,RES,72,3,687
9715,RES,72,3,707
9716,RES,72,3,735
9717,RES,72,3,767
9718,RES,72,3,797
9719,RES,72,3,821
9720,RES,72,3,853
9721,RES,72,3,885
9722,RES,72,3,917
9723,RES,72,4,947
9724,RES,72,4,973
9725,RES,72,4,1009
9726,RES,72,4,1031
9727,RES,72,4,1057
9728,RES,72,4,1077
9729,RES,72,4,1107
9730,RES,72,4,1127
9731,RES,72,4,1153
9732,RES,72,4,1173
9733,RES,73,1,1
9734,RES,73,1,31
9735,RES,73,1,55
9736,RES,73,1,85
9737,RES,73,1,119
9738,RES,73,1,145
9739,RES,73,1,163
9740,RES,73,1,195
9741,RES,73,1,219
9742,RES,73,1,251
9743,RES,73,2,295
9744,RES,73,2,329
9745,RES,73,2,357
9746,RES,73,2,381
9747,RES,73,2,413
9748,RES,73,2,437
9749,RES,73,2,459
9750,RES,73,2,487
9751,RES,73,2,505
9752,RES,73,2,531
9753,RES,73,3,549
9754,RES,73,3,577
9755,RES,73,3,611
9756,RES,73,3,635
9757,RES,73,3,669
9758,RES,73,3,689
9759,RES,73,3,715
9760,RES,73,3,743
9761,RES,73,3,769
9762,RES,73,3,793
9763,RES,73,3,823
9764,RES,73,4,849
9765,RES,73,4,869
9766,RES,73,4,893
9767,RES,73,4,907
9768,RES,73,4,941
9769,RES,73,4,961
9770,RES,73,4,983
9771,RES,73,4,1009
9772,RES,73,4,1039
9773,RES,73,4,1057
9774,RES,73,4,1085
9775,RES,73,4,1113
9776,RES,74,1,1
9777,RES,74,1,31
9778,RES,74,1,67
9779,RES,74,1,93
9780,RES,74,1,113
9781,RES,74,1,147
9782,RES,74,1,173
9783,RES,74,1,207
9784,RES,74,1,237
9785,RES,74,1,255
9786,RES,74,1,283
9787,RES,74,1,319
9788,RES,74,2,345
9789,RES,74,2,391
9790,RES,74,2,417
9791,RES,74,2,447
9792,RES,74,2,477
9793,RES,74,2,507
9794,RES,74,2,537
9795,RES,74,2,567
9796,RES,74,2,597
9797,RES,74,2,625
9798,RES,74,3,653
9799,RES,74,3,685
9800,RES,74,3,705
9801,RES,74,3,733
9802,RES,74,3,763
9803,RES,74,3,791
9804,RES,74,3,821
9805,RES,74,3,857
9806,RES,74,3,897
9807,RES,74,3,937
9808,RES,74,3,965
9809,RES,74,3,981
9810,RES,74,4,1005
9811,RES,74,4,1035
9812,RES,74,4,1059
9813,RES,74,4,1089
9814,RES,74,4,1125
9815,RES,74,4,1149
9816,RES,74,4,1175
9817,RES,74,4,1195
9818,RES,74,4,1229
9819,RES,74,4,1259
9820,RES,74,4,1275
9821,RES,74,4,1305
9822,RES,74,4,1329
9824,RES,75,1,3
9825,RES,75,1,29
9826,RES,75,1,65
9827,RES,75,1,99
9828,RES,75,1,117
9829,RES,75,1,133
9830,RES,75,1,165
9831,RES,75,1,201
9832,RES,75,1,229
9833,RES,75,1,259
9834,RES,75,1,295
9835,RES,75,1,317
9836,RES,75,2,339
9837,RES,75,2,371
9838,RES,75,2,391
9839,RES,75,2,415
9840,RES,75,2,443
9841,RES,75,2,475
9842,RES,75,2,499
9843,RES,75,2,529
9844,RES,75,2,559
9845,RES,75,2,579
9846,RES,75,2,597
9847,RES,75,2,629
9848,RES,75,3,649
9849,RES,75,3,671
9850,RES,75,3,699
9851,RES,75,3,729
9852,RES,75,3,763
9853,RES,75,3,789
9854,RES,75,3,809
9855,RES,75,3,835
9856,RES,75,3,865
9857,RES,75,3,901
9858,RES,75,3,929
9859,RES,75,3,957
9861,RES,75,4,987
9862,RES,75,4,1011
9863,RES,75,4,1039
9864,RES,75,4,1069
9865,RES,75,4,1081
9866,RES,75,4,1085
9867,RES,75,4,1121
9868,RES,75,4,1143
9869,RES,75,4,1181
9870,RES,75,4,1215
9871,RES,75,4,1257
9872,RES,75,4,1287
9873,RES,76,1,1
9874,RES,76,1,33
9875,RES,76,1,63
9876,RES,76,1,93
9877,RES,76,1,115
9878,RES,76,1,143
9879,RES,76,1,181
9880,RES,76,1,223
9881,RES,76,1,253
9882,RES,76,1,283
9883,RES,76,1,319
9884,RES,76,1,343
9885,RES,76,1,367
9886,RES,76,1,395
9887,RES,76,2,413
9888,RES,76,2,451
9889,RES,76,2,471
9890,RES,76,2,503
9891,RES,76,2,529
9892,RES,76,2,563
9893,RES,76,2,597
9894,RES,76,2,629
9895,RES,76,2,669
9896,RES,76,2,707
9897,RES,76,2,731
9898,RES,76,2,761
9899,RES,76,2,795
9900,RES,76,2,829
9901,RES,76,3,851
9902,RES,76,3,879
9903,RES,76,3,903
9904,RES,76,3,937
9905,RES,76,3,973
9906,RES,76,3,993
9907,RES,76,3,1023
9908,RES,76,3,1049
9909,RES,76,3,1071
9910,RES,76,3,1103
9911,RES,76,3,1125
9912,RES,76,3,1149
9913,RES,76,4,1175
9914,RES,76,4,1205
9915,RES,76,4,1239
9916,RES,76,4,1269
9917,RES,76,4,1297
9918,RES,76,4,1321
9919,RES,76,4,1359
9920,RES,76,4,1397
9921,RES,76,4,1431
9922,RES,76,4,1461
9924,RES,77,1,3
9925,RES,77,1,30
9926,RES,77,1,61
9927,RES,77,1,90
9928,RES,77,1,127
