ArticleID,PubDate,AuthorID,Year,Received,Accepted,CiteCount,ReceivedYear,AcceptedYear,FirstPage,LastPage,PageN,ReviewLength,Birth,ChildReceived,ChildAccepted
10576,2004-07-01,7229,2004,2001-08-01,2003-07-01,133,2001,2003,655,679,24,23.3,0,,
10747,1999-07-01,7229,1999,1995-08-01,1998-07-01,451,1995,1998,529,554,25,35.5,0,,
10956,1994-01-01,7229,1994,1991-06-01,1993-03-01,175,1991,1993,57,80,23,21.3,0,,
11076,1986-08-01,7229,1986,1984-03-01,1985-09-01,100,1984,1985,539,558,19,18.3,0,,
11173,1989-01-01,7229,1989,1985-09-01,1988-07-01,67,1985,1988,37,57,20,34.46666666666667,0,,
11419,1983-07-01,7229,1983,1981-09-01,1982-12-01,136,1981,1982,397,410,13,15.2,0,,
1370,1976-03-01,7230,1976,1973-07-01,1974-08-01,3,1973,1974,353,363,10,13.2,0,,
1000,1980-07-01,7231,1980,1977-06-01,1979-07-01,252,1977,1979,1149,1167,18,25.333333333333332,0,,
1373,1976-01-01,7231,1976,1973-09-01,1973-09-01,55,1973,1973,17,41,24,0.0,0,,
11541,1976-10-01,7231,1976,1974-05-01,1975-07-01,61,1974,1975,493,507,14,14.2,0,,
1629,1971-09-01,7233,1971,1969-03-01,1969-10-01,0,1969,1969,767,772,5,7.133333333333334,0,,
668,1985-05-01,7234,1985,1982-08-01,1984-07-01,26,1982,1984,545,566,21,23.333333333333332,0,,
1582,1972-07-01,7236,1972,1971-01-01,1971-02-01,32,1971,1971,699,709,10,1.0333333333333334,0,,
455,1989-01-01,7238,1989,1985-07-01,1987-12-01,4,1985,1987,171,185,14,29.433333333333334,0,,
735,1984-05-01,7238,1984,1982-01-01,1983-05-01,468,1982,1983,681,700,19,16.166666666666668,0,,
736,1984-05-01,7238,1984,1982-01-01,1983-03-01,387,1982,1983,701,720,19,14.133333333333333,0,,
888,1982-03-01,7238,1982,1979-10-01,1981-02-01,43,1979,1981,409,425,16,16.3,0,,
896,1982-01-01,7238,1982,1979-11-01,1981-01-01,190,1979,1981,63,80,17,14.233333333333333,0,,
996,1980-07-01,7238,1980,1978-08-01,1979-02-01,20,1978,1979,1083,1097,14,6.133333333333334,0,,
1029,1980-04-01,7238,1980,1978-04-01,1979-01-01,44,1978,1979,675,695,20,9.166666666666666,0,,
1050,1980-01-01,7238,1980,1978-01-01,1978-10-01,37,1978,1978,75,96,21,9.1,0,,
11324,1981-10-01,7238,1981,1980-06-01,1981-07-01,35,1980,1981,579,586,7,13.166666666666666,0,,
1250,1977-07-01,7241,1977,1975-03-01,1976-08-01,11,1975,1976,1163,1172,9,17.3,0,,
1296,1977-03-01,7244,1977,1975-10-01,1976-02-01,101,1975,1976,447,461,14,4.1,0,,
1484,1974-03-01,7247,1974,1972-08-01,1972-12-01,2,1972,1972,311,332,21,4.066666666666666,0,,
1036,1980-03-01,7249,1980,1978-06-01,1978-11-01,9,1978,1978,333,353,20,5.1,0,,
1271,1977-05-01,7250,1977,1975-08-01,1976-05-01,20,1975,1976,969,990,21,9.133333333333333,0,,
1535,1973-07-01,7251,1973,1971-01-01,1971-11-01,35,1971,1971,761,774,13,10.133333333333333,0,,
1122,1979-03-01,7253,1979,1977-03-01,1977-03-01,5,1977,1977,495,504,9,0.0,0,,
1493,1974-01-01,7256,1974,1972-05-01,1972-09-01,1,1972,1972,55,71,16,4.1,0,,
1562,1972-11-01,7256,1972,1971-01-01,1971-05-01,4,1971,1971,1003,1019,16,4.0,0,,
388,1990-05-01,7257,1990,1986-12-01,1989-06-01,2,1986,1989,621,636,15,30.433333333333334,0,,
9698,2005-04-01,7257,2005,2002-02-01,2004-02-01,12,2002,2004,593,614,21,24.333333333333332,0,,
10152,2015-07-01,7257,2015,2013-10-01,2015-01-01,9,2013,2015,825,867,42,15.233333333333333,0,,
10721,1998-10-01,7257,1998,1995-06-01,1997-12-01,36,1995,1997,793,815,22,30.466666666666665,0,,
27,1998-03-01,7258,1998,1995-07-01,1997-03-01,163,1995,1997,333,357,24,20.3,0,,
610,1986-05-01,7259,1986,1984-08-01,1985-07-01,160,1984,1985,623,640,17,11.133333333333333,0,,
1046,1980-03-01,7262,1980,1977-11-01,1979-01-01,143,1977,1979,491,503,12,14.2,0,,
294,1992-01-01,7263,1992,1989-01-01,1991-05-01,9,1989,1991,159,171,12,28.333333333333332,0,,
1554,1973-01-01,7264,1973,1971-01-01,1971-07-01,5,1971,1971,59,65,6,6.033333333333333,0,,
87,1996-09-01,7266,1996,1993-08-01,1995-10-01,45,1993,1995,1085,1107,22,26.366666666666667,0,,
401,1990-03-01,7266,1990,1987-07-01,1989-03-01,121,1987,1989,495,505,10,20.3,0,,
1652,1971-03-01,7267,1971,1965-09-01,1969-08-01,2,1965,1969,305,307,2,47.666666666666664,0,,
1184,1978-05-01,7269,1978,1976-10-01,1977-04-01,35,1976,1977,705,722,17,6.066666666666666,0,,
658,1985-07-01,7270,1985,1983-04-01,1984-08-01,7,1983,1984,807,816,9,16.266666666666666,0,,
1191,1978-03-01,7270,1978,1975-10-01,1977-09-01,3,1975,1977,397,402,5,23.366666666666667,0,,
11388,1982-10-01,7270,1982,1981-02-01,1981-11-01,1,1981,1981,645,651,6,9.1,0,,
973,1980-11-01,7271,1980,1979-01-01,1979-12-01,11,1979,1979,1595,1615,20,11.133333333333333,0,,
406,1990-01-01,7272,1990,1986-03-01,1988-07-01,16,1986,1988,93,111,18,28.433333333333334,0,,
748,1984-03-01,7274,1984,1981-11-01,1982-12-01,49,1981,1982,489,506,17,13.166666666666666,0,,
1090,1979-07-01,7274,1979,1977-09-01,1978-06-01,27,1977,1978,877,882,5,9.1,0,,
1365,1976-03-01,7275,1976,1974-07-01,1974-12-01,17,1974,1974,295,303,8,5.1,0,,
1027,1980-04-01,7276,1980,1978-05-01,1979-04-01,18,1978,1979,643,662,19,11.166666666666666,0,,
1530,1973-07-01,7276,1973,1971-01-01,1971-06-01,1,1971,1971,667,682,15,5.033333333333333,0,,
1020,1980-05-01,7277,1980,1977-10-01,1979-05-01,20,1977,1979,1031,1052,21,19.233333333333334,0,,
959,1981-03-01,7279,1981,1978-10-01,1980-02-01,53,1978,1980,451,489,38,16.266666666666666,0,,
697,1984-11-01,7280,1984,1983-09-01,1984-04-01,10,1983,1984,1365,1368,3,7.1,0,,
1455,1974-09-01,7282,1974,1970-04-01,1972-07-01,4,1970,1972,921,932,11,27.4,0,,
1514,1973-09-01,7282,1973,1971-05-01,1972-07-01,5,1971,1972,817,828,11,14.233333333333333,0,,
290,1992-01-01,7283,1992,1989-11-01,1991-05-01,837,1989,1991,77,105,28,18.2,0,,
433,1989-05-01,7284,1989,1984-08-01,1988-07-01,125,1984,1988,533,557,24,47.666666666666664,0,,
885,1982-03-01,7284,1982,1980-10-01,1981-03-01,8,1980,1981,325,344,19,5.033333333333333,0,,
1286,1977-03-01,7284,1977,1975-06-01,1975-06-01,37,1975,1975,273,294,21,0.0,0,,
11386,1982-10-01,7284,1982,1981-03-01,1982-05-01,10,1981,1982,627,635,8,14.2,0,,
11518,1976-06-01,7284,1976,1974-11-01,1975-06-01,14,1974,1975,293,299,6,7.066666666666666,0,,
6,1998-11-01,7285,1998,1996-07-01,1997-12-01,52,1996,1997,1389,1404,15,17.266666666666666,0,,
207,1993-11-01,7287,1993,1990-12-01,1993-04-01,11,1990,1993,1341,1354,13,28.4,0,,
785,1983-07-01,7287,1983,1981-11-01,1982-07-01,4,1981,1982,919,938,19,8.066666666666666,0,,
1158,1978-07-01,7287,1978,1974-05-01,1976-10-01,5,1974,1976,761,777,16,29.466666666666665,0,,
10693,1998-01-01,7287,1998,1994-12-01,1997-05-01,52,1994,1997,165,183,18,29.4,0,,
1365,1976-03-01,7289,1976,1974-07-01,1974-12-01,17,1974,1974,295,303,8,5.1,0,,
1413,1975-05-01,7291,1975,1973-05-01,1974-03-01,5,1973,1974,431,454,23,10.133333333333333,0,,
11520,1976-06-01,7291,1976,1973-07-01,1975-06-01,1,1973,1975,317,327,10,23.333333333333332,0,,
1471,1974-05-01,7295,1974,1971-06-01,1972-06-01,6,1971,1972,487,496,9,12.2,0,,
1687,1970-05-01,7295,1970,1968-07-01,1968-07-01,14,1968,1968,468,472,4,0.0,0,,
1139,1978-11-01,7296,1978,1976-07-01,1977-11-01,14,1976,1977,1363,1387,24,16.266666666666666,0,,
800,1983-07-01,7297,1983,1980-10-01,1982-09-01,17,1980,1982,1187,1207,20,23.333333333333332,0,,
1122,1979-03-01,7297,1979,1977-03-01,1977-03-01,5,1977,1977,495,504,9,0.0,0,,
1169,1978-07-01,7297,1978,1975-08-01,1977-11-01,9,1975,1977,969,980,11,27.433333333333334,0,,
1401,1975-07-01,7298,1975,1973-03-01,1973-03-01,30,1973,1973,691,709,18,0.0,0,,
137,1995-07-01,7299,1995,1994-10-01,1995-01-01,4,1994,1995,755,765,10,3.066666666666667,0,,
1575,1972-09-01,7300,1972,1971-02-01,1971-02-01,15,1971,1971,867,881,14,0.0,0,,
1212,1977-11-01,7301,1977,1973-07-01,1976-07-01,0,1973,1976,1767,1776,9,36.53333333333333,0,,
833,1983-01-01,7302,1983,1978-12-01,1981-12-01,101,1978,1981,79,98,19,36.53333333333333,0,,
190,1994-05-01,7304,1994,1991-08-01,1993-05-01,36,1991,1993,635,656,21,21.3,0,,
392,1990-05-01,7304,1990,1988-03-01,1989-06-01,41,1988,1989,705,723,18,15.233333333333333,0,,
867,1982-07-01,7304,1982,1980-08-01,1981-03-01,139,1980,1981,975,985,10,7.066666666666666,0,,
11147,1988-04-01,7304,1988,1985-06-01,1987-11-01,69,1985,1987,263,274,11,29.433333333333334,0,,
48,1997-09-01,7305,1997,1994-03-01,1997-02-01,121,1994,1997,1129,1151,22,35.6,0,,
365,1990-11-01,7305,1990,1989-03-01,1989-11-01,174,1989,1989,1443,1458,15,8.166666666666666,0,,
405,1990-01-01,7306,1990,1987-07-01,1989-02-01,10,1987,1989,75,92,17,19.366666666666667,0,,
915,1981-11-01,7306,1981,1980-04-01,1980-04-01,1,1980,1980,1553,1558,5,0.0,0,,
1184,1978-05-01,7309,1978,1976-10-01,1977-04-01,35,1976,1977,705,722,17,6.066666666666666,0,,
1465,1974-07-01,7309,1974,1972-09-01,1973-05-01,8,1972,1973,749,758,9,8.066666666666666,0,,
352,1991-01-01,7310,1991,1988-04-01,1989-12-01,5,1988,1989,99,121,22,20.3,0,,
639,1985-11-01,7310,1985,1983-04-01,1985-02-01,28,1983,1985,1369,1393,24,22.4,0,,
1575,1972-09-01,7310,1972,1971-02-01,1971-02-01,15,1971,1971,867,881,14,0.0,0,,
1619,1971-11-01,7310,1971,1969-12-01,1970-04-01,23,1969,1970,997,1008,11,4.033333333333333,0,,
1590,1972-05-01,7311,1972,1970-05-01,1970-11-01,84,1970,1970,515,528,13,6.133333333333334,0,,
1706,1970-03-01,7312,1970,1966-03-01,1968-05-01,12,1966,1968,324,330,6,26.4,0,,
136,1995-09-01,7316,1995,1993-12-01,1994-10-01,27,1993,1994,1195,1224,29,10.133333333333333,0,,
4138,2008-05-01,7316,2008,2007-01-01,2008-01-01,13,2007,2008,541,559,18,12.166666666666666,0,,
8388,2009-09-01,7316,2009,2007-10-01,2009-02-01,6,2007,2009,1371,1401,30,16.3,0,,
9764,2006-10-01,7316,2006,2004-05-01,2006-01-01,13,2004,2006,849,868,19,20.333333333333332,0,,
819,1983-03-01,7317,1983,1980-10-01,1982-06-01,8,1980,1982,321,333,12,20.266666666666666,0,,
983,1980-11-01,7318,1980,1979-01-01,1979-06-01,49,1979,1979,1791,1803,12,5.033333333333333,0,,
1151,1978-09-01,7321,1978,1976-11-01,1977-05-01,57,1976,1977,1097,1125,28,6.033333333333333,0,,
612,1986-05-01,7322,1986,1982-04-01,1984-12-01,234,1982,1984,657,678,21,32.5,0,,
1254,1977-07-01,7322,1977,1975-02-01,1976-08-01,68,1975,1976,1221,1242,21,18.233333333333334,0,,
1199,1978-01-01,7324,1978,1976-02-01,1976-12-01,292,1976,1976,51,58,7,10.133333333333333,0,,
11441,1983-10-01,7324,1983,1982-02-01,1982-12-01,129,1982,1982,723,735,12,10.1,0,,
243,1993-01-01,7325,1993,1991-01-01,1992-06-01,35,1991,1992,85,121,36,17.233333333333334,0,,
266,1992-07-01,7325,1992,1989-07-01,1991-10-01,35,1989,1991,781,801,20,27.4,0,,
568,1987-01-01,7325,1987,1984-03-01,1986-02-01,64,1984,1986,117,142,25,23.4,0,,
637,1985-11-01,7325,1985,1983-12-01,1985-01-01,159,1983,1985,1337,1356,19,13.233333333333333,0,,
795,1983-07-01,7327,1983,1980-08-01,1982-10-01,16,1980,1982,1093,1108,15,26.366666666666667,0,,
1664,1971-01-01,7328,1971,1968-05-01,1969-01-01,2,1968,1969,119,129,10,8.166666666666666,0,,
222,1993-07-01,7330,1993,1991-03-01,1993-01-01,22,1991,1993,857,870,13,22.4,0,,
1460,1974-07-01,7333,1974,1972-10-01,1973-06-01,0,1972,1973,667,677,10,8.1,0,,
1664,1971-01-01,7334,1971,1968-05-01,1969-01-01,2,1968,1969,119,129,10,8.166666666666666,0,,
1214,1977-11-01,7335,1977,1972-05-01,1976-09-01,31,1972,1976,1797,1821,24,52.8,0,,
1093,1979-07-01,7336,1979,1977-05-01,1978-03-01,1,1977,1978,921,938,17,10.133333333333333,0,,
295,1991-11-01,7339,1991,1988-09-01,1991-02-01,38,1988,1991,1525,1549,24,29.433333333333334,0,,
10989,1994-10-01,7339,1994,1992-10-01,1994-05-01,9,1992,1994,739,771,32,19.233333333333334,0,,
1580,1972-07-01,7341,1972,1970-11-01,1971-03-01,9,1970,1971,681,687,6,4.0,0,,
676,1985-03-01,7342,1985,1982-12-01,1984-04-01,44,1982,1984,271,293,22,16.233333333333334,0,,
1348,1976-07-01,7343,1976,1974-10-01,1975-04-01,2,1974,1975,777,786,9,6.066666666666666,0,,
793,1983-07-01,7344,1983,1981-05-01,1982-07-01,214,1981,1982,1047,1064,17,14.2,0,,
1249,1977-07-01,7344,1977,1976-03-01,1976-03-01,104,1976,1976,1137,1161,24,0.0,0,,
1489,1974-01-01,7344,1974,1972-03-01,1972-09-01,36,1972,1972,1,20,19,6.133333333333334,0,,
1707,1970-03-01,7344,1970,1967-03-01,1968-10-01,25,1967,1968,331,344,13,19.333333333333332,0,,
11438,1983-10-01,7344,1983,1981-06-01,1982-10-01,7,1981,1982,677,693,16,16.233333333333334,0,,
1236,1977-09-01,7346,1977,1975-11-01,1976-08-01,10,1975,1976,1349,1363,14,9.133333333333333,0,,
1372,1976-01-01,7347,1976,1974-02-01,1974-08-01,17,1974,1974,1,16,15,6.033333333333333,0,,
1334,1976-09-01,7348,1976,1974-12-01,1975-07-01,14,1974,1975,1001,1015,14,7.066666666666666,0,,
744,1984-03-01,7349,1984,1979-12-01,1983-03-01,4,1979,1983,419,426,7,39.53333333333333,0,,
1232,1977-10-01,7350,1977,1974-12-01,1976-10-01,4,1974,1976,1703,1715,12,22.333333333333332,0,,
157,1995-03-01,7353,1995,1991-12-01,1994-01-01,10,1991,1994,401,423,22,25.4,0,,
1253,1977-07-01,7355,1977,1974-04-01,1976-08-01,36,1974,1976,1205,1220,15,28.433333333333334,0,,
290,1992-01-01,7356,1992,1989-11-01,1991-05-01,837,1989,1991,77,105,28,18.2,0,,
604,1986-07-01,7357,1986,1984-06-01,1985-10-01,16,1984,1985,961,979,18,16.233333333333334,0,,
209,1993-11-01,7359,1993,1991-07-01,1993-02-01,301,1991,1993,1367,1393,26,19.366666666666667,0,,
1671,1970-11-01,7360,1970,1968-09-01,1969-04-01,102,1968,1969,907,920,13,7.066666666666666,0,,
1649,1971-03-01,7361,1971,1968-04-01,1969-10-01,61,1968,1969,253,271,18,18.266666666666666,0,,
391,1990-05-01,7363,1990,1988-08-01,1989-08-01,52,1988,1989,683,704,21,12.166666666666666,0,,
964,1981-01-01,7363,1981,1979-06-01,1980-03-01,99,1979,1980,65,71,6,9.133333333333333,0,,
995,1980-09-01,7363,1980,1976-09-01,1979-08-01,58,1976,1979,1521,1540,19,35.46666666666667,0,,
1204,1978-01-01,7363,1978,1976-08-01,1977-02-01,17,1976,1977,147,152,5,6.133333333333334,0,,
11418,1983-04-01,7363,1983,1981-07-01,1982-06-01,12,1981,1982,393,396,3,11.166666666666666,0,,
1402,1975-07-01,7364,1975,1974-02-01,1974-05-01,4,1974,1974,711,717,6,2.966666666666667,0,,
528,1987-09-01,7365,1987,1986-04-01,1986-12-01,19,1986,1986,1139,1149,10,8.133333333333333,0,,
1431,1975-01-01,7366,1975,1973-02-01,1973-11-01,130,1973,1973,81,92,11,9.1,0,,
1574,1972-09-01,7367,1972,1971-02-01,1971-02-01,6,1971,1971,855,865,10,0.0,0,,
117,1996-01-01,7368,1996,1993-07-01,1995-03-01,51,1993,1995,77,101,24,20.266666666666666,0,,
722,1984-07-01,7369,1984,1982-05-01,1983-07-01,45,1982,1983,939,961,22,14.2,0,,
1496,1974-01-01,7370,1974,1972-08-01,1972-08-01,2,1972,1972,103,112,9,0.0,0,,
1236,1977-09-01,7372,1977,1975-11-01,1976-08-01,10,1975,1976,1349,1363,14,9.133333333333333,0,,
1450,1974-09-01,7373,1974,1970-07-01,1972-12-01,13,1970,1972,853,867,14,29.466666666666665,0,,
1626,1971-09-01,7373,1971,1969-10-01,1969-10-01,88,1969,1969,723,737,14,0.0,0,,
714,1984-09-01,7374,1984,1982-02-01,1983-11-01,25,1982,1983,1291,1312,21,21.266666666666666,0,,
1234,1977-09-01,7376,1977,1976-03-01,1976-10-01,48,1976,1976,1329,1338,9,7.133333333333334,0,,
874,1982-05-01,7378,1982,1980-06-01,1981-03-01,13,1980,1981,593,606,13,9.1,0,,
11246,1980-04-01,7378,1980,1978-07-01,1979-04-01,84,1978,1979,533,537,4,9.133333333333333,0,,
74,1997-01-01,7380,1997,1994-11-01,1996-03-01,25,1994,1996,133,161,28,16.2,0,,
108,1996-03-01,7381,1996,1993-04-01,1995-03-01,97,1993,1995,295,332,37,23.3,1,,1.0
108,1996-03-01,7381,1996,1993-04-01,1995-03-01,97,1993,1995,295,332,37,23.3,0,,
587,1986-09-01,7382,1986,1984-07-01,1986-01-01,153,1984,1986,1129,1160,31,18.3,0,,
940,1981-05-01,7382,1981,1979-01-01,1980-07-01,78,1979,1980,575,596,21,18.233333333333334,0,,
1070,1979-11-01,7383,1979,1976-09-01,1978-08-01,18,1976,1978,1499,1512,13,23.3,0,,
1291,1977-03-01,7384,1977,1975-06-01,1975-10-01,3,1975,1975,361,374,13,4.066666666666666,0,,
558,1987-03-01,7385,1987,1985-02-01,1986-10-01,318,1985,1986,363,390,27,20.233333333333334,0,,
1589,1972-05-01,7386,1972,1970-04-01,1970-08-01,0,1970,1970,497,514,17,4.066666666666666,0,,
1570,1972-11-01,7387,1972,1970-11-01,1971-04-01,12,1970,1971,1137,1146,9,5.033333333333333,0,,
1445,1974-11-01,7390,1974,1972-12-01,1973-11-01,116,1972,1973,1115,1127,12,11.166666666666666,0,,
920,1981-09-01,7391,1981,1980-04-01,1980-09-01,16,1980,1980,1201,1221,20,5.1,0,,
1547,1973-03-01,7391,1973,1970-10-01,1971-09-01,12,1970,1971,321,335,14,11.166666666666666,0,,
803,1983-05-01,7392,1983,1981-07-01,1982-03-01,97,1981,1982,553,563,10,8.1,0,,
561,1987-03-01,7393,1987,1984-08-01,1986-06-01,22,1984,1986,425,439,14,22.3,0,,
953,1981-03-01,7394,1981,1978-02-01,1979-07-01,70,1978,1979,359,368,9,17.166666666666668,0,,
1281,1977-04-01,7395,1977,1975-03-01,1976-05-01,8,1975,1976,703,717,14,14.233333333333333,0,,
829,1983-03-01,7396,1983,1981-03-01,1982-02-01,463,1981,1982,485,505,20,11.233333333333333,0,,
845,1982-11-01,7399,1982,1980-12-01,1981-11-01,361,1980,1981,1483,1504,21,11.166666666666666,0,,
939,1981-05-01,7401,1981,1978-03-01,1980-01-01,371,1978,1980,555,574,19,22.366666666666667,0,,
1399,1975-07-01,7404,1975,1973-01-01,1974-06-01,44,1973,1974,669,682,13,17.2,0,,
1588,1972-05-01,7405,1972,1970-01-01,1970-11-01,2,1970,1970,487,496,9,10.133333333333333,0,,
980,1980-11-01,7407,1980,1978-09-01,1979-10-01,36,1978,1979,1745,1753,8,13.166666666666666,0,,
459,1988-11-01,7409,1988,1986-08-01,1988-03-01,55,1986,1988,1301,1314,13,19.266666666666666,1,,0.0
459,1988-11-01,7409,1988,1986-08-01,1988-03-01,55,1986,1988,1301,1314,13,19.266666666666666,0,,
319,1991-07-01,7411,1991,1988-03-01,1990-05-01,201,1988,1990,953,965,12,26.366666666666667,0,,
117,1996-01-01,7412,1996,1993-07-01,1995-03-01,51,1993,1995,77,101,24,20.266666666666666,0,,
10999,1985-01-01,7412,1985,1982-11-01,1984-08-01,44,1982,1984,135,151,16,21.3,0,,
11245,1980-04-01,7412,1980,1978-07-01,1979-06-01,149,1978,1979,521,531,10,11.166666666666666,0,,
11359,1982-04-01,7412,1982,1980-08-01,1981-10-01,33,1980,1981,273,290,17,14.2,0,,
1686,1970-05-01,7414,1970,1968-08-01,1969-04-01,15,1968,1969,453,467,14,8.1,0,,
1119,1979-03-01,7418,1979,1977-03-01,1978-02-01,38,1977,1978,423,435,12,11.233333333333333,0,,
232,1993-05-01,7422,1993,1989-12-01,1992-10-01,162,1989,1992,629,656,27,34.5,0,,
1252,1977-07-01,7423,1977,1975-11-01,1976-07-01,67,1975,1976,1187,1204,17,8.1,0,,
748,1984-03-01,7424,1984,1981-11-01,1982-12-01,49,1981,1982,489,506,17,13.166666666666666,0,,
10997,1985-01-01,7424,1985,1982-07-01,1984-08-01,167,1982,1984,107,120,13,25.4,0,,
639,1985-11-01,7425,1985,1983-04-01,1985-02-01,28,1983,1985,1369,1393,24,22.4,0,,
1274,1977-04-01,7425,1977,1975-05-01,1976-04-01,18,1975,1976,591,599,8,11.2,0,,
1571,1972-09-01,7427,1972,1970-09-01,1971-01-01,44,1970,1971,793,819,26,4.066666666666666,0,,
460,1988-11-01,7428,1988,1986-02-01,1987-10-01,110,1986,1987,1315,1332,17,20.233333333333334,0,,
69,1997-01-01,7429,1997,1995-04-01,1996-03-01,7,1995,1996,1,18,17,11.166666666666666,0,,
11119,1987-10-01,7429,1987,1986-06-01,1987-04-01,126,1986,1987,525,540,15,10.133333333333333,0,,
11402,1983-01-01,7429,1983,1981-05-01,1982-08-01,89,1981,1982,153,170,17,15.233333333333333,0,,
511,1988-01-01,7430,1988,1986-01-01,1986-11-01,28,1986,1986,147,172,25,10.133333333333333,0,,
11094,1987-01-01,7430,1987,1985-07-01,1986-06-01,8,1985,1986,169,174,5,11.166666666666666,0,,
1261,1977-05-01,7433,1977,1974-12-01,1976-05-01,7,1974,1976,821,842,21,17.233333333333334,0,,
719,1984-07-01,7439,1984,1980-07-01,1983-11-01,15,1980,1983,873,885,12,40.6,0,,
211,1993-09-01,7440,1993,1990-06-01,1993-03-01,404,1990,1993,989,1018,29,33.46666666666667,0,,
1102,1979-05-01,7442,1979,1977-05-01,1978-05-01,11,1977,1978,603,619,16,12.166666666666666,0,,
120,1996-01-01,7445,1996,1991-11-01,1995-02-01,104,1991,1995,175,205,30,39.6,0,,
10684,1997-10-01,7445,1997,1994-03-01,1997-06-01,59,1994,1997,655,682,27,39.6,0,,
11077,1986-08-01,7445,1986,1984-01-01,1985-06-01,46,1984,1985,559,578,19,17.233333333333334,0,,
11364,1982-07-01,7445,1982,1980-12-01,1982-03-01,107,1980,1982,335,354,19,15.166666666666666,0,,
1038,1980-03-01,7446,1980,1978-03-01,1978-09-01,17,1978,1978,371,386,15,6.133333333333334,0,,
1403,1975-07-01,7448,1975,1974-04-01,1974-06-01,20,1974,1974,719,725,6,2.033333333333333,0,,
232,1993-05-01,7449,1993,1989-12-01,1992-10-01,162,1989,1992,629,656,27,34.5,0,,
1460,1974-07-01,7450,1974,1972-10-01,1973-06-01,0,1972,1973,667,677,10,8.1,0,,
217,1993-09-01,7452,1993,1991-05-01,1992-12-01,66,1991,1992,1173,1197,24,19.333333333333332,0,,
674,1985-05-01,7453,1985,1983-11-01,1984-09-01,7,1983,1984,659,665,6,10.166666666666666,0,,
1243,1977-09-01,7456,1977,1974-03-01,1976-08-01,2,1974,1976,1499,1515,16,29.466666666666665,0,,
1451,1974-09-01,7456,1974,1971-12-01,1973-06-01,20,1971,1973,869,883,14,18.266666666666666,0,,
1666,1970-11-01,7456,1970,1966-08-01,1969-10-01,43,1966,1969,816,830,14,38.56666666666667,0,,
981,1980-11-01,7457,1980,1977-03-01,1979-10-01,37,1977,1979,1755,1762,7,31.466666666666665,0,,
739,1984-03-01,7458,1984,1981-07-01,1983-03-01,1091,1981,1983,271,320,49,20.266666666666666,0,,
11459,1984-04-01,7458,1984,1982-11-01,1983-09-01,107,1982,1983,231,241,10,10.133333333333333,0,,
32,1998-01-01,7459,1998,1995-01-01,1997-02-01,64,1995,1997,1,45,44,25.4,1,,0.0
32,1998-01-01,7459,1998,1995-01-01,1997-02-01,64,1995,1997,1,45,44,25.4,0,,
1456,1974-09-01,7462,1974,1970-10-01,1973-02-01,129,1970,1973,947,966,19,28.466666666666665,0,,
629,1986-01-01,7465,1986,1983-07-01,1984-12-01,37,1983,1984,129,138,9,17.3,0,,
10880,1992-02-01,7465,1992,1989-05-01,1991-02-01,34,1989,1991,407,425,18,21.366666666666667,0,,
1421,1975-03-01,7466,1975,1972-06-01,1974-02-01,1,1972,1974,261,281,20,20.333333333333332,0,,
46,1997-09-01,7468,1997,1995-02-01,1996-10-01,598,1995,1996,1059,1095,36,20.266666666666666,0,,
11509,1976-02-01,7470,1976,1974-06-01,1975-02-01,2,1974,1975,185,190,5,8.166666666666666,0,,
1375,1976-01-01,7472,1976,1974-03-01,1974-11-01,18,1974,1974,53,66,13,8.166666666666666,0,,
1699,1970-03-01,7472,1970,1968-07-01,1968-12-01,49,1968,1968,231,250,19,5.1,0,,
362,1990-11-01,7475,1990,1988-01-01,1990-03-01,55,1988,1990,1365,1390,25,26.333333333333332,0,,
1503,1973-11-01,7476,1973,1971-10-01,1972-02-01,174,1971,1972,1027,1041,14,4.1,0,,
668,1985-05-01,7478,1985,1982-08-01,1984-07-01,26,1982,1984,545,566,21,23.333333333333332,0,,
631,1986-01-01,7482,1986,1983-12-01,1985-05-01,35,1983,1985,153,169,16,17.233333333333334,0,,
1169,1978-07-01,7483,1978,1975-08-01,1977-11-01,9,1975,1977,969,980,11,27.433333333333334,0,,
1607,1972-01-01,7484,1972,1969-12-01,1970-06-01,7,1969,1970,69,86,17,6.066666666666666,0,,
681,1985-03-01,7485,1985,1978-09-01,1984-10-01,604,1978,1984,363,384,21,74.06666666666666,0,,
682,1985-03-01,7485,1985,1978-09-01,1984-10-01,2329,1978,1984,385,407,22,74.06666666666666,0,,
1395,1976-01-01,7486,1976,1973-07-01,1973-07-01,26,1973,1973,959,974,15,0.0,0,,
1039,1980-03-01,7488,1980,1978-10-01,1978-10-01,4,1978,1978,387,399,12,0.0,0,,
11690,1979-04-01,7488,1979,1976-05-01,1978-04-01,5,1976,1978,305,313,8,23.333333333333332,0,,
1062,1979-11-01,7490,1979,1977-08-01,1978-10-01,18,1977,1978,1367,1389,22,14.2,0,,
30,1998-03-01,7491,1998,1995-11-01,1997-04-01,49,1995,1997,409,426,17,17.233333333333334,0,,
390,1990-05-01,7501,1990,1985-12-01,1989-05-01,25,1985,1989,661,682,21,41.56666666666667,0,,
1698,1970-03-01,7505,1970,1967-06-01,1968-10-01,0,1967,1968,225,230,5,16.266666666666666,0,,
1370,1976-03-01,7506,1976,1973-07-01,1974-08-01,3,1973,1974,353,363,10,13.2,0,,
