InstID,ArticleID,AuthorID,Year
13,10568,799,2004
38,10570,3631,2004
228,10571,9408,2004
175,10572,8892,2004
6,10575,5505,2004
169,10575,4284,2004
11,10576,2463,2004
8,10577,8811,2004
13,10577,439,2004
217,10578,459,2004
52,10580,3734,2004
578,10581,2101,2004
578,10581,9409,2004
114,10582,6595,2004
8,10582,297,2004
40,10583,3834,2004
122,10584,5666,2004
10,10585,3807,2004
348,10586,113,2004
297,10587,8894,2004
297,10587,1848,2004
258,10587,1584,2004
21,10590,9411,2004
21,10590,4854,2004
13,10591,2753,2004
338,10594,9153,2004
12,10595,8888,2004
411,10596,4929,2004
45,10597,8668,2004
175,10598,2906,1995
9,10600,6631,1995
215,10601,3231,1995
215,10601,4048,1995
215,10601,2062,1995
5,10602,7202,1995
101,10602,6419,1995
48,10603,9413,1995
701,10603,9414,1995
48,10603,4620,1995
418,10604,9415,1995
5,10605,2655,1995
4,10606,5734,1995
8,10606,5410,1995
13,10607,4512,1995
2,10607,2951,1995
16,10609,3247,1995
222,10611,1044,1995
319,10613,8895,1995
3,10616,3553,1995
617,10617,8694,1995
3,10618,4149,1995
8,10619,1164,1995
19,10619,3167,1995
175,10620,4408,1995
2,10621,1614,1995
271,10622,1656,1995
21,10623,838,1995
213,10624,3371,1995
213,10624,9417,1995
340,10625,565,1995
258,10626,1584,1995
13,10628,3874,1996
21,10628,5164,1996
180,10629,2231,1996
48,10630,5865,1996
17,10630,4994,1996
59,10632,2444,1996
181,10632,2353,1996
26,10633,9053,1996
45,10634,2740,1996
9,10634,9418,1996
38,10635,1422,1996
16,10636,5932,1996
4,10638,1888,1996
15,10640,4473,1996
8,10642,279,1996
8,10642,3752,1996
3,10643,3376,1996
5,10643,2655,1996
9,10644,4991,1996
38,10647,8897,1996
13,10649,1072,1996
617,10651,4155,1996
12,10652,9419,1996
222,10653,5304,1996
834,10654,692,1996
3,10657,5766,1997
11,10658,863,1997
213,10659,4013,1997
44,10660,6344,1997
1,10663,5691,1997
343,10664,3312,1997
247,10665,9421,1997
213,10666,4013,1997
15,10669,2101,1997
355,10670,5048,1997
31,10672,6884,1997
170,10674,9423,1997
349,10675,9424,1997
1,10676,1133,1997
471,10677,8899,1997
15,10677,5660,1997
3,10679,2457,1997
217,10679,2653,1997
3,10679,9425,1997
12,10680,799,1997
2,10681,1402,1997
10,10682,5832,1997
3,10682,8900,1997
21,10682,5243,1997
3,10683,2457,1997
46,10683,2182,1997
8,10683,4549,1997
216,10684,9426,1997
46,10684,7445,1997
52,10686,2253,1998
86,10687,1930,1998
358,10687,5229,1998
335,10688,9429,1998
21,10688,4854,1998
215,10689,3663,1998
193,10690,4813,1998
813,10690,9074,1998
174,10690,6251,1998
191,10691,9038,1998
5,10692,6066,1998
169,10692,839,1998
454,10693,7287,1998
654,10693,3516,1998
2,10694,925,1998
13,10695,3298,1998
173,10696,9430,1998
3,10697,2457,1998
46,10697,2182,1998
8,10697,4549,1998
249,10699,675,1998
23,10699,4483,1998
466,10700,8903,1998
16,10701,1422,1998
912,10701,9431,1998
175,10702,4190,1998
32,10702,5313,1998
617,10704,9432,1998
486,10706,2263,1998
169,10706,4520,1998
6,10707,1406,1998
169,10707,9434,1998
617,10708,5354,1998
174,10709,8905,1998
171,10709,8906,1998
20,10710,2747,1998
216,10711,5852,1998
351,10711,5165,1998
4,10712,1983,1998
494,10713,5125,1998
1,10714,24,1998
9,10714,283,1998
9,10715,2565,1998
6,10716,9435,1998
52,10717,3786,1998
180,10718,8880,1998
179,10719,9436,1998
179,10719,4958,1998
22,10720,2085,1998
221,10722,8908,1998
11,10723,9386,1998
174,10725,9437,1999
2,10726,1614,1999
2,10727,1614,1999
11,10728,2278,1999
2,10731,1614,1999
175,10732,3709,1999
1,10733,538,1999
1,10736,1360,1999
665,10737,8909,1999
217,10738,5859,1999
222,10739,9185,1999
228,10739,9408,1999
217,10740,521,1999
170,10741,3229,1999
12,10741,3374,1999
55,10742,9438,1999
181,10744,1345,1999
181,10744,2353,1999
169,10745,2003,1999
5,10745,5561,1999
32,10746,2682,1999
524,10747,4667,1999
33,10748,1010,1999
15,10749,3371,1999
252,10750,9439,1999
19,10750,5142,1999
101,10750,3613,1999
4,10751,9440,1999
27,10752,1951,1999
52,10752,5031,1999
38,10753,6144,1999
2,10754,4004,1999
285,10755,4595,1999
433,10755,456,1999
183,10756,3650,1999
5,10757,1255,1999
13,10757,1155,1999
9,10758,8910,1999
16,10758,6170,1999
16,10759,2973,1999
9,10761,2865,1999
21,10762,9441,1999
4,10763,120,1999
32,10765,2682,1999
357,10766,565,1999
340,10768,9442,1990
347,10768,6572,1990
8,10769,297,1990
448,10769,3329,1990
13,10770,1108,1990
411,10771,401,1990
13,10771,446,1990
12,10772,9443,1990
169,10774,3612,1990
186,10775,8911,1990
186,10775,7120,1990
186,10775,9444,1990
412,10776,169,1990
412,10776,1525,1990
4,10779,3403,1990
11,10779,1198,1990
45,10780,5106,1990
247,10781,1811,1990
9,10782,8905,1990
9,10782,2165,1990
370,10783,1945,1990
213,10784,428,1990
180,10785,8912,1990
265,10786,8913,1990
233,10787,8914,1990
1,10788,1808,1990
38,10789,6706,1990
8,10790,1912,1990
8,10790,297,1990
8,10791,1912,1990
8,10791,297,1990
627,10792,9446,1990
4,10792,1987,1990
17,10794,4693,1990
24,10795,2176,1990
454,10796,1359,1990
5,10796,5377,1990
193,10797,9447,1990
234,10798,2878,1990
349,10799,9448,1990
5,10801,5730,1990
5,10801,4486,1990
1,10802,1440,1990
5,10802,1237,1990
2,10802,1614,1990
3,10803,2282,1990
1,10804,2572,1990
169,10805,3612,1990
169,10805,6540,1990
25,10806,7186,1990
219,10807,9449,1990
718,10807,9450,1990
36,10809,9452,1990
186,10810,9453,1990
172,10811,2443,1991
175,10812,3662,1991
4,10813,1888,1991
412,10813,1525,1991
3,10814,4149,1991
55,10819,6872,1991
4,10820,470,1991
215,10821,8916,1991
15,10821,5079,1991
8,10822,4054,1991
180,10823,9454,1991
19,10824,5841,1991
4,10825,24,1991
13,10825,283,1991
13,10826,3188,1991
5,10827,228,1991
411,10827,4125,1991
169,10828,3612,1991
175,10828,8792,1991
9,10829,8905,1991
10,10830,5024,1991
220,10831,9455,1991
13,10832,5500,1991
348,10833,9456,1991
20,10833,2745,1991
231,10835,9458,1991
14,10835,5457,1991
169,10838,4520,1991
5,10840,4306,1991
128,10842,8917,1991
26,10842,4833,1991
169,10844,1584,1991
169,10844,7183,1991
27,10845,6308,1991
13,10845,5715,1991
222,10846,9460,1991
222,10846,8918,1991
11,10847,4773,1991
11,10847,292,1991
175,10848,907,1991
503,10848,6653,1991
8,10849,4677,1991
12,10851,7514,1991
37,10851,9461,1991
105,10852,6884,1991
216,10854,9462,1991
15,10856,779,1991
904,10857,9464,1991
233,10858,4132,1991
130,10859,8919,1991
20,10861,7516,1992
4,10862,4054,1992
4,10863,4054,1992
2,10864,3190,1992
101,10865,7522,1992
83,10866,5836,1992
13,10867,7167,1992
34,10867,9467,1992
170,10868,5713,1992
12,10869,3374,1992
10,10870,5557,1992
6,10871,4485,1992
38,10872,1422,1992
1,10875,5041,1992
411,10876,1694,1992
412,10876,6084,1992
13,10877,7167,1992
20,10877,4021,1992
13,10878,3298,1992
55,10879,9468,1992
440,10879,8920,1992
186,10880,7465,1992
3,10881,271,1992
3,10881,6592,1992
16,10882,3730,1992
20,10884,6344,1992
20,10884,2096,1992
1,10887,1440,1992
10,10887,6703,1992
4,10888,4054,1992
52,10890,2511,1992
52,10890,5539,1992
233,10891,6318,1992
82,10892,431,1992
2,10894,4904,1992
2,10894,6013,1992
338,10896,5789,1992
38,10898,1422,1992
13,10899,3874,1992
13,10900,5982,1992
13,10901,3430,1992
13,10901,7167,1992
179,10902,864,1992
200,10903,6976,1992
4,10904,2916,1993
11,10904,6666,1993
17,10905,4266,1993
411,10905,3030,1993
1,10906,4479,1993
3,10907,4894,1993
213,10910,428,1993
213,10910,4013,1993
114,10912,518,1993
215,10913,6693,1993
13,10915,604,1993
1,10916,2714,1993
13,10917,3298,1993
8,10917,9470,1993
2,10918,24,1993
750,10923,9472,1993
750,10923,6279,1993
215,10924,6521,1993
215,10924,6693,1993
169,10924,360,1993
13,10925,3430,1993
13,10925,7167,1993
48,10926,3151,1993
454,10926,585,1993
85,10926,8922,1993
414,10927,7895,1993
412,10927,9473,1993
350,10928,4527,1993
3,10929,5832,1993
21,10929,4854,1993
12,10930,799,1993
193,10931,9474,1993
175,10931,907,1993
175,10931,2906,1993
32,10932,4559,1993
28,10932,8923,1993
19,10933,4394,1993
13,10933,5464,1993
2,10934,268,1993
20,10936,3705,1993
581,10937,2053,1993
581,10937,9475,1993
13,10939,4518,1993
9,10941,4991,1993
9,10942,299,1993
2,10942,2904,1993
38,10943,5106,1993
25,10943,493,1993
8,10944,1807,1993
8,10944,1870,1993
10,10946,6703,1993
411,10947,1117,1993
15,10948,2101,1993
48,10950,4016,1993
33,10950,8924,1993
33,10950,8925,1993
33,10951,8924,1993
20,10952,6005,1994
2,10955,3800,1994
223,10956,6282,1994
178,10957,2952,1994
206,10957,9387,1994
38,10958,849,1994
1,10959,8927,1994
13,10960,3344,1994
20,10960,1856,1994
27,10961,716,1994
27,10961,3433,1994
27,10961,5488,1994
169,10965,7172,1994
175,10965,4190,1994
3,10966,5832,1994
21,10966,4854,1994
21,10966,5243,1994
3,10966,2653,1994
292,10967,9477,1994
226,10967,9478,1994
24,10968,2176,1994
23,10969,6716,1994
23,10969,5692,1994
3,10970,2282,1994
48,10971,9413,1994
13,10972,1033,1994
169,10972,894,1994
1,10973,4294,1994
1,10973,4479,1994
169,10975,894,1994
217,10976,4544,1994
13,10977,935,1994
5,10978,6066,1994
23,10979,5692,1994
4,10979,2211,1994
2,10980,1996,1994
215,10981,3585,1994
8,10983,2727,1994
1,10984,5929,1994
12,10984,3243,1994
2,10985,2046,1994
17,10985,6733,1994
4,10987,5734,1994
8,10987,5410,1994
38,10987,1994,1994
157,10988,9479,1994
61,10988,5661,1994
140,10989,7339,1994
5,10990,3251,1994
38,10990,3968,1994
82,10991,431,1985
236,10992,6426,1985
169,10993,2867,1985
21,10994,5692,1985
5,10995,5979,1985
9,10996,2589,1985
11,10997,7424,1985
52,10997,5469,1985
169,10998,894,1985
169,10999,7412,1985
732,11000,9480,1985
249,11002,6007,1985
1,11002,2572,1985
175,11003,907,1985
175,11003,2906,1985
222,11004,1211,1985
180,11004,9481,1985
169,11005,7112,1985
169,11006,8929,1985
23,11007,3516,1985
19,11008,5614,1985
19,11008,9026,1985
18,11011,9482,1985
18,11011,7123,1985
18,11011,440,1985
617,11012,9402,1985
16,11013,4660,1985
285,11014,1770,1985
11,11015,4925,1985
4,11015,2219,1985
12,11016,7514,1985
3,11016,6281,1985
11,11017,1440,1985
1,11017,2572,1985
6,11018,538,1985
8,11019,5024,1985
412,11020,1525,1985
24,11021,8930,1985
8,11023,4677,1985
340,11024,9484,1985
55,11026,5073,1985
55,11026,1048,1985
431,11028,9485,1985
20,11029,2745,1985
222,11030,5897,1985
213,11031,4013,1985
578,11033,5565,1985
340,11034,3791,1985
173,11035,3990,1985
200,11038,6976,1985
14,11039,5636,1985
14,11039,2095,1985
174,11041,4373,1986
2,11041,1614,1986
174,11042,4373,1986
2,11042,1614,1986
13,11044,5022,1986
2,11044,1614,1986
11,11045,4801,1986
8,11045,6014,1986
23,11048,6751,1986
9,11050,4345,1986
4,11051,3729,1986
8,11052,6445,1986
340,11052,3791,1986
5,11054,1930,1986
253,11055,6761,1986
186,11057,2016,1986
179,11057,4958,1986
430,11058,8933,1986
169,11059,8934,1986
11,11061,9489,1986
8,11062,6445,1986
2,11063,660,1986
340,11064,9484,1986
8,11065,6872,1986
44,11067,3477,1986
44,11067,8935,1986
181,11068,2353,1986
236,11068,9465,1986
4,11069,719,1986
261,11071,6351,1986
340,11071,9027,1986
175,11072,8936,1986
236,11075,6890,1986
170,11076,7229,1986
200,11076,8937,1986
174,11079,7158,1986
236,11080,6360,1986
24,11081,2817,1986
24,11081,4865,1986
24,11081,1860,1986
175,11082,8962,1986
175,11082,1184,1986
175,11084,907,1987
175,11084,2906,1987
9,11085,2589,1987
2,11085,5865,1987
175,11086,1960,1987
171,11087,8938,1987
16,11088,607,1987
8,11088,4677,1987
193,11089,6274,1987
8,11090,6014,1987
596,11091,8939,1987
17,11092,4266,1987
963,11093,7564,1987
49,11094,7430,1987
936,11094,9491,1987
48,11095,3151,1987
48,11095,3374,1987
21,11096,5164,1987
5,11097,1359,1987
5,11098,489,1987
5,11098,1324,1987
3,11099,2457,1987
3,11099,6281,1987
50,11100,8940,1987
4,11101,508,1987
2,11101,1277,1987
12,11103,5836,1987
10,11104,4035,1987
97,11105,9040,1987
13,11107,5982,1987
5,11108,228,1987
13,11109,3344,1987
12,11110,5836,1987
5,11111,6987,1987
5,11112,1255,1987
49,11112,1155,1987
173,11116,6908,1987
34,11116,6238,1987
44,11117,7017,1987
1,11118,1808,1987
23,11119,7429,1987
20,11119,2745,1987
1,11120,1440,1987
5,11120,1237,1987
11,11121,3455,1987
21,11122,5415,1987
21,11122,5164,1987
8,11123,4677,1987
79,11124,4815,1987
235,11125,8942,1987
236,11125,9494,1987
200,11126,4813,1987
336,11127,9495,1987
223,11128,6282,1987
234,11129,9028,1987
12,11130,3261,1988
97,11130,9402,1988
169,11131,3229,1988
21,11131,9496,1988
169,11132,3229,1988
21,11132,9496,1988
169,11133,2867,1988
40,11135,4,1988
49,11135,6426,1988
236,11135,6801,1988
430,11136,4124,1988
8,11138,1807,1988
16,11140,607,1988
1,11142,1277,1988
340,11143,2144,1988
13,11144,5982,1988
271,11145,9498,1988
13,11146,3298,1988
14,11148,6253,1988
15,11149,2650,1988
23,11149,824,1988
23,11150,6614,1988
6,11150,88,1988
23,11150,3516,1988
257,11153,3837,1988
180,11154,2470,1988
10,11155,2815,1988
627,11157,7112,1988
103,11158,8339,1988
103,11158,7180,1988
79,11160,8943,1988
1,11162,4281,1988
1,11162,2572,1988
178,11163,2952,1988
378,11163,9387,1988
38,11164,849,1988
25,11165,5329,1988
13,11165,6149,1988
213,11166,9502,1988
11,11166,9503,1988
6,11167,1406,1988
6,11167,4734,1988
223,11168,9504,1988
223,11168,9505,1988
19,11169,3239,1988
13,11169,5615,1988
35,11170,9506,1988
8,11171,272,1989
25,11172,5329,1989
13,11172,6149,1989
200,11173,4813,1989
222,11176,1044,1989
45,11179,4740,1989
75,11180,9507,1989
340,11183,7141,1989
16,11184,3403,1989
11,11184,1198,1989
215,11185,7955,1989
44,11185,6669,1989
234,11185,6588,1989
4,11187,470,1989
83,11191,8772,1989
18,11191,8945,1989
82,11192,431,1989
11,11193,6666,1989
412,11195,6140,1989
101,11195,3247,1989
1,11196,1808,1989
22,11198,1467,1989
412,11198,6143,1989
578,11199,2200,1989
578,11199,8946,1989
180,11200,8947,1989
44,11201,8913,1989
13,11203,3707,1989
13,11203,5500,1989
174,11204,4881,1989
169,11205,4520,1989
1,11206,5684,1989
215,11207,4133,1989
226,11207,9478,1989
16,11208,607,1989
8,11208,4677,1989
14,11209,3711,1989
21,11209,521,1989
8,11210,297,1989
217,11210,9508,1989
33,11211,8924,1989
222,11212,8936,1989
344,11213,594,1989
340,11213,6476,1989
180,11215,7322,1980
169,11215,1184,1980
3,11216,2457,1980
5,11216,5656,1980
1,11217,7177,1980
2,11217,1144,1980
169,11218,6540,1980
169,11219,6540,1980
193,11220,6655,1980
188,11221,9029,1980
188,11221,9509,1980
180,11224,6360,1980
236,11224,6890,1980
174,11225,6492,1980
174,11226,6258,1980
193,11226,6507,1980
175,11227,9030,1980
174,11228,9510,1980
169,11229,1903,1980
5,11229,2094,1980
180,11232,6677,1980
20,11233,5878,1980
832,11234,6779,1980
35,11238,6765,1980
103,11239,6519,1980
103,11239,9511,1980
5,11241,5979,1980
578,11242,8948,1980
269,11243,9512,1980
4,11244,2937,1980
169,11245,7412,1980
11,11246,7378,1980
178,11248,470,1980
5,11248,6987,1980
349,11248,6504,1980
2,11249,2689,1980
6,11250,8949,1980
578,11250,8950,1980
170,11251,1022,1980
215,11252,7955,1980
462,11253,585,1980
402,11255,9516,1980
402,11255,8951,1980
1,11258,4479,1980
20,11259,2347,1980
646,11259,305,1980
169,11260,9518,1980
578,11260,9031,1980
236,11261,5429,1980
169,11262,2901,1980
10,11263,6808,1980
79,11264,6687,1980
249,11265,6007,1980
17,11267,6798,1980
13,11268,4149,1980
23,11269,9519,1980
23,11269,6614,1980
29,11269,5464,1980
29,11270,3827,1980
412,11270,6339,1980
776,11272,9055,1980
432,11272,6228,1980
222,11273,9522,1980
236,11275,9523,1981
171,11276,2869,1981
169,11277,1903,1981
215,11279,7955,1981
213,11280,3371,1981
177,11281,1921,1981
501,11282,6632,1981
115,11283,2083,1981
79,11284,8943,1981
215,11285,6521,1981
11,11285,4660,1981
4,11286,4559,1981
370,11290,9525,1981
370,11290,9526,1981
17,11291,2175,1981
10,11292,549,1981
169,11293,476,1981
169,11293,2901,1981
222,11294,5108,1981
222,11294,4798,1981
169,11295,9527,1981
8,11296,4794,1981
755,11297,9528,1981
4,11298,2937,1981
4,11298,3729,1981
186,11299,2470,1981
5,11301,2902,1981
501,11304,6632,1981
169,11305,1422,1981
169,11306,1422,1981
10,11307,549,1981
23,11308,2657,1981
288,11309,2176,1981
169,11310,9529,1981
4,11311,2937,1981
31,11313,2694,1981
31,11313,4803,1981
789,11314,9531,1981
448,11314,8963,1981
186,11315,7120,1981
180,11315,7099,1981
236,11316,6426,1981
271,11317,2590,1981
9,11317,2770,1981
115,11318,2083,1981
33,11321,8954,1981
33,11321,8955,1981
3,11322,5159,1981
169,11323,9529,1981
862,11324,7238,1981
13,11325,3707,1981
4,11325,2219,1981
16,11326,184,1981
412,11327,6084,1981
223,11328,71,1981
686,11331,9533,1981
578,11332,8948,1981
4,11332,470,1981
27,11333,9000,1981
39,11334,4926,1981
391,11335,9534,1981
174,11336,8965,1981
169,11339,476,1982
169,11339,2901,1982
2,11340,268,1982
6,11341,3409,1982
169,11342,5425,1982
180,11343,7099,1982
20,11344,5878,1982
187,11345,7144,1982
6,11346,3986,1982
4,11347,4795,1982
511,11348,8956,1982
23,11350,6614,1982
23,11350,824,1982
494,11351,9417,1982
43,11352,9538,1982
21,11352,842,1982
169,11353,357,1982
239,11354,6822,1982
1,11355,4479,1982
23,11356,9539,1982
23,11356,3516,1982
4,11357,6414,1982
169,11359,7412,1982
169,11359,6832,1982
59,11360,2444,1982
174,11362,4281,1982
13,11363,4077,1982
13,11363,538,1982
213,11364,7445,1982
101,11365,3564,1982
336,11366,9540,1982
340,11367,9541,1982
253,11368,9542,1982
253,11368,1885,1982
213,11369,3371,1982
411,11370,8957,1982
23,11371,9519,1982
23,11371,6614,1982
23,11371,4789,1982
233,11372,9543,1982
777,11373,9544,1982
22,11374,3572,1982
29,11374,5137,1982
169,11375,4188,1982
169,11376,7112,1982
20,11377,2347,1982
646,11377,305,1982
13,11378,8958,1982
11,11378,2130,1982
1,11379,3108,1982
169,11380,6872,1982
169,11380,9545,1982
169,11380,9546,1982
222,11381,5108,1982
222,11381,6440,1982
169,11382,4373,1982
11,11382,4801,1982
4,11382,6414,1982
4,11383,470,1982
4,11383,1888,1982
215,11384,6521,1982
215,11384,6693,1982
1,11385,1808,1982
501,11386,7284,1982
862,11386,6632,1982
283,11388,7270,1982
345,11389,9056,1982
3,11390,2457,1982
5,11390,5656,1982
200,11391,6976,1982
169,11392,4281,1983
4,11393,4000,1983
169,11394,894,1983
114,11395,9547,1983
15,11396,6868,1983
14,11397,2095,1983
861,11398,9549,1983
578,11399,8948,1983
20,11399,2347,1983
52,11399,5469,1983
173,11400,8959,1983
19,11401,6610,1983
19,11401,5614,1983
23,11402,7429,1983
101,11402,7522,1983
249,11403,6276,1983
1,11403,1614,1983
862,11404,6632,1983
288,11404,2573,1983
1,11405,1808,1983
62,11406,9550,1983
11,11407,1440,1983
9,11408,5078,1983
271,11408,2590,1983
8,11409,6445,1983
169,11410,4188,1983
174,11411,3518,1983
5,11412,5521,1983
8,11412,8960,1983
144,11414,9551,1983
101,11415,7522,1983
193,11416,6282,1983
8,11417,2386,1983
180,11419,6677,1983
200,11419,7229,1983
20,11420,2745,1983
20,11420,8961,1983
3,11421,6281,1983
217,11422,5145,1983
412,11423,1257,1983
740,11424,9554,1983
220,11424,9555,1983
411,11425,1694,1983
412,11425,6084,1983
13,11427,7002,1983
13,11427,6182,1983
20,11428,5639,1983
340,11429,9558,1983
236,11431,6890,1983
236,11431,8966,1983
236,11431,6426,1983
20,11432,2793,1983
187,11433,277,1983
755,11433,6733,1983
411,11436,446,1983
411,11438,4903,1983
5,11438,7344,1983
411,11438,26,1983
59,11440,8916,1983
222,11440,2407,1983
222,11441,7324,1983
222,11441,5108,1983
178,11442,3759,1983
177,11443,1921,1983
4,11444,6414,1984
215,11445,4852,1984
10,11445,3013,1984
76,11446,9560,1984
4,11448,1888,1984
4,11448,719,1984
8,11449,3968,1984
10,11450,4035,1984
9,11451,3797,1984
9,11452,2165,1984
21,11453,5692,1984
686,11454,2176,1984
215,11455,6521,1984
215,11455,1171,1984
626,11455,9561,1984
178,11456,6286,1984
6,11457,5106,1984
11,11458,3455,1984
114,11461,4940,1984
56,11462,2781,1984
101,11462,4191,1984
1,11463,4951,1984
11,11464,8967,1984
11,11464,2130,1984
646,11464,6615,1984
28,11466,6706,1984
9,11466,305,1984
229,11468,8968,1984
20,11469,2745,1984
2,11470,1035,1984
44,11470,1115,1984
3,11471,1434,1984
1,11472,9563,1984
5,11473,1359,1984
4,11475,4000,1984
213,11476,428,1984
9,11477,2770,1984
9,11477,4696,1984
31,11478,9564,1984
183,11479,9565,1984
169,11480,5425,1984
19,11481,3239,1984
13,11481,1033,1984
5,11482,4485,1984
67,11483,2936,1984
67,11483,5854,1984
49,11483,6467,1984
192,11484,8969,1984
25,11486,5080,1984
647,11488,6369,1984
103,11489,9001,1984
462,11492,6443,1976
169,11493,7979,1976
41,11495,9507,1976
134,11495,8970,1976
503,11496,6436,1976
503,11496,6632,1976
503,11497,6461,1976
15,11498,2512,1976
13,11499,7002,1976
169,11500,8971,1976
17,11501,994,1976
228,11503,6260,1976
269,11503,9567,1976
173,11505,6987,1976
11,11506,1956,1976
11,11506,300,1976
200,11507,9568,1976
236,11510,5429,1976
20,11511,7225,1976
36,11511,7516,1976
5,11512,8,1976
29,11514,9569,1976
464,11516,8974,1976
215,11517,6521,1976
20,11517,4660,1976
101,11519,9570,1976
8,11520,7291,1976
171,11521,9571,1976
103,11522,6812,1976
5,11523,3427,1976
40,11525,1480,1976
236,11528,6890,1976
236,11528,6895,1976
222,11529,8976,1976
4,11529,4311,1976
38,11530,4005,1976
29,11531,5614,1976
12,11533,9573,1976
32,11534,6168,1976
169,11536,3229,1976
180,11537,8977,1976
180,11537,7208,1976
617,11539,8978,1976
233,11540,7207,1976
20,11541,7231,1976
34,11542,6554,1976
418,11543,7507,1976
2,11545,2689,1976
2,11545,2165,1976
169,11546,6610,1976
169,11546,7979,1976
79,11547,6428,1976
229,11551,6431,1976
441,11553,6193,1977
186,11554,9578,1977
813,11555,9579,1977
138,11556,8980,1977
169,11557,8981,1977
173,11558,9031,1977
443,11561,3825,1977
15,11562,8983,1977
101,11564,9581,1977
178,11566,8984,1977
75,11567,8985,1977
103,11568,8986,1977
169,11570,7029,1977
340,11571,9583,1977
19,11574,5503,1977
67,11575,6986,1977
28,11575,9057,1977
20,11576,5878,1977
412,11579,6084,1977
1,11580,1808,1977
1,11580,4931,1977
83,11580,8987,1977
42,11581,9585,1977
34,11584,8955,1977
103,11585,8339,1977
103,11585,6767,1977
103,11585,7180,1977
412,11588,1504,1977
174,11589,6574,1978
1,11590,1808,1978
174,11591,1422,1978
169,11592,9588,1978
777,11594,9590,1978
13,11595,9004,1978
2,11596,1614,1978
9,11597,2053,1978
9,11598,1468,1978
10,11598,2815,1978
11,11599,268,1978
23,11600,824,1978
67,11600,5854,1978
412,11602,125,1978
13,11603,6224,1978
13,11603,6961,1978
411,11604,2968,1978
2,11605,3806,1978
186,11606,2470,1978
1,11607,3800,1978
5,11609,1143,1978
412,11611,449,1978
213,11612,3371,1978
178,11613,6384,1978
411,11614,9593,1978
760,11616,6976,1978
173,11617,8959,1978
222,11622,6183,1978
9,11624,9597,1978
912,11625,9032,1978
173,11626,6987,1978
236,11628,8991,1978
36,11629,7516,1978
617,11631,5469,1977
175,11632,6414,1977
5,11633,5159,1977
2,11634,2689,1977
4,11635,9599,1977
617,11636,5469,1977
5,11637,4978,1977
4,11638,7754,1977
18,11638,7093,1977
5,11639,5159,1977
29,11639,4794,1977
29,11639,3462,1977
188,11640,9029,1977
2,11641,8,1977
233,11642,4132,1977
1,11644,9601,1977
21,11647,4933,1978
222,11648,4798,1978
34,11649,6554,1978
169,11651,894,1978
173,11652,7099,1978
236,11653,9602,1978
169,11654,9527,1978
217,11656,2496,1978
217,11656,9603,1978
732,11658,9604,1978
13,11659,6224,1978
13,11659,6961,1978
3,11660,6281,1978
44,11662,6993,1978
647,11663,6706,1978
103,11664,6767,1978
103,11664,7180,1978
215,11665,9041,1978
13,11667,1994,1978
349,11668,6504,1978
174,11669,4281,1979
412,11670,6084,1979
11,11671,4801,1979
9,11672,2053,1979
9,11673,3375,1979
215,11674,7086,1979
215,11674,6588,1979
2,11675,2165,1979
169,11677,7029,1979
48,11679,6369,1979
26,11680,9606,1979
774,11680,9607,1979
169,11682,4373,1979
173,11682,6987,1979
1,11682,1614,1979
101,11683,7206,1979
20,11684,5639,1979
2,11685,2689,1979
272,11685,6276,1979
29,11686,297,1979
173,11687,6987,1979
13,11688,2886,1979
13,11691,9514,1979
169,11692,1422,1979
20,11693,7225,1979
36,11693,7516,1979
269,11694,9608,1979
289,11694,9609,1979
193,11696,6507,1979
28,11698,6496,1979
861,11700,9611,1979
14,11701,6253,1979
169,11702,7855,1979
169,11702,4818,1979
222,11703,9612,1979
174,11704,9613,1979
432,11705,6228,1979
412,11706,9614,1979
23,11707,3516,1979
103,11708,6767,1979
103,11708,7180,1979
24,11709,8994,1979
24,11709,9615,1979
40,11710,1480,1979
222,11711,8976,1979
4,11711,4311,1979
188,11712,9029,1979
178,11713,470,1979
217,11715,4544,1979
581,11716,9616,1979
42,11717,4478,1979
585,11717,9617,1979
8,11718,1424,1979
25,11719,9618,1979
25,11720,5984,1979
186,11722,2470,1979
179,11722,9619,1979
186,11723,9453,1979
1,9688,4844,2005
494,9688,4844,2005
247,9688,4095,2005
504,9688,4095,2005
13,9694,2260,2005
494,9694,2260,2005
19,9695,6077,2005
451,9695,6077,2005
185,9698,7257,2005
2,9699,97,2005
494,9699,97,2005
8,9700,272,2005
494,9700,272,2005
278,9701,1966,2005
570,9701,1966,2005
504,9701,1966,2005
613,9702,6821,2005
349,9702,6821,2005
719,9702,9064,2005
170,9703,870,2005
524,9703,870,2005
504,9703,870,2005
170,9703,703,2005
524,9703,703,2005
504,9703,703,2005
15,9704,2673,2005
12,9704,2673,2005
1357,9704,2673,2005
15,9704,225,2005
12,9704,225,2005
1357,9704,225,2005
15,9704,3912,2005
12,9704,3912,2005
1357,9704,3912,2005
2,9705,1525,2005
412,9705,1525,2005
540,9705,1525,2005
220,9710,8785,2005
185,9710,8785,2005
249,9711,675,2005
504,9711,675,2005
249,9711,5686,2005
169,9711,5686,2005
504,9711,5686,2005
101,9712,4047,2005
617,9712,4047,2005
504,9712,4047,2005
581,9713,9067,2005
504,9713,9067,2005
295,9713,9068,2005
255,9713,9068,2005
504,9713,9068,2005
252,9715,2973,2005
504,9715,2973,2005
494,9715,2973,2005
255,9715,9069,2005
504,9715,9069,2005
617,9717,1547,2005
